#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,54862317,6268.0,1115978.0,402.0,43131801.0,4912.0,10614538.0,23214.0,,,,,,North America,,,,,,
,Asia,77636321,32856.0,1145626.0,504.0,74535184.0,42519.0,1955511.0,30416.0,,,,,,Asia,,,,,,
,South America,38093685,,1162767.0,,36228381.0,,702537.0,12628.0,,,,,,South America,,,,,,
,Europe,61109101,59275.0,1255910.0,1266.0,55838165.0,42985.0,4015026.0,11875.0,,,,,,Europe,,,,,,
,Africa,8489736,1.0,215356.0,,7808131.0,,466249.0,2638.0,,,,,,Africa,,,,,,
,Oceania,269736,2652.0,3330.0,11.0,211816.0,,54590.0,389.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,240461617,101052.0,4898982.0,2183.0,217754184.0,90416.0,17808451.0,81160.0,30849.0,628.5,,,,All,,,,,,
1.0,USA,45639012,,741893.0,,35205258.0,,9691861.0,15995.0,136850.0,2225.0,665881444.0,1996673.0,333495437.0,North America,7.0,450.0,1.0,,,29061.0
2.0,India,34037592,908.0,451847.0,,33382100.0,7615.0,203645.0,8944.0,24357.0,323.0,588844673.0,421380.0,1397420489.0,Asia,41.0,3093.0,2.0,0.6,,146.0
3.0,Brazil,21612237,,602201.0,,20758597.0,,251439.0,8318.0,100757.0,2807.0,63776166.0,297325.0,214499639.0,South America,10.0,356.0,3.0,,,1172.0
4.0,UK,8317439,,138237.0,,6802672.0,,1376530.0,781.0,121700.0,2023.0,317132670.0,4640240.0,68344028.0,Europe,8.0,494.0,0.0,,,20141.0
5.0,Russia,7925176,32196.0,221313.0,998.0,6960024.0,22268.0,743839.0,2300.0,54276.0,1516.0,199300000.0,1364929.0,146014873.0,Europe,18.0,660.0,1.0,220.0,7.0,5094.0
6.0,Turkey,7570932,,67044.0,,7014239.0,,489649.0,633.0,88545.0,784.0,90952499.0,1063724.0,85503871.0,Asia,11.0,1275.0,1.0,,,5727.0
7.0,France,7074276,,117211.0,,6866390.0,,90675.0,1200.0,108072.0,1791.0,146046715.0,2231115.0,65459082.0,Europe,9.0,558.0,0.0,,,1385.0
8.0,Iran,5754047,,123498.0,,5280624.0,,349925.0,5983.0,67399.0,1447.0,32619228.0,382082.0,85372395.0,Asia,15.0,691.0,3.0,,,4099.0
9.0,Argentina,5270003,,115633.0,,5136463.0,,17907.0,907.0,115246.0,2529.0,24397834.0,533540.0,45728184.0,South America,9.0,395.0,2.0,,,392.0
10.0,Spain,4982138,,86917.0,,4825794.0,,69427.0,454.0,106506.0,1858.0,66213858.0,1415490.0,46778049.0,Europe,9.0,538.0,1.0,,,1484.0
11.0,Colombia,4977043,,126759.0,,4820423.0,,29861.0,342.0,96494.0,2458.0,26148934.0,506969.0,51578991.0,South America,10.0,407.0,2.0,,,579.0
12.0,Italy,4709753,,131461.0,,4498924.0,,79368.0,359.0,78044.0,2178.0,96364891.0,1596832.0,60347560.0,Europe,13.0,459.0,1.0,,,1315.0
13.0,Germany,4366243,,95334.0,,4134100.0,9000.0,136809.0,1336.0,51900.0,1133.0,73348901.0,871872.0,84128107.0,Europe,19.0,882.0,1.0,,,1626.0
14.0,Indonesia,4232099,,142848.0,,4069399.0,,19852.0,,15265.0,515.0,42646528.0,153828.0,277235992.0,Asia,66.0,1941.0,7.0,,,72.0
15.0,Mexico,3744574,5825.0,283574.0,381.0,3103138.0,4550.0,357862.0,4798.0,28656.0,2170.0,11007297.0,84236.0,130671454.0,North America,35.0,461.0,12.0,45.0,3.0,2739.0
16.0,Poland,2931064,,76018.0,,2671199.0,,183847.0,248.0,77555.0,2011.0,21423885.0,566869.0,37793338.0,Europe,13.0,497.0,2.0,,,4865.0
17.0,South Africa,2914827,,88506.0,,2802980.0,,23341.0,546.0,48364.0,1469.0,18090841.0,300172.0,60268193.0,Africa,21.0,681.0,3.0,,,387.0
18.0,Philippines,2705792,7625.0,40424.0,203.0,2586369.0,13363.0,78999.0,3194.0,24278.0,363.0,22006039.0,197448.0,111452370.0,Asia,41.0,2757.0,5.0,68.0,2.0,709.0
19.0,Ukraine,2610899,13624.0,60137.0,202.0,2316582.0,4591.0,234180.0,177.0,60165.0,1386.0,13482871.0,310694.0,43395941.0,Europe,17.0,722.0,3.0,314.0,5.0,5396.0
20.0,Malaysia,2369613,,27681.0,,2240345.0,,101587.0,702.0,72029.0,841.0,32105710.0,975914.0,32898090.0,Asia,14.0,1188.0,1.0,,,3088.0
21.0,Peru,2187368,,199775.0,,,,,920.0,65176.0,5953.0,18412077.0,548614.0,33561097.0,South America,15.0,168.0,2.0,,,7953.0
22.0,Netherlands,2036628,,18231.0,,1956431.0,,61966.0,145.0,118522.0,1061.0,17632552.0,1026128.0,17183583.0,Europe,8.0,943.0,1.0,,,3606.0
23.0,Iraq,2030498,,22681.0,,1958467.0,,49350.0,270.0,49071.0,548.0,15479855.0,374100.0,41378901.0,Asia,20.0,1824.0,3.0,,,1193.0
24.0,Thailand,1762190,10486.0,18123.0,94.0,1636461.0,10711.0,107606.0,3324.0,25165.0,259.0,9201621.0,131405.0,70025000.0,Asia,40.0,3864.0,8.0,150.0,1.0,1537.0
25.0,Japan,1713268,619.0,18051.0,31.0,1686214.0,1079.0,9003.0,357.0,13600.0,143.0,25658563.0,203674.0,125978767.0,Asia,74.0,6979.0,5.0,5.0,0.2,71.0
26.0,Czechia,1705971,1534.0,30528.0,2.0,1660760.0,41.0,14683.0,88.0,158924.0,2844.0,39141939.0,3646366.0,10734507.0,Europe,6.0,352.0,0.0,143.0,0.2,1368.0
27.0,Canada,1673397,,28421.0,,1609640.0,,35336.0,752.0,43844.0,745.0,44725696.0,1171842.0,38166994.0,North America,23.0,1343.0,1.0,,,926.0
28.0,Chile,1665916,,37583.0,,1619203.0,,9130.0,380.0,86197.0,1945.0,22541105.0,1166309.0,19326872.0,South America,12.0,514.0,1.0,,,472.0
29.0,Bangladesh,1564485,,27737.0,,1526368.0,,10380.0,1387.0,9380.0,166.0,10042265.0,60207.0,166795507.0,Asia,107.0,6013.0,17.0,,,62.0
30.0,Romania,1414647,,40765.0,,1210494.0,,163388.0,1727.0,74171.0,2137.0,13721352.0,719424.0,19072680.0,Europe,13.0,468.0,1.0,,,8567.0
31.0,Israel,1313755,544.0,7976.0,2.0,1284729.0,686.0,21050.0,385.0,140870.0,855.0,28158919.0,3019399.0,9326000.0,Asia,7.0,1169.0,0.0,58.0,0.2,2257.0
32.0,Belgium,1276221,3552.0,25732.0,6.0,1184655.0,1802.0,65834.0,201.0,109505.0,2208.0,20677012.0,1774179.0,11654412.0,Europe,9.0,453.0,1.0,305.0,0.5,5649.0
33.0,Pakistan,1262771,1086.0,28228.0,27.0,1194590.0,1415.0,39953.0,2131.0,5578.0,125.0,20098599.0,88779.0,226390272.0,Asia,179.0,8020.0,11.0,5.0,0.1,176.0
34.0,Sweden,1161264,,14886.0,,1127869.0,,18509.0,24.0,114072.0,1462.0,12879376.0,1265148.0,10180137.0,Europe,9.0,684.0,1.0,,,1818.0
35.0,Portugal,1077963,,18071.0,,1029815.0,,30077.0,56.0,106114.0,1779.0,19195884.0,1889639.0,10158492.0,Europe,9.0,562.0,1.0,,,2961.0
