#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,126169216,,1627727.0,,121939675.0,1219.0,2601814.0,6534.0,,,,,,North America,,,,,,
,Asia,216511536,,1544383.0,,200499869.0,13913.0,14467284.0,15625.0,,,,,,Asia,,,,,,
,Europe,248826237,,2051343.0,,244628502.0,7744.0,2146392.0,6419.0,,,,,,Europe,,,,,,
,South America,68557625,,1354210.0,,66445165.0,387.0,758250.0,10147.0,,,,,,South America,,,,,,
,Oceania,14171874,,27243.0,,14008087.0,,136544.0,89.0,,,,,,Australia/Oceania,,,,,,
,Africa,12818593,,258719.0,,12084085.0,,475789.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,687055802,0.0,6863640.0,0.0,659606089.0,23263.0,20586073.0,39362.0,88143.0,880.5,,,,All,,,,,,
1.0,USA,106629315,,1159833.0,,104561250.0,,908232.0,1368.0,318482.0,3464.0,1176870553.0,3515090.0,334805269.0,North America,3.0,289.0,0.0,,,2713.0
2.0,India,44939515,,531508.0,,44356693.0,,51314.0,,31948.0,378.0,926496579.0,658663.0,1406631776.0,Asia,31.0,2646.0,2.0,,,36.0
3.0,France,39986212,,166556.0,,39683474.0,,136182.0,869.0,609690.0,2540.0,271490188.0,4139547.0,65584518.0,Europe,2.0,394.0,0.0,,,2076.0
4.0,Germany,38403667,,173044.0,,38192900.0,,37723.0,,457821.0,2063.0,122332384.0,1458359.0,83883596.0,Europe,2.0,485.0,1.0,,,450.0
5.0,Brazil,37449418,,701494.0,,36249161.0,,498763.0,,173897.0,3257.0,63776166.0,296146.0,215353593.0,South America,6.0,307.0,3.0,,,2316.0
6.0,Japan,33714017,,74528.0,,21725273.0,,11914216.0,49.0,268456.0,593.0,100072848.0,796855.0,125584838.0,Asia,4.0,1685.0,1.0,,,94870.0
7.0,S. Korea,31157272,,34474.0,,30909956.0,13923.0,212842.0,141.0,607000.0,672.0,15804065.0,307892.0,51329899.0,Asia,2.0,1489.0,3.0,,,4147.0
8.0,Italy,25788387,,189738.0,,25468617.0,,130032.0,100.0,427932.0,3149.0,271449155.0,4504425.0,60262770.0,Europe,2.0,318.0,0.0,,,2158.0
9.0,UK,24555629,,221943.0,,24313133.0,2510.0,20553.0,,358487.0,3240.0,522526476.0,7628357.0,68497907.0,Europe,3.0,309.0,0.0,,,300.0
10.0,Russia,22845868,,398271.0,,22244169.0,,203428.0,,156687.0,2732.0,273400000.0,1875095.0,145805947.0,Europe,6.0,366.0,1.0,,,1395.0
