#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,122911283,4380.0,1591449.0,41.0,117687382.0,6436.0,3632452.0,9332.0,,,,,,North America,,,,,,
,Asia,211798531,103691.0,1524807.0,433.0,196242830.0,122851.0,14030894.0,17264.0,,,,,,Asia,,,,,,
,Europe,244398223,5923.0,2000761.0,49.0,239697868.0,16484.0,2699594.0,6801.0,,,,,,Europe,,,,,,
,South America,67564870,,1345868.0,,65482141.0,10947.0,736861.0,10293.0,,,,,,South America,,,,,,
,Oceania,13842392,,24604.0,,13648114.0,,169674.0,108.0,,,,,,Australia/Oceania,,,,,,
,Africa,12764095,,258440.0,,12051661.0,,453994.0,838.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,673280115,113994.0,6745944.0,523.0,644810702.0,156718.0,21723469.0,44636.0,86376.0,865.4,,,,All,,,,,,
1.0,USA,103829943,,1128521.0,,100773714.0,,1927708.0,4149.0,310120.0,3371.0,1157889067.0,3458396.0,334805269.0,North America,3.0,297.0,0.0,,,5758.0
2.0,India,44681921,,530733.0,,44149228.0,,1960.0,698.0,31765.0,377.0,914020290.0,649794.0,1406631776.0,Asia,31.0,2650.0,2.0,,,1.0
3.0,France,39481072,,163752.0,,39167270.0,,150050.0,869.0,601988.0,2497.0,271490188.0,4139547.0,65584518.0,Europe,2.0,401.0,0.0,,,2288.0
4.0,Germany,37668384,,164703.0,,37207000.0,4600.0,296681.0,1281.0,449055.0,1963.0,122332384.0,1458359.0,83883596.0,Europe,2.0,509.0,1.0,,,3537.0
5.0,Brazil,36733016,,696316.0,,35675028.0,,361672.0,8318.0,170571.0,3233.0,63776166.0,296146.0,215353593.0,South America,6.0,309.0,3.0,,,1679.0
6.0,Japan,32045328,64450.0,65369.0,326.0,21469577.0,11270.0,10510382.0,671.0,255169.0,521.0,90589390.0,721340.0,125584838.0,Asia,4.0,1921.0,1.0,513.0,3.0,83691.0
7.0,S. Korea,29999529,16624.0,33209.0,24.0,29265981.0,78524.0,700339.0,460.0,584446.0,647.0,15804065.0,307892.0,51329899.0,Asia,2.0,1546.0,3.0,324.0,0.5,13644.0
