#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,125378653,534.0,1618187.0,3.0,120817498.0,4590.0,2942968.0,7413.0,,,,,,North America,,,,,,
,Asia,214956647,14100.0,1539482.0,76.0,199547255.0,12956.0,13869910.0,15514.0,,,,,,Asia,,,,,,
,Europe,247308828,11040.0,2025488.0,42.0,242895865.0,35732.0,2387475.0,6450.0,,,,,,Europe,,,,,,
,South America,68178879,2478.0,1351672.0,15.0,66363608.0,4204.0,463599.0,10187.0,,,,,,South America,,,,,,
,Oceania,13942660,1593.0,26498.0,3.0,13789506.0,1697.0,126656.0,55.0,,,,,,Australia/Oceania,,,,,,
,Africa,12804196,5.0,258623.0,,12078662.0,48.0,466911.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,682570584,29750.0,6819965.0,139.0,655493100.0,59227.0,20257519.0,40167.0,87567.0,874.9,,,,All,,,,,,
1.0,USA,105972038,,1151642.0,,103587178.0,,1233218.0,2247.0,316518.0,3440.0,1171196261.0,3498142.0,334805269.0,North America,3.0,291.0,0.0,,,3683.0
2.0,India,44696338,,530806.0,,44159182.0,,6350.0,,31775.0,377.0,920111661.0,654124.0,1406631776.0,Asia,31.0,2650.0,2.0,,,5.0
3.0,France,39703279,,165314.0,,39451266.0,,86699.0,869.0,605376.0,2521.0,271490188.0,4139547.0,65584518.0,Europe,2.0,397.0,0.0,,,1322.0
4.0,Germany,38297037,,169661.0,,37951000.0,14900.0,176376.0,,456550.0,2023.0,122332384.0,1458359.0,83883596.0,Europe,2.0,494.0,1.0,,,2103.0
5.0,Brazil,37145514,,699634.0,,36249161.0,,196719.0,,172486.0,3249.0,63776166.0,296146.0,215353593.0,South America,6.0,308.0,3.0,,,913.0
6.0,Japan,33377073,2770.0,73533.0,22.0,21710427.0,843.0,11593113.0,75.0,265773.0,586.0,96817095.0,770930.0,125584838.0,Asia,4.0,1708.0,1.0,22.0,0.2,92313.0
7.0,S. Korea,30702960,3930.0,34171.0,9.0,30499411.0,,169378.0,122.0,598150.0,666.0,15804065.0,307892.0,51329899.0,Asia,2.0,1502.0,3.0,77.0,0.2,3300.0
8.0,Italy,25651205,,188750.0,,25320467.0,,141988.0,104.0,425656.0,3132.0,269127054.0,4465893.0,60262770.0,Europe,2.0,319.0,0.0,,,2356.0
9.0,UK,24423396,,208458.0,,24158042.0,4860.0,56896.0,,356557.0,3043.0,522526476.0,7628357.0,68497907.0,Europe,3.0,329.0,0.0,,,831.0
10.0,Russia,22516509,10310.0,396865.0,31.0,21860173.0,8593.0,259471.0,,154428.0,2722.0,273400000.0,1875095.0,145805947.0,Europe,6.0,367.0,1.0,71.0,0.2,1780.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13783163,,119872.0,,13632061.0,,31230.0,231.0,295022.0,2566.0,471036328.0,10082298.0,46719142.0,Europe,3.0,390.0,0.0,,,668.0
13.0,Vietnam,11527146,7.0,43186.0,,10614857.0,,869103.0,5.0,116490.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,0.07,,8783.0
14.0,Australia,11277613,,19690.0,,11237319.0,,20604.0,27.0,432610.0,755.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1324.0,0.0,,,790.0
15.0,Taiwan,10236886,5544.0,18803.0,28.0,10024452.0,10077.0,193631.0,,428526.0,787.0,30742304.0,1286903.0,23888595.0,Asia,2.0,1270.0,1.0,232.0,1.0,8106.0
16.0,Argentina,10044957,,130472.0,,9912836.0,,1649.0,363.0,218320.0,2836.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,36.0
17.0,Netherlands,8605996,,22992.0,,8566733.0,566.0,16271.0,53.0,500016.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,945.0
18.0,Iran,7575927,,144993.0,,7340279.0,,90655.0,407.0,88069.0,1686.0,55353767.0,643478.0,86022837.0,Asia,11.0,593.0,2.0,,,1054.0
19.0,Mexico,7511450,524.0,333327.0,3.0,6745940.0,3056.0,432183.0,,57094.0,2534.0,19709333.0,149809.0,131562772.0,North America,18.0,395.0,7.0,4.0,0.02,3285.0
20.0,Indonesia,6741588,234.0,160975.0,4.0,6576953.0,411.0,3660.0,,24152.0,577.0,114158919.0,408975.0,279134505.0,Asia,41.0,1734.0,2.0,0.8,0.01,13.0
21.0,Poland,6473400,393.0,119138.0,2.0,5335940.0,,1018322.0,696.0,171527.0,3157.0,38436582.0,1018463.0,37739785.0,Europe,6.0,317.0,1.0,10.0,0.05,26983.0
22.0,Colombia,6361293,,142652.0,,6184855.0,,33786.0,342.0,123490.0,2769.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,656.0
23.0,Austria,6001671,,22043.0,,5935352.0,,44276.0,78.0,661946.0,2431.0,211273524.0,23302116.0,9066710.0,Europe,2.0,411.0,0.0,,,4883.0
24.0,Greece,5910103,,36372.0,,5860416.0,3619.0,13315.0,115.0,572871.0,3526.0,102228365.0,9909078.0,10316637.0,Europe,2.0,284.0,0.0,,,1291.0
25.0,Portugal,5571882,,26302.0,,5540406.0,,5174.0,61.0,549464.0,2594.0,46012446.0,4537462.0,10140570.0,Europe,2.0,386.0,0.0,,,510.0
26.0,Ukraine,5427360,,111457.0,,5277982.0,,37921.0,,125656.0,2580.0,32603805.0,754855.0,43192122.0,Europe,8.0,388.0,1.0,,,878.0
27.0,Chile,5233460,2419.0,64407.0,15.0,5159738.0,4031.0,9315.0,84.0,271865.0,3346.0,48805250.0,2535312.0,19250195.0,South America,4.0,299.0,0.0,126.0,0.8,484.0
28.0,Malaysia,5045192,,36967.0,,4998845.0,,9380.0,5.0,152050.0,1114.0,68309333.0,2058684.0,33181072.0,Asia,7.0,898.0,0.0,,,283.0
29.0,Israel,4809419,550.0,12370.0,7.0,4781252.0,,15797.0,57.0,515700.0,1326.0,41373364.0,4436346.0,9326000.0,Asia,2.0,754.0,0.0,59.0,0.8,1694.0
30.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
31.0,Belgium,4757448,,33885.0,,4675728.0,1340.0,47835.0,43.0,407725.0,2904.0,36842747.0,3157514.0,11668278.0,Europe,2.0,344.0,0.0,,,4100.0
32.0,Thailand,4728304,,33924.0,,4692636.0,,1744.0,,67472.0,484.0,17270775.0,246450.0,70078203.0,Asia,15.0,2066.0,4.0,,,25.0
33.0,Czechia,4626114,79.0,42565.0,3.0,4575766.0,868.0,7783.0,35.0,430866.0,3964.0,57073348.0,5315684.0,10736784.0,Europe,2.0,252.0,0.0,7.0,0.3,725.0
34.0,Canada,4609277,,51624.0,,4528609.0,1530.0,29044.0,99.0,120069.0,1345.0,66343123.0,1728207.0,38388419.0,North America,8.0,744.0,1.0,,,757.0
