#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39720468,1938.0,893476.0,72.0,32580153,1597.0,6246839,13890.0,,,,,,North America,,,,,,
,Asia,51128262,54774.0,683281.0,912.0,47033992,67219.0,3410989,30080.0,,,,,,Asia,,,,,,
,South America,28711775,1760.0,778074.0,36.0,25868075,1388.0,2065626,30159.0,,,,,,South America,,,,,,
,Europe,46589603,15759.0,1071367.0,556.0,43466304,41618.0,2051932,15276.0,,,,,,Europe,,,,,,
,Africa,4876865,924.0,130750.0,9.0,4389304,569.0,356811,2406.0,,,,,,Africa,,,,,,
,Oceania,68591,102.0,1252.0,,66184,133.0,1155,4.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,,,,
,World,171096285,75257.0,3558215.0,1585.0,153404718,112524.0,14133352,91815.0,21950.0,456.5,,,,All,,,,,,
1.0,USA,34043068,,609544.0,,27840884,,5592640,6136.0,102302.0,1832.0,479490895.0,1440907.0,332770250.0,North America,10.0,546.0,1.0,,,16806.0
2.0,India,28047534,577.0,329127.0,,25692342,7813.0,2026065,8944.0,20144.0,236.0,344866883.0,247688.0,1392345967.0,Asia,50.0,4230.0,4.0,0.4,,1455.0
3.0,Brazil,16515120,,462092.0,,14912744,,1140284,8318.0,77197.0,2160.0,49403998.0,230930.0,213934926.0,South America,13.0,463.0,4.0,,,5330.0
4.0,France,5666113,,109402.0,,5315150,,241561,2993.0,86631.0,1673.0,84787739.0,1296346.0,65405173.0,Europe,12.0,598.0,1.0,,,3693.0
5.0,Turkey,5242911,,47405.0,,5105042,,90464,1390.0,61562.0,557.0,53919848.0,633127.0,85164357.0,Asia,16.0,1797.0,2.0,,,1062.0
6.0,Russia,5071917,8475.0,121501.0,339.0,4684585,6715.0,265831,2300.0,34741.0,832.0,138200000.0,946630.0,145991530.0,Europe,29.0,1202.0,1.0,58.0,2.0,1821.0
7.0,UK,4484056,,127781.0,,4287708,,68567,120.0,65738.0,1873.0,181453219.0,2660182.0,68210816.0,Europe,15.0,534.0,0.0,,,1005.0
8.0,Italy,4216003,,126046.0,,3851661,,238296,1061.0,69824.0,2088.0,66085278.0,1094477.0,60380707.0,Europe,14.0,479.0,1.0,,,3947.0
9.0,Argentina,3753609,,77456.0,,3319068,,357085,7206.0,82365.0,1700.0,13872622.0,304404.0,45573096.0,South America,12.0,588.0,3.0,,,7835.0
10.0,Germany,3687715,,89051.0,,3486700,8100.0,111964,2702.0,43887.0,1060.0,60408571.0,718909.0,84028088.0,Europe,23.0,944.0,1.0,,,1332.0
11.0,Spain,3668658,,79905.0,,3424911,,163842,1426.0,78438.0,1708.0,49708830.0,1062806.0,46771294.0,Europe,13.0,585.0,1.0,,,3503.0
12.0,Colombia,3383279,,88282.0,,3153961,,141036,6582.0,65853.0,1718.0,16957942.0,330075.0,51376102.0,South America,15.0,582.0,3.0,,,2745.0
13.0,Iran,2913136,11042.0,80156.0,217.0,2458684,17156.0,374296,4160.0,34284.0,943.0,19936548.0,234630.0,84969990.0,Asia,29.0,1060.0,4.0,130.0,3.0,4405.0
14.0,Poland,2872283,333.0,73745.0,7.0,2639689,1467.0,158849,681.0,75969.0,1950.0,15927623.0,421268.0,37808794.0,Europe,13.0,513.0,2.0,9.0,0.2,4201.0
15.0,Mexico,2412810,1307.0,223507.0,52.0,1926287,1422.0,263016,4798.0,18537.0,1717.0,7039017.0,54078.0,130164714.0,North America,54.0,582.0,18.0,10.0,0.4,2021.0
16.0,Ukraine,2202494,1022.0,50536.0,64.0,2041082,4934.0,110876,177.0,50639.0,1162.0,10180777.0,234074.0,43493772.0,Europe,20.0,861.0,4.0,23.0,1.0,2549.0
17.0,Peru,1955469,,69342.0,,1720665,,165462,2673.0,58566.0,2077.0,12839497.0,384541.0,33389128.0,South America,17.0,482.0,3.0,,,4956.0
18.0,Indonesia,1821703,5662.0,50578.0,174.0,1669119,5121.0,102006,,6597.0,183.0,16749346.0,60652.0,276153999.0,Asia,152.0,5460.0,16.0,21.0,0.6,369.0
19.0,South Africa,1662825,,56439.0,,1556874,,49512,546.0,27719.0,941.0,11606570.0,193481.0,59988313.0,Africa,36.0,1063.0,5.0,,,825.0
20.0,Czechia,1661272,113.0,30108.0,1.0,1620098,8.0,11066,90.0,154867.0,2807.0,24373714.0,2272164.0,10727093.0,Europe,6.0,356.0,0.0,11.0,0.09,1032.0
21.0,Netherlands,1647418,,17621.0,,1478731,,151066,485.0,95951.0,1026.0,13797380.0,803601.0,17169432.0,Europe,10.0,974.0,1.0,,,8799.0
22.0,Canada,1378971,,25512.0,,1317524,,35935,1122.0,36247.0,671.0,34717353.0,912576.0,38043261.0,North America,28.0,1491.0,1.0,,,945.0
23.0,Chile,1377507,,29168.0,,1302518,,45821,3127.0,71501.0,1514.0,14753173.0,765781.0,19265519.0,South America,14.0,661.0,1.0,,,2378.0
24.0,Philippines,1230301,6684.0,20966.0,107.0,1155045,6098.0,54290,1704.0,11093.0,189.0,13394594.0,120774.0,110906374.0,Asia,90.0,5290.0,8.0,60.0,1.0,490.0
25.0,Iraq,1197082,,16351.0,,1111466,,69265,451.0,29169.0,398.0,10403611.0,253498.0,41040229.0,Asia,34.0,2510.0,4.0,,,1688.0
26.0,Romania,1077737,153.0,30312.0,36.0,1039821,648.0,7604,425.0,56366.0,1585.0,9061130.0,473897.0,19120454.0,Europe,18.0,631.0,2.0,8.0,2.0,398.0
27.0,Sweden,1068473,,14413.0,,969244,10179.0,84816,198.0,105200.0,1419.0,9762557.0,961203.0,10156607.0,Europe,10.0,705.0,1.0,,,8351.0
28.0,Belgium,1061200,1437.0,24940.0,19.0,958049,,78211,469.0,91203.0,2143.0,13940283.0,1198074.0,11635575.0,Europe,11.0,467.0,1.0,124.0,2.0,6722.0
29.0,Pakistan,921053,2117.0,20779.0,43.0,841241,1919.0,59033,3947.0,4098.0,92.0,13221581.0,58820.0,224782125.0,Asia,244.0,10818.0,17.0,9.0,0.2,263.0
30.0,Portugal,848658,,17023.0,,808813,,22822,54.0,83451.0,1674.0,11746267.0,1155040.0,10169572.0,Europe,12.0,597.0,1.0,,,2244.0
31.0,Israel,839472,14.0,6411.0,,832709,16.0,352,49.0,90014.0,687.0,14709549.0,1577262.0,9326000.0,Asia,11.0,1455.0,1.0,2.0,,38.0
32.0,Hungary,804538,156.0,29733.0,5.0,700236,4207.0,74569,110.0,83476.0,3085.0,5824848.0,604365.0,9637964.0,Europe,12.0,324.0,2.0,16.0,0.5,7737.0
33.0,Bangladesh,800540,1710.0,12619.0,36.0,740372,1567.0,47549,1138.0,4817.0,76.0,5947513.0,35789.0,166181814.0,Asia,208.0,13169.0,28.0,10.0,0.2,286.0
34.0,Japan,744487,2878.0,12967.0,47.0,675877,4105.0,55643,1349.0,5903.0,103.0,14365902.0,113904.0,126123057.0,Asia,169.0,9726.0,9.0,23.0,0.4,441.0
35.0,Jordan,735811,,9452.0,,714702,,11657,637.0,71471.0,918.0,7260498.0,705227.0,10295269.0,Asia,14.0,1089.0,1.0,,,1132.0
36.0,Serbia,712224,,6854.0,,695607,,9763,56.0,81816.0,787.0,4144092.0,476046.0,8705240.0,Europe,12.0,1270.0,2.0,,,1122.0
37.0,Switzerland,694740,1717.0,10809.0,3.0,649199,1290.0,34732,132.0,79743.0,1241.0,7692747.0,882982.0,8712237.0,Europe,13.0,806.0,1.0,197.0,0.3,3987.0
38.0,Austria,644815,229.0,10603.0,7.0,628856,544.0,5356,154.0,71225.0,1171.0,41776209.0,4614525.0,9053198.0,Europe,14.0,854.0,0.0,25.0,0.8,592.0
39.0,Malaysia,572357,6824.0,2796.0,67.0,490038,5251.0,79523,846.0,17480.0,85.0,11976897.0,365786.0,32742870.0,Asia,57.0,11711.0,3.0,208.0,2.0,2429.0
40.0,UAE,570836,1763.0,1680.0,3.0,550525,1740.0,18631,,57089.0,168.0,50338982.0,5034388.0,9999027.0,Asia,18.0,5952.0,0.0,176.0,0.3,1863.0
41.0,Nepal,561302,4178.0,7386.0,114.0,447446,6491.0,106470,,18955.0,249.0,3057424.0,103248.0,29612292.0,Asia,53.0,4009.0,10.0,141.0,4.0,3595.0
42.0,Lebanon,540277,,7723.0,,517859,,14695,159.0,79481.0,1136.0,4392200.0,646146.0,6797537.0,Asia,13.0,880.0,2.0,,,2162.0
43.0,Morocco,519108,,9143.0,,506962,,3003,113.0,13914.0,245.0,6507998.0,174438.0,37308278.0,Africa,72.0,4081.0,6.0,,,80.0
44.0,Saudi Arabia,449191,,7347.0,,432138,,9706,1408.0,12723.0,208.0,19122120.0,541608.0,35306179.0,Asia,79.0,4806.0,2.0,,,275.0
45.0,Ecuador,425841,,20545.0,,375151,,30145,520.0,23808.0,1149.0,1421445.0,79471.0,17886350.0,South America,42.0,871.0,13.0,,,1685.0
46.0,Bulgaria,418274,,17662.0,,380537,,20075,359.0,60614.0,2559.0,2820959.0,408796.0,6900652.0,Europe,16.0,391.0,2.0,,,2909.0
47.0,Greece,401301,,12054.0,,369242,,20005,497.0,38674.0,1162.0,9497579.0,915291.0,10376563.0,Europe,26.0,861.0,1.0,,,1928.0
48.0,Belarus,394439,632.0,2851.0,10.0,385382,449.0,6206,,41755.0,302.0,6335432.0,670665.0,9446488.0,Europe,24.0,3313.0,1.0,67.0,1.0,657.0
49.0,Slovakia,389721,31.0,12343.0,4.0,375320,132.0,2058,85.0,71351.0,2260.0,2831060.0,518314.0,5462054.0,Europe,14.0,443.0,2.0,6.0,0.7,377.0
50.0,Kazakhstan,386549,1405.0,3955.0,20.0,355981,2436.0,26613,221.0,20365.0,208.0,11575012.0,609825.0,18980876.0,Asia,49.0,4799.0,2.0,74.0,1.0,1402.0
51.0,Panama,377776,,6370.0,,365125,,6281,105.0,86320.0,1456.0,2650363.0,605598.0,4376439.0,North America,12.0,687.0,2.0,,,1435.0
52.0,Bolivia,368474,1760.0,14471.0,36.0,292713,1388.0,61290,200.0,31180.0,1225.0,1469175.0,124320.0,11817693.0,South America,32.0,817.0,8.0,149.0,3.0,5186.0
53.0,Croatia,356181,40.0,8026.0,12.0,346220,397.0,1935,84.0,87253.0,1966.0,2013455.0,493235.0,4082142.0,Europe,11.0,509.0,2.0,10.0,3.0,474.0
54.0,Paraguay,352688,,9083.0,,290467,,53138,585.0,48902.0,1259.0,1291149.0,179024.0,7212175.0,South America,20.0,794.0,6.0,,,7368.0
55.0,Tunisia,344688,,12623.0,,301869,,30196,408.0,28890.0,1058.0,1471758.0,123355.0,11931089.0,Africa,35.0,945.0,8.0,,,2531.0
56.0,Georgia,343963,360.0,4773.0,16.0,327618,1195.0,11572,,86376.0,1199.0,4975586.0,1249463.0,3982180.0,Asia,12.0,834.0,1.0,90.0,4.0,2906.0
57.0,Azerbaijan,333864,,4907.0,,324103,,4854,,32660.0,480.0,3509174.0,343285.0,10222328.0,Asia,31.0,2083.0,3.0,,,475.0
58.0,Costa Rica,314102,,3962.0,,242019,,68121,527.0,61152.0,771.0,1193313.0,232323.0,5136440.0,North America,16.0,1296.0,4.0,,,13262.0
59.0,Palestine,308048,,3495.0,,300661,,3892,24.0,59140.0,671.0,1824511.0,350273.0,5208825.0,Asia,17.0,1490.0,3.0,,,747.0
60.0,Kuwait,307812,,1771.0,,292701,,13340,144.0,71122.0,409.0,2596807.0,600011.0,4327934.0,Asia,14.0,2444.0,2.0,,,3082.0
61.0,Dominican Republic,291910,,3628.0,,240993,,47289,393.0,26666.0,331.0,1547338.0,141350.0,10946857.0,North America,38.0,3017.0,7.0,,,4320.0
62.0,Uruguay,291488,,4213.0,,250049,,37226,548.0,83648.0,1209.0,2248766.0,645326.0,3484700.0,South America,12.0,827.0,2.0,,,10683.0
63.0,Denmark,281227,844.0,2516.0,,265478,916.0,13233,22.0,48397.0,433.0,55581321.0,9565193.0,5810789.0,Europe,21.0,2310.0,0.0,145.0,,2277.0
64.0,Lithuania,274383,181.0,4266.0,8.0,254747,165.0,15370,155.0,102095.0,1587.0,3361002.0,1250591.0,2687532.0,Europe,10.0,630.0,1.0,67.0,3.0,5719.0
65.0,Ethiopia,271345,,4155.0,,237544,,29646,413.0,2309.0,35.0,2720495.0,23145.0,117541520.0,Africa,433.0,28289.0,43.0,,,252.0
