#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,122738960,,1589693.0,,117499466.0,2558.0,3649801.0,9515.0,,,,,,North America,,,,,,
,Asia,211416384,144745.0,1523133.0,546.0,195843348.0,91175.0,14049903.0,17291.0,,,,,,Asia,,,,,,
,Europe,244104780,6521.0,1996170.0,41.0,239407605.0,48035.0,2701005.0,6939.0,,,,,,Europe,,,,,,
,South America,67499410,,1344968.0,,65398402.0,11958.0,756040.0,10284.0,,,,,,South America,,,,,,
,Oceania,13814972,,24223.0,,13589507.0,,201242.0,131.0,,,,,,Australia/Oceania,,,,,,
,Africa,12761163,,258417.0,,12050374.0,,452372.0,839.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,672336390,151266.0,6736619.0,587.0,643789408.0,153723.0,21810363.0,44999.0,86254.0,864.2,,,,All,,,,,,
1.0,USA,103701168,,1127059.0,,100619072.0,,1955037.0,4332.0,309736.0,3366.0,1157390529.0,3456907.0,334805269.0,North America,3.0,297.0,0.0,,,5839.0
2.0,India,44681884,,530728.0,,44148815.0,,2341.0,698.0,31765.0,377.0,913255016.0,649250.0,1406631776.0,Asia,31.0,2650.0,2.0,,,2.0
3.0,France,39467281,,163644.0,,39106729.0,,196908.0,869.0,601777.0,2495.0,271490188.0,4139547.0,65584518.0,Europe,2.0,401.0,0.0,,,3002.0
4.0,Germany,37649808,,164391.0,,37169700.0,30500.0,315717.0,1281.0,448834.0,1960.0,122332384.0,1458359.0,83883596.0,Europe,2.0,510.0,1.0,,,3764.0
5.0,Brazil,36697084,,695668.0,,35644368.0,,357048.0,8318.0,170404.0,3230.0,63776166.0,296146.0,215353593.0,South America,6.0,310.0,3.0,,,1658.0
6.0,Japan,31819310,96392.0,64220.0,451.0,21396604.0,6373.0,10358486.0,681.0,253369.0,511.0,88389228.0,703821.0,125584838.0,Asia,4.0,1956.0,1.0,768.0,4.0,82482.0
7.0,S. Korea,29927958,29816.0,33104.0,47.0,29083743.0,57484.0,811111.0,465.0,583051.0,645.0,15804065.0,307892.0,51329899.0,Asia,2.0,1551.0,3.0,581.0,0.9,15802.0
8.0,Italy,25363742,,185993.0,,24824106.0,,353643.0,310.0,420886.0,3086.0,264182282.0,4383839.0,60262770.0,Europe,2.0,324.0,0.0,,,5868.0
9.0,UK,24243393,,202157.0,,23949907.0,6861.0,91329.0,146.0,353929.0,2951.0,522526476.0,7628357.0,68497907.0,Europe,3.0,339.0,0.0,,,1333.0
10.0,Russia,21876336,5914.0,394569.0,40.0,21293221.0,5154.0,188546.0,2300.0,150037.0,2706.0,273400000.0,1875095.0,145805947.0,Europe,7.0,370.0,1.0,41.0,0.3,1293.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13711251,,117759.0,,13522850.0,,70642.0,231.0,293483.0,2521.0,471036328.0,10082298.0,46719142.0,Europe,3.0,397.0,0.0,,,1512.0
13.0,Vietnam,11526254,,43186.0,,10612220.0,,870848.0,3.0,116481.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8801.0
14.0,Australia,11247412,,17712.0,,11146950.0,,82750.0,102.0,431451.0,679.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1472.0,0.0,,,3174.0
15.0,Argentina,10024095,,130338.0,,9781532.0,10366.0,112225.0,402.0,217867.0,2833.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,2439.0
16.0,Taiwan,9284494,18414.0,15977.0,48.0,8805676.0,27372.0,462841.0,,388658.0,669.0,29805289.0,1247679.0,23888595.0,Asia,3.0,1495.0,1.0,771.0,2.0,19375.0
17.0,Netherlands,8578818,,22989.0,,8534990.0,,20839.0,53.0,498437.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,1211.0
18.0,Iran,7562998,,144728.0,,7336884.0,,81386.0,202.0,87918.0,1682.0,54420785.0,632632.0,86022837.0,Asia,11.0,594.0,2.0,,,946.0
19.0,Mexico,7315454,,331605.0,,6550514.0,,433335.0,4798.0,55604.0,2521.0,19226433.0,146139.0,131562772.0,North America,18.0,397.0,7.0,,,3294.0
20.0,Indonesia,6727007,,160756.0,,6559736.0,,6515.0,2771.0,24100.0,576.0,114158919.0,408975.0,279134505.0,Asia,41.0,1736.0,2.0,,,23.0
21.0,Poland,6374257,,118666.0,,5335940.0,,919651.0,788.0,168900.0,3144.0,38065723.0,1008636.0,37739785.0,Europe,6.0,318.0,1.0,,,24368.0
22.0,Colombia,6349971,,142259.0,,6170360.0,,37352.0,342.0,123270.0,2762.0,36951507.0,717327.0,51512762.0,South America,8.0,362.0,1.0,,,725.0
23.0,Austria,5747540,,21589.0,,5702341.0,,23610.0,58.0,633917.0,2381.0,205247898.0,22637528.0,9066710.0,Europe,2.0,420.0,0.0,,,2604.0
24.0,Portugal,5557941,,25805.0,,5529271.0,1018.0,2865.0,61.0,548090.0,2545.0,45879317.0,4524333.0,10140570.0,Europe,2.0,393.0,0.0,,,283.0
25.0,Greece,5548487,,34779.0,,5513708.0,,0.0,115.0,537819.0,3371.0,102228365.0,9909078.0,10316637.0,Europe,2.0,297.0,0.0,,,
26.0,Ukraine,5364322,,110920.0,,5247508.0,487.0,5894.0,,124197.0,2568.0,32603805.0,754855.0,43192122.0,Europe,8.0,389.0,1.0,,,136.0
27.0,Chile,5093902,,63557.0,,5021880.0,,8465.0,115.0,264616.0,3302.0,47965540.0,2491691.0,19250195.0,South America,4.0,303.0,0.0,,,440.0
28.0,Malaysia,5033625,,36923.0,,4986312.0,,10390.0,16.0,151702.0,1113.0,67468003.0,2033328.0,33181072.0,Asia,7.0,899.0,0.0,,,313.0
29.0,Israel,4778811,,12137.0,,4758947.0,,7727.0,57.0,512418.0,1301.0,41373364.0,4436346.0,9326000.0,Asia,2.0,768.0,0.0,,,829.0
30.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
31.0,Thailand,4725885,,33792.0,,4692074.0,,19.0,1496.0,67437.0,482.0,17270775.0,246450.0,70078203.0,Asia,15.0,2074.0,4.0,,,0.3
32.0,Belgium,4686147,,33478.0,,4631003.0,1548.0,21666.0,92.0,401614.0,2869.0,36481740.0,3126574.0,11668278.0,Europe,2.0,349.0,0.0,,,1857.0
33.0,Czechia,4586086,323.0,42269.0,1.0,4537555.0,53.0,6262.0,35.0,427138.0,3937.0,56853138.0,5295174.0,10736784.0,Europe,2.0,254.0,0.0,30.0,0.09,583.0
34.0,Canada,4524782,,49871.0,,4412610.0,2558.0,62301.0,99.0,117868.0,1299.0,66343123.0,1728207.0,38388419.0,North America,8.0,770.0,1.0,,,1623.0
35.0,Peru,4477064,,218580.0,,4247777.0,1592.0,10707.0,61.0,132913.0,6489.0,37609615.0,1116536.0,33684208.0,South America,8.0,154.0,1.0,,,318.0
36.0,Switzerland,4384899,,14451.0,,4352143.0,,18305.0,52.0,499781.0,1647.0,23318743.0,2657819.0,8773637.0,Europe,2.0,607.0,0.0,,,2086.0
37.0,Philippines,4071013,,65637.0,,3994345.0,,11031.0,162.0,36184.0,583.0,34191480.0,303900.0,112508994.0,Asia,28.0,1714.0,3.0,,,98.0
38.0,South Africa,4052988,,102568.0,,3912506.0,,37914.0,192.0,66709.0,1688.0,26473049.0,435726.0,60756135.0,Africa,15.0,592.0,2.0,,,624.0
39.0,Romania,3319680,,67504.0,,3244581.0,,7595.0,118.0,174432.0,3547.0,26244526.0,1379017.0,19031335.0,Europe,6.0,282.0,1.0,,,399.0
40.0,Denmark,3171515,,7982.0,,3160653.0,93.0,2880.0,15.0,543538.0,1368.0,129094301.0,22124320.0,5834950.0,Europe,2.0,731.0,0.0,,,494.0
41.0,Hong Kong,2844006,,12965.0,,2262482.0,,568559.0,36.0,374000.0,1705.0,75375235.0,9912187.0,7604299.0,Asia,3.0,587.0,0.0,,,74768.0
42.0,Sweden,2687840,,22610.0,,2637324.0,1752.0,27906.0,28.0,263025.0,2213.0,19369173.0,1895413.0,10218971.0,Europe,4.0,452.0,1.0,,,2731.0
43.0,Iraq,2465545,,25375.0,,2439497.0,,673.0,21.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,17.0,1662.0,2.0,,,16.0
44.0,Serbia,2462353,,17630.0,,2428623.0,,16100.0,16.0,284566.0,2037.0,12040278.0,1391454.0,8653016.0,Europe,4.0,491.0,1.0,,,1861.0
45.0,Singapore,2213091,,1718.0,,2140257.0,,71116.0,1.0,372352.0,289.0,24756374.0,4165253.0,5943546.0,Asia,3.0,3460.0,0.0,,,11965.0
46.0,Hungary,2191200,,48629.0,,2133974.0,,8597.0,61.0,228101.0,5062.0,11394556.0,1186160.0,9606259.0,Europe,4.0,198.0,1.0,,,895.0
47.0,New Zealand,2157933,,3676.0,,2136333.0,,17924.0,,440556.0,750.0,7710637.0,1574177.0,4898203.0,Australia/Oceania,2.0,1332.0,1.0,,,3659.0
48.0,Bangladesh,2037399,,29441.0,,1990166.0,,17792.0,1331.0,12136.0,175.0,15175874.0,90394.0,167885689.0,Asia,82.0,5702.0,11.0,,,106.0
49.0,Slovakia,1860251,,20888.0,,1838587.0,,776.0,28.0,340693.0,3826.0,7384070.0,1352346.0,5460193.0,Europe,3.0,261.0,1.0,,,142.0
50.0,Georgia,1811015,,16909.0,,1776548.0,,17558.0,,456320.0,4261.0,16920079.0,4263340.0,3968738.0,Asia,2.0,235.0,0.0,,,4424.0
51.0,Jordan,1746997,,14122.0,,1731007.0,,1868.0,59.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,6.0,729.0,1.0,,,181.0
52.0,Ireland,1699347,,8431.0,,1678684.0,,12232.0,27.0,338502.0,1679.0,12962679.0,2582105.0,5020199.0,Europe,3.0,595.0,0.0,,,2437.0
53.0,Pakistan,1576127,17.0,30640.0,,1538689.0,,6798.0,13.0,6868.0,134.0,30570862.0,133213.0,229488994.0,Asia,146.0,7490.0,8.0,0.07,,30.0
54.0,Norway,1477205,,4571.0,,1470825.0,,1809.0,20.0,268029.0,829.0,11002430.0,1996315.0,5511370.0,Europe,4.0,1206.0,1.0,,,328.0
55.0,Finland,1448656,,8431.0,,1433309.0,212.0,6916.0,21.0,260786.0,1518.0,11997419.0,2159767.0,5554960.0,Europe,4.0,659.0,0.0,,,1245.0
56.0,Kazakhstan,1405215,101.0,13695.0,,1383020.0,,8500.0,24.0,73169.0,713.0,11575012.0,602707.0,19205043.0,Asia,14.0,1402.0,2.0,5.0,,443.0
57.0,Slovenia,1318579,,7038.0,,1301896.0,,9645.0,20.0,634532.0,3387.0,2817664.0,1355928.0,2078034.0,Europe,2.0,295.0,1.0,,,4641.0
58.0,Bulgaria,1294604,,38154.0,,1253005.0,,3445.0,53.0,189142.0,5574.0,10952860.0,1600220.0,6844597.0,Europe,5.0,179.0,1.0,,,503.0
59.0,Lithuania,1293703,284.0,9525.0,,1278440.0,496.0,5738.0,8.0,486042.0,3579.0,10337843.0,3883913.0,2661708.0,Europe,2.0,279.0,0.0,107.0,,2156.0
60.0,Morocco,1272116,,16296.0,,1255649.0,,171.0,293.0,33678.0,431.0,12903616.0,341612.0,37772756.0,Africa,30.0,2318.0,3.0,,,5.0
61.0,Croatia,1266749,,17790.0,,1247874.0,,1085.0,23.0,312062.0,4383.0,5457095.0,1344348.0,4059286.0,Europe,3.0,228.0,1.0,,,267.0
62.0,Lebanon,1225904,,10767.0,,1087587.0,,127550.0,74.0,183385.0,1611.0,4795578.0,717380.0,6684849.0,Asia,5.0,621.0,1.0,,,19080.0
63.0,Guatemala,1220203,,20063.0,,1191452.0,,8688.0,5.0,65659.0,1080.0,6669281.0,358871.0,18584039.0,North America,15.0,926.0,3.0,,,467.0
64.0,Bolivia,1181351,,22337.0,,1132480.0,,26534.0,220.0,98506.0,1863.0,2705422.0,225590.0,11992656.0,South America,10.0,537.0,4.0,,,2213.0
65.0,Costa Rica,1171802,,9104.0,,860711.0,,301987.0,52.0,226114.0,1757.0,4659757.0,899158.0,5182354.0,North America,4.0,569.0,1.0,,,58272.0
66.0,Tunisia,1150217,,29291.0,,,,,44.0,95480.0,2431.0,4995308.0,414663.0,12046656.0,Africa,10.0,411.0,2.0,,,907.0
67.0,Cuba,1112303,,8530.0,,1103662.0,,111.0,23.0,98385.0,754.0,14276770.0,1262799.0,11305652.0,North America,10.0,1325.0,1.0,,,10.0
68.0,UAE,1048275,,2348.0,,1031587.0,,14340.0,,103977.0,233.0,198328924.0,19672005.0,10081785.0,Asia,10.0,4294.0,0.0,,,1422.0
69.0,Ecuador,1040463,,35940.0,,1004523.0,,0.0,759.0,57442.0,1984.0,3082403.0,170173.0,18113361.0,South America,17.0,504.0,6.0,,,
70.0,Uruguay,1029564,,7597.0,,1018679.0,,3288.0,18.0,294496.0,2173.0,6114822.0,1749083.0,3496016.0,South America,3.0,460.0,1.0,,,940.0
71.0,Panama,1028272,,8589.0,,1018145.0,,1538.0,16.0,231230.0,1931.0,7441420.0,1673371.0,4446964.0,North America,4.0,518.0,1.0,,,346.0
72.0,Mongolia,1007843,,2179.0,,1005243.0,,421.0,192.0,298348.0,645.0,4030048.0,1193000.0,3378078.0,Asia,3.0,1550.0,1.0,,,125.0
73.0,Nepal,1001068,,12020.0,,989016.0,,32.0,,33120.0,398.0,5998813.0,198468.0,30225582.0,Asia,30.0,2515.0,5.0,,,1.0
74.0,Belarus,994037,,7118.0,,985592.0,,1327.0,,105381.0,755.0,13646641.0,1446722.0,9432800.0,Europe,9.0,1325.0,1.0,,,141.0
75.0,Latvia,975035,,6203.0,,968291.0,,541.0,13.0,527377.0,3355.0,7854953.0,4248591.0,1848837.0,Europe,2.0,298.0,0.0,,,293.0
76.0,Azerbaijan,827525,,10060.0,,817001.0,,464.0,,80341.0,977.0,7464270.0,724672.0,10300205.0,Asia,12.0,1024.0,1.0,,,45.0
77.0,Saudi Arabia,827488,,9549.0,,815130.0,,2809.0,20.0,23085.0,266.0,45002329.0,1255473.0,35844909.0,Asia,43.0,3754.0,1.0,,,78.0
78.0,Paraguay,800163,,19746.0,,,,,7.0,109524.0,2703.0,2657506.0,363751.0,7305843.0,South America,9.0,370.0,3.0,,,11238.0
79.0,Bahrain,699761,,1540.0,,697778.0,,443.0,1.0,392246.0,863.0,10665259.0,5978341.0,1783983.0,Asia,3.0,1158.0,0.0,,,248.0
80.0,Sri Lanka,671970,,16824.0,,655142.0,,4.0,,31145.0,780.0,6486117.0,300619.0,21575842.0,Asia,32.0,1282.0,3.0,,,0.2
81.0,Kuwait,662858,,2570.0,,660237.0,,51.0,,151326.0,587.0,8455743.0,1930391.0,4380326.0,Asia,7.0,1704.0,1.0,,,12.0
82.0,Dominican Republic,650990,,4384.0,,644785.0,,1821.0,4.0,58879.0,397.0,3740928.0,338350.0,11056370.0,North America,17.0,2522.0,3.0,,,165.0
83.0,Cyprus,638062,,1270.0,,627239.0,,9553.0,60.0,521554.0,1038.0,9640118.0,7879860.0,1223387.0,Asia,2.0,963.0,0.0,,,7809.0
84.0,Myanmar,633777,,19490.0,,614229.0,,58.0,,11476.0,353.0,9893511.0,179142.0,55227143.0,Asia,87.0,2834.0,6.0,,,1.0
85.0,Palestine,621008,,5404.0,,615445.0,,159.0,17.0,116173.0,1011.0,3078533.0,575907.0,5345541.0,Asia,9.0,989.0,2.0,,,30.0
86.0,Estonia,613206,,2896.0,,524990.0,,85320.0,9.0,463879.0,2191.0,3648199.0,2759794.0,1321910.0,Europe,2.0,456.0,0.0,,,64543.0
87.0,Moldova,597598,,11947.0,,504142.0,,81509.0,49.0,148909.0,2977.0,3216305.0,801437.0,4013171.0,Europe,7.0,336.0,1.0,,,20310.0
88.0,Venezuela,551101,,5839.0,,544520.0,,742.0,36.0,18830.0,200.0,3359014.0,114771.0,29266991.0,South America,53.0,5012.0,9.0,,,25.0
89.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4857.0,232.0,3693367.0,34792.0,106156692.0,Africa,206.0,4313.0,29.0,,,460.0
90.0,Libya,507158,,6437.0,,500717.0,,4.0,,72032.0,914.0,2483446.0,352725.0,7040745.0,Africa,14.0,1094.0,3.0,,,0.6
91.0,Ethiopia,499228,,7572.0,,485703.0,,5953.0,2.0,4132.0,63.0,5445700.0,45076.0,120812698.0,Africa,242.0,15955.0,22.0,,,49.0
92.0,Qatar,491721,,685.0,,490573.0,,463.0,3.0,165012.0,230.0,4065369.0,1364257.0,2979915.0,Asia,6.0,4350.0,1.0,,,155.0
93.0,Réunion,483818,,917.0,,418572.0,,64329.0,10.0,532803.0,1010.0,1603660.0,1766027.0,908061.0,Africa,2.0,990.0,1.0,,,70842.0
94.0,Honduras,469724,,11098.0,,,,,105.0,45956.0,1086.0,1612036.0,157714.0,10221247.0,North America,22.0,921.0,6.0,,,31902.0
95.0,Armenia,446008,,8717.0,,435162.0,,2129.0,,150072.0,2933.0,3242901.0,1091164.0,2971966.0,Asia,7.0,341.0,1.0,,,716.0
96.0,Bosnia and Herzegovina,401232,,16244.0,,378996.0,,5992.0,,123482.0,4999.0,1883616.0,579696.0,3249317.0,Europe,8.0,200.0,2.0,,,1844.0
97.0,Oman,399154,,4260.0,,384669.0,,10225.0,2.0,74973.0,800.0,25000000.0,4695724.0,5323993.0,Asia,13.0,1250.0,0.0,,,1921.0
98.0,North Macedonia,346297,,9633.0,,336460.0,,204.0,,166385.0,4628.0,2213883.0,1063700.0,2081304.0,Europe,6.0,216.0,1.0,,,98.0
99.0,Kenya,342747,,5688.0,,336934.0,,125.0,1.0,6097.0,101.0,3964935.0,70531.0,56215221.0,Africa,164.0,9883.0,14.0,,,2.0
100.0,Zambia,338090,,4037.0,,331772.0,,2281.0,,17364.0,207.0,3827760.0,196595.0,19470234.0,Africa,58.0,4823.0,5.0,,,117.0
101.0,Albania,334084,,3595.0,,328802.0,,1687.0,,116553.0,1254.0,1941032.0,677173.0,2866374.0,Europe,9.0,797.0,1.0,,,589.0
102.0,Botswana,328581,,2795.0,,323747.0,,2039.0,1.0,134600.0,1145.0,2026898.0,830300.0,2441162.0,Africa,7.0,873.0,1.0,,,835.0
103.0,Luxembourg,297757,,1133.0,,288991.0,,7633.0,,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2.0,567.0,0.0,,,11883.0
104.0,Montenegro,285773,,2794.0,,282452.0,,527.0,6.0,455089.0,4449.0,2690571.0,4284690.0,627950.0,Europe,2.0,225.0,0.0,,,839.0
105.0,Brunei,272646,,225.0,,243601.0,,28820.0,3.0,612095.0,505.0,717784.0,1611437.0,445431.0,Asia,2.0,1980.0,1.0,,,64701.0
106.0,Algeria,271296,,6881.0,,182694.0,,81721.0,,5982.0,152.0,230861.0,5091.0,45350148.0,Africa,167.0,6591.0,196.0,,,1802.0
107.0,Nigeria,266463,,3155.0,,259850.0,,3458.0,11.0,1229.0,15.0,5708974.0,26339.0,216746934.0,Africa,813.0,68700.0,38.0,,,16.0
108.0,Zimbabwe,259981,,5637.0,,253677.0,,667.0,12.0,16957.0,368.0,2525756.0,164744.0,15331428.0,Africa,59.0,2720.0,6.0,,,44.0
109.0,Uzbekistan,250307,,1637.0,,241486.0,,7184.0,23.0,7280.0,48.0,1377915.0,40077.0,34382084.0,Asia,137.0,21003.0,25.0,,,209.0
110.0,Mozambique,231404,,2232.0,,228801.0,,371.0,11.0,6993.0,67.0,1371127.0,41437.0,33089461.0,Africa,143.0,14825.0,24.0,,,11.0
111.0,Martinique,229348,,1095.0,,,,,8.0,613087.0,2927.0,828928.0,2215870.0,374087.0,North America,2.0,342.0,0.0,,,609882.0
112.0,Laos,217935,1.0,758.0,,,,,,29132.0,101.0,1233207.0,164845.0,7481023.0,Asia,34.0,9869.0,6.0,0.1,,28006.0
113.0,Iceland,208539,,229.0,,,,,2.0,603773.0,663.0,1996384.0,5780036.0,345393.0,Europe,2.0,1508.0,0.0,,,383983.0
114.0,Afghanistan,208034,,7860.0,,185872.0,,14302.0,1124.0,5105.0,193.0,1183636.0,29043.0,40754388.0,Asia,196.0,5185.0,34.0,,,351.0
115.0,Kyrgyzstan,206588,,2991.0,,196406.0,,7191.0,131.0,30704.0,445.0,1907195.0,283460.0,6728271.0,Asia,33.0,2250.0,4.0,,,1069.0
