#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39940521,3466.0,902061.0,245.0,32850590.0,1821.0,6187870.0,13326.0,,,,,,North America,,,,,,
,Asia,52111092,11237.0,704003.0,181.0,48528743.0,20764.0,2878346.0,28978.0,,,,,,Asia,,,,,,
,South America,29451286,3000.0,911112.0,68.0,26531870.0,2198.0,2008304.0,30651.0,,,,,,South America,,,,,,
,Europe,46821524,3969.0,1077215.0,131.0,43899579.0,18382.0,1844730.0,12764.0,,,,,,Europe,,,,,,
,Africa,4939247,,132157.0,,4450077.0,,357013.0,2355.0,,,,,,Africa,,,,,,
,Oceania,69089,7.0,1252.0,,66602.0,,1235.0,4.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,173333480,21679.0,3727815.0,625.0,156328167.0,43165.0,13277498.0,88078.0,22237.0,478.2,,,,All,,,,,,
1.0,USA,34192023,,612240.0,,28054995.0,,5524788.0,5631.0,102741.0,1840.0,483364333.0,1452431.0,332796717.0,North America,10.0,544.0,1.0,,,16601.0
2.0,India,28694879,1044.0,344101.0,,26795549.0,8419.0,1555229.0,8944.0,20606.0,247.0,361174142.0,259365.0,1392531169.0,Asia,49.0,4047.0,4.0,0.7,,1117.0
3.0,Brazil,16841954,,470968.0,,15239692.0,,1131294.0,8318.0,78717.0,2201.0,49842105.0,232955.0,213955536.0,South America,13.0,454.0,4.0,,,5288.0
4.0,France,5701029,,109916.0,,5392959.0,,198154.0,2571.0,87162.0,1680.0,86268096.0,1318940.0,65407141.0,Europe,11.0,595.0,1.0,,,3030.0
5.0,Turkey,5276468,,47976.0,,5147610.0,,80882.0,1183.0,61947.0,563.0,55034469.0,646121.0,85176748.0,Asia,16.0,1775.0,2.0,,,950.0
6.0,Russia,5108129,,123037.0,,4720512.0,,264580.0,2300.0,34989.0,843.0,139500000.0,955529.0,145992382.0,Europe,29.0,1187.0,1.0,,,1812.0
7.0,UK,4506016,,127823.0,,4270560.0,,107633.0,134.0,66055.0,1874.0,186643217.0,2736075.0,68215678.0,Europe,15.0,534.0,0.0,,,1578.0
8.0,Italy,4227719,,126415.0,,3901112.0,,200192.0,836.0,70019.0,2094.0,66938917.0,1108637.0,60379497.0,Europe,14.0,478.0,1.0,,,3316.0
9.0,Argentina,3915397,,80411.0,,3465137.0,,369849.0,7668.0,85904.0,1764.0,14400158.0,315940.0,45578757.0,South America,12.0,567.0,3.0,,,8115.0
10.0,Germany,3704685,,89733.0,,3533900.0,6900.0,81052.0,2036.0,44087.0,1068.0,61380686.0,730446.0,84031739.0,Europe,23.0,936.0,1.0,,,965.0
11.0,Spain,3697987,,80196.0,,3471163.0,,146628.0,1163.0,79065.0,1715.0,49708830.0,1062801.0,46771540.0,Europe,13.0,583.0,1.0,,,3135.0
12.0,Colombia,3518046,,90890.0,,3267100.0,,160056.0,6582.0,68466.0,1769.0,17402787.0,338684.0,51383506.0,South America,15.0,565.0,3.0,,,3115.0
13.0,Iran,2954309,,80813.0,,2522702.0,,350794.0,3852.0,34763.0,951.0,20441555.0,240532.0,84984676.0,Asia,29.0,1052.0,4.0,,,4128.0
14.0,Poland,2874411,,74101.0,,2643313.0,,156997.0,510.0,76026.0,1960.0,16131930.0,426678.0,37808230.0,Europe,13.0,510.0,2.0,,,4152.0
15.0,Mexico,2429631,2809.0,228568.0,206.0,1936266.0,1725.0,264797.0,4798.0,18663.0,1756.0,7111318.0,54625.0,130183208.0,North America,54.0,570.0,18.0,22.0,2.0,2034.0
16.0,Ukraine,2213580,1897.0,51140.0,86.0,2088712.0,8330.0,73728.0,177.0,50898.0,1176.0,10290345.0,236613.0,43490201.0,Europe,20.0,850.0,4.0,44.0,2.0,1695.0
17.0,Peru,1976166,,185813.0,,,,,2651.0,59175.0,5564.0,13076134.0,391555.0,33395404.0,South America,17.0,180.0,3.0,,,2087.0
18.0,Indonesia,1843612,,51296.0,,1697543.0,,94773.0,,6675.0,186.0,17092957.0,61888.0,276193488.0,Asia,150.0,5384.0,16.0,,,343.0
