#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119011860,,1563293.0,,114479014.0,2291.0,2969553.0,8134.0,,,,,,North America,,,,,,
,Asia,198502472,64102.0,1496864.0,65.0,190110277.0,83189.0,6895331.0,9555.0,,,,,,Asia,,,,,,
,Europe,237764809,114.0,1960018.0,,232082365.0,34383.0,3722426.0,7616.0,,,,,,Europe,,,,,,
,South America,65003647,,1335419.0,,63121590.0,313.0,546638.0,10167.0,,,,,,South America,,,,,,
,Oceania,12958349,3427.0,22157.0,,12737012.0,5.0,199180.0,144.0,,,,,,Australia/Oceania,,,,,,
,Africa,12703984,,258073.0,,12015112.0,,430799.0,845.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,645945842,67643.0,6635839.0,65.0,624546076.0,120181.0,14763927.0,36461.0,82869.0,851.3,,,,All,,,,,,
1.0,USA,100458989,,1104751.0,,97984219.0,,1370019.0,2951.0,300052.0,3300.0,1139039775.0,3402096.0,334805269.0,North America,3.0,303.0,0.0,,,4092.0
2.0,India,44672633,,530612.0,,44135687.0,,6334.0,698.0,31759.0,377.0,905301860.0,643595.0,1406631776.0,Asia,31.0,2651.0,2.0,,,5.0
3.0,France,37639624,,158639.0,,36809443.0,,671542.0,869.0,573910.0,2419.0,271490188.0,4139547.0,65584518.0,Europe,2.0,413.0,0.0,,,10239.0
4.0,Germany,36373164,,157495.0,,35658800.0,9200.0,556869.0,1406.0,433615.0,1878.0,122332384.0,1458359.0,83883596.0,Europe,2.0,533.0,1.0,,,6639.0
5.0,Brazil,35206368,,689545.0,,34201418.0,,315405.0,8318.0,163482.0,3202.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,1465.0
6.0,S. Korea,26937516,47028.0,30369.0,39.0,25951325.0,62420.0,955822.0,481.0,524792.0,592.0,15804065.0,307892.0,51329899.0,Asia,2.0,1690.0,3.0,916.0,0.8,18621.0
