#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24994488,14725.0,536560.0,1179.0,15457975.0,7057.0,8999953.0,34897.0,,,,,,North America,,,
,Asia,21152305,9593.0,344183.0,113.0,19655298.0,6707.0,1152824.0,24340.0,,,,,,Asia,,,
,South America,13581138,1713.0,369952.0,46.0,12194583.0,683.0,1016603.0,18270.0,,,,,,South America,,,
,Europe,24965639,26665.0,570338.0,232.0,13407948.0,11679.0,10987353.0,28173.0,,,,,,Europe,,,
,Africa,2929778,,69960.0,,2407081.0,,452737.0,2368.0,,,,,,Africa,,,
,Oceania,48785,12.0,1066.0,,33608.0,9.0,14111.0,19.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,87672854,52708.0,1892074.0,1570.0,63157199.0,26135.0,22623581.0,108067.0,11248.0,242.7,,,,All,,,
1.0,USA,21857616,,369990.0,,13024142.0,,8463484.0,29035.0,65835.0,1114.0,263536018.0,793764.0,332008010.0,North America,15.0,897.0,1.0
2.0,India,10395938,,150372.0,,10016859.0,696.0,228707.0,8944.0,7495.0,108.0,178400995.0,128623.0,1387012163.0,Asia,133.0,9224.0,8.0
3.0,Brazil,7874539,,199043.0,,7036530.0,,638966.0,8318.0,36911.0,933.0,28600000.0,134057.0,213341358.0,South America,27.0,1072.0,7.0
4.0,Russia,3308601,,59951.0,,2685723.0,,562927.0,2300.0,22667.0,411.0,92300000.0,632335.0,145966993.0,Europe,44.0,2435.0,2.0
5.0,UK,2836801,,77346.0,,1345824.0,,1413631.0,2645.0,41674.0,1136.0,57652433.0,846948.0,68070798.0,Europe,24.0,880.0,1.0
6.0,France,2705618,,66565.0,,198756.0,,2440297.0,2616.0,41403.0,1019.0,36457261.0,557890.0,65348510.0,Europe,24.0,982.0,2.0
7.0,Turkey,2283931,,22070.0,,2164040.0,,97821.0,3303.0,26931.0,260.0,25498210.0,300660.0,84807496.0,Asia,37.0,3843.0,3.0
8.0,Italy,2201945,,76877.0,,1556356.0,,568712.0,2571.0,36447.0,1272.0,27317974.0,452168.0,60415549.0,Europe,27.0,786.0,2.0
