#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,40889495,10382.0,923145.0,283.0,34385371.0,4368.0,5580979.0,10763.0,,,,,,North America,,,,,,
,Asia,57123526,23055.0,812307.0,161.0,54281112.0,20211.0,2030107.0,27513.0,,,,,,Asia,,,,,,
,South America,33760255,1537.0,1029679.0,59.0,30936640.0,2052.0,1793936.0,28691.0,,,,,,South America,,,,,,
,Europe,48630482,2298.0,1110424.0,12.0,45759949.0,1668.0,1760109.0,6200.0,,,,,,Europe,,,,,,
,Africa,5873985,104.0,150021.0,,5062850.0,42.0,661114.0,4598.0,,,,,,Africa,,,,,,
,Oceania,79301,47.0,1313.0,,69541.0,10.0,8447.0,47.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,186357765,37423.0,4026904.0,515.0,170496169.0,28351.0,11834692.0,77812.0,23908.0,516.6,,,,All,,,,,,
1.0,USA,34676896,,622213.0,,29203308.0,,4851375.0,3850.0,104142.0,1869.0,510480341.0,1533081.0,332976690.0,North America,10.0,535.0,1.0,,,14570.0
2.0,India,30752950,842.0,405967.0,,29888284.0,7560.0,458699.0,8944.0,22064.0,291.0,427016605.0,306371.0,1393790539.0,Asia,45.0,3433.0,3.0,0.6,,329.0
3.0,Brazil,18962786,,530344.0,,17422854.0,,1009588.0,8318.0,88572.0,2477.0,54204686.0,253180.0,214095684.0,South America,11.0,404.0,4.0,,,4716.0
4.0,France,5799107,,111284.0,,5641588.0,,46235.0,971.0,88644.0,1701.0,95427384.0,1458677.0,65420519.0,Europe,11.0,588.0,1.0,,,707.0
5.0,Russia,5707452,,140775.0,,5143255.0,,423422.0,2300.0,39093.0,964.0,153600000.0,1052068.0,145998175.0,Europe,26.0,1037.0,1.0,,,2900.0
6.0,Turkey,5465094,,50096.0,,5333759.0,,81239.0,684.0,64098.0,588.0,62569538.0,733859.0,85261007.0,Asia,16.0,1702.0,1.0,,,953.0
7.0,UK,5022893,,128336.0,,4348864.0,,545693.0,417.0,73597.0,1880.0,221388612.0,3243849.0,68248738.0,Europe,14.0,532.0,0.0,,,7996.0
8.0,Argentina,4613019,,97904.0,,4226694.0,,288421.0,5443.0,101124.0,2146.0,17417124.0,381810.0,45617246.0,South America,10.0,466.0,3.0,,,6323.0
9.0,Colombia,4450086,,111155.0,,4172018.0,,166913.0,8155.0,86521.0,2161.0,20711929.0,402691.0,51433858.0,South America,12.0,463.0,2.0,,,3245.0
10.0,Italy,4267105,,127731.0,,4097905.0,,41469.0,180.0,70681.0,2116.0,72960587.0,1208532.0,60371271.0,Europe,14.0,473.0,1.0,,,687.0
11.0,Spain,3915313,,80997.0,,3632813.0,,201503.0,598.0,83708.0,1732.0,53392296.0,1141514.0,46773217.0,Europe,12.0,577.0,1.0,,,4308.0
12.0,Germany,3741451,,91701.0,,3633300.0,800.0,16450.0,470.0,44511.0,1091.0,63813168.0,759169.0,84056561.0,Europe,22.0,917.0,1.0,,,196.0
13.0,Iran,3327526,,85397.0,,2981019.0,,261110.0,3420.0,39108.0,1004.0,23967488.0,281690.0,85084543.0,Asia,26.0,996.0,4.0,,,3069.0
14.0,Poland,2880596,,75135.0,,2652372.0,,153089.0,76.0,76197.0,1987.0,17723903.0,468832.0,37804394.0,Europe,13.0,503.0,2.0,,,4050.0
15.0,Mexico,2567821,9452.0,234458.0,266.0,2031875.0,4334.0,301488.0,4798.0,19706.0,1799.0,7671778.0,58874.0,130308968.0,North America,51.0,556.0,17.0,73.0,2.0,2314.0
16.0,Indonesia,2417788,,63760.0,,1994573.0,,359455.0,,8745.0,231.0,21182629.0,76620.0,276462011.0,Asia,114.0,4336.0,13.0,,,1300.0
17.0,Ukraine,2240246,655.0,52572.0,12.0,2176110.0,885.0,11564.0,177.0,51540.0,1209.0,11001742.0,253112.0,43465922.0,Europe,19.0,827.0,4.0,15.0,0.3,266.0
18.0,South Africa,2135246,,63499.0,,1862900.0,,208847.0,546.0,35547.0,1057.0,13694914.0,227990.0,60067987.0,Africa,28.0,946.0,4.0,,,3477.0
