#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5130464,6899.0,208599.0,335.0,2563236.0,4771.0,2358629.0,26181.0,,,,,,North America,,,
,South America,3742366,1148.0,134256.0,48.0,2492178.0,218.0,1115932.0,14283.0,,,,,,South America,,,
,Asia,3918790,18715.0,90417.0,451.0,2831687.0,15365.0,996686.0,19572.0,,,,,,Asia,,,
,Europe,2786444,8369.0,201558.0,122.0,1673857.0,3776.0,911029.0,5213.0,,,,,,Europe,,,
,Africa,850738,110.0,17815.0,7.0,494488.0,264.0,338435.0,1092.0,,,,,,Africa,,,
,Oceania,16664,532.0,183.0,6.0,10795.0,1.0,5686.0,48.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,16446187,35773.0,652843.0,969.0,10066892.0,24395.0,5726452.0,66393.0,2110.0,83.8,,,,All,,,
1.0,USA,4371992,153.0,149852.0,3.0,2090231.0,102.0,2131909.0,18986.0,13203.0,453.0,54222099.0,163744.0,331139904.0,North America,76.0,2210.0,6.0
2.0,Brazil,2419901,,87052.0,,1634274.0,,698575.0,8318.0,11379.0,409.0,12601096.0,59253.0,212665350.0,South America,88.0,2443.0,17.0
3.0,India,1440371,4352.0,32866.0,54.0,921303.0,2568.0,486202.0,8944.0,1043.0,24.0,16806803.0,12171.0,1380937553.0,Asia,959.0,42017.0,82.0
4.0,Russia,818120,5635.0,13354.0,85.0,603329.0,3079.0,201437.0,2300.0,5606.0,92.0,27141966.0,185982.0,145939049.0,Europe,178.0,10928.0,5.0
5.0,South Africa,445433,,6769.0,,265077.0,,173587.0,539.0,7504.0,114.0,2773778.0,46729.0,59359094.0,Africa,133.0,8769.0,21.0
6.0,Mexico,390516,5480.0,43680.0,306.0,251505.0,4327.0,95331.0,3922.0,3027.0,339.0,918381.0,7118.0,129025472.0,North America,330.0,2954.0,140.0
7.0,Peru,384797,,18229.0,,267850.0,,98718.0,1424.0,11660.0,552.0,2230247.0,67578.0,33002511.0,South America,86.0,1810.0,15.0
8.0,Chile,345790,,9112.0,,318095.0,,18583.0,1592.0,18078.0,476.0,1524533.0,79703.0,19127587.0,South America,55.0,2099.0,13.0
9.0,Spain,319501,,28432.0,,,,,617.0,6833.0,608.0,6320836.0,135187.0,46756106.0,Europe,146.0,1644.0,7.0
10.0,UK,299426,,45752.0,,,,,104.0,4409.0,674.0,14794369.0,217848.0,67911333.0,Europe,227.0,1484.0,5.0
11.0,Iran,293606,2434.0,15912.0,212.0,255144.0,1931.0,22550.0,3819.0,3493.0,189.0,2353532.0,27996.0,84065313.0,Asia,286.0,5283.0,36.0
12.0,Pakistan,274289,1176.0,5842.0,20.0,241026.0,3592.0,27421.0,1229.0,1240.0,26.0,1890236.0,8547.0,221166730.0,Asia,806.0,37858.0,117.0
13.0,Saudi Arabia,266941,,2733.0,,220323.0,,43885.0,2120.0,7660.0,78.0,3056956.0,87719.0,34849613.0,Asia,131.0,12751.0,11.0
