#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119746947,,1568177.0,,114957985.0,2449.0,3220785.0,8817.0,,,,,,North America,,,,,,
,Asia,200754384,84910.0,1500905.0,98.0,191156705.0,68402.0,8096774.0,9471.0,,,,,,Asia,,,,,,
,Europe,239680973,1073.0,1965299.0,2.0,233709580.0,44152.0,4006094.0,7757.0,,,,,,Europe,,,,,,
,South America,65563417,1106.0,1337048.0,,63281790.0,7262.0,944579.0,10195.0,,,,,,South America,,,,,,
,Oceania,13147388,4291.0,22459.0,20.0,12789328.0,18.0,335601.0,144.0,,,,,,Australia/Oceania,,,,,,
,Africa,12718097,,258147.0,,12022496.0,,437454.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,651611927,91380.0,6652050.0,120.0,627918590.0,122283.0,17041287.0,37227.0,83596.0,853.4,,,,All,,,,,,
1.0,USA,101104275,,1108815.0,,98411253.0,,1584207.0,3634.0,301979.0,3312.0,1143584747.0,3415671.0,334805269.0,North America,3.0,302.0,0.0,,,4732.0
2.0,India,44675288,,530647.0,,44139299.0,,5342.0,698.0,31760.0,377.0,907809042.0,645378.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,38259833,,159455.0,,37090915.0,,1009463.0,869.0,583367.0,2431.0,271490188.0,4139547.0,65584518.0,Europe,2.0,411.0,0.0,,,15392.0
4.0,Germany,36690235,,158684.0,,36015800.0,29300.0,515751.0,1406.0,437395.0,1892.0,122332384.0,1458359.0,83883596.0,Europe,2.0,529.0,1.0,,,6148.0
5.0,Brazil,35529611,,690635.0,,34262104.0,,576872.0,8318.0,164983.0,3207.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,2679.0
6.0,S. Korea,27548821,65253.0,30908.0,61.0,26527918.0,45957.0,989995.0,435.0,536701.0,602.0,15804065.0,307892.0,51329899.0,Asia,2.0,1661.0,3.0,1271.0,1.0,19287.0
7.0,Japan,25554733,,50819.0,,20779773.0,,4724141.0,346.0,203486.0,405.0,82540464.0,657249.0,125584838.0,Asia,5.0,2471.0,2.0,,,37617.0
8.0,Italy,24488080,,181733.0,,23799178.0,,507169.0,320.0,406355.0,3016.0,258382332.0,4287595.0,60262770.0,Europe,2.0,332.0,0.0,,,8416.0
9.0,UK,24024746,,197253.0,,23765150.0,3183.0,62343.0,146.0,350737.0,2880.0,522526476.0,7628357.0,68497907.0,Europe,3.0,347.0,0.0,,,910.0
10.0,Russia,21635764,,392400.0,,21037111.0,,206253.0,2300.0,148387.0,2691.0,273400000.0,1875095.0,145805947.0,Europe,7.0,372.0,1.0,,,1415.0
11.0,Turkey,17005537,,101400.0,,,,,,198751.0,1185.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,1385.0
12.0,Spain,13614807,,116108.0,,13403322.0,,95377.0,339.0,291418.0,2485.0,471036328.0,10082298.0,46719142.0,Europe,3.0,402.0,0.0,,,2041.0
13.0,Vietnam,11519011,,43178.0,,10609257.0,,866576.0,44.0,116408.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8757.0
14.0,Australia,10767933,4284.0,16304.0,20.0,10546102.0,,205527.0,89.0,413058.0,625.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1599.0,0.0,164.0,0.8,7884.0
15.0,Argentina,9739856,,130034.0,,9591684.0,,18138.0,241.0,211689.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,394.0
16.0,Netherlands,8547416,,22926.0,,8501220.0,616.0,23270.0,43.0,496612.0,1332.0,25984435.0,1509718.0,17211447.0,Europe,2.0,751.0,1.0,,,1352.0
17.0,Taiwan,8427473,15283.0,14585.0,37.0,8115671.0,17965.0,297217.0,,352782.0,611.0,28703785.0,1201569.0,23888595.0,Asia,3.0,1638.0,1.0,640.0,2.0,12442.0
18.0,Iran,7559999,,144649.0,,7335383.0,,79967.0,75.0,87884.0,1682.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,930.0
19.0,Mexico,7148886,,330602.0,,6409136.0,,409148.0,4798.0,54338.0,2513.0,18823991.0,143080.0,131562772.0,North America,18.0,398.0,7.0,,,3110.0
20.0,Indonesia,6689532,,160112.0,,6481690.0,,47730.0,2771.0,23965.0,574.0,112897538.0,404456.0,279134505.0,Asia,42.0,1743.0,2.0,,,171.0
21.0,Poland,6356082,,118350.0,,5335940.0,,901792.0,1530.0,168419.0,3136.0,37833956.0,1002495.0,37739785.0,Europe,6.0,319.0,1.0,,,23895.0
22.0,Colombia,6318021,,141911.0,,6142640.0,,33470.0,342.0,122650.0,2755.0,36907625.0,716475.0,51512762.0,South America,8.0,363.0,1.0,,,650.0
23.0,Austria,5595286,,21247.0,,5525549.0,,48490.0,47.0,617124.0,2343.0,203060135.0,22396231.0,9066710.0,Europe,2.0,427.0,0.0,,,5348.0
24.0,Portugal,5546290,,25517.0,,5504035.0,958.0,16738.0,61.0,546941.0,2516.0,45641725.0,4500903.0,10140570.0,Europe,2.0,397.0,0.0,,,1651.0
25.0,Greece,5404690,,34309.0,,5357757.0,6312.0,12624.0,115.0,523881.0,3326.0,100284496.0,9720658.0,10316637.0,Europe,2.0,301.0,0.0,,,1224.0
26.0,Ukraine,5341284,,110586.0,,5219915.0,965.0,10783.0,,123663.0,2560.0,32603805.0,754855.0,43192122.0,Europe,8.0,391.0,1.0,,,250.0
27.0,Malaysia,5005239,,36738.0,,4946495.0,,22006.0,91.0,150846.0,1107.0,66643676.0,2008485.0,33181072.0,Asia,7.0,903.0,0.0,,,663.0
28.0,Chile,4945425,,62605.0,,4874626.0,,8194.0,132.0,256903.0,3252.0,47220855.0,2453007.0,19250195.0,South America,4.0,307.0,0.0,,,426.0
29.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
30.0,Israel,4733461,,11905.0,,4708253.0,,13303.0,22.0,507555.0,1277.0,41373364.0,4436346.0,9326000.0,Asia,2.0,783.0,0.0,,,1426.0
31.0,Thailand,4711528,,33285.0,,4649509.0,,28734.0,1496.0,67232.0,475.0,17270775.0,246450.0,70078203.0,Asia,15.0,2105.0,4.0,,,410.0
32.0,Belgium,4644478,,33086.0,,4586635.0,599.0,24757.0,48.0,398043.0,2836.0,36163288.0,3099282.0,11668278.0,Europe,3.0,353.0,0.0,,,2122.0
33.0,Czechia,4565229,1073.0,41937.0,2.0,4512822.0,176.0,10470.0,53.0,425195.0,3906.0,56659698.0,5277157.0,10736784.0,Europe,2.0,256.0,0.0,100.0,0.2,975.0
34.0,Canada,4423053,,48044.0,,4316781.0,2449.0,58228.0,99.0,115218.0,1252.0,66343123.0,1728207.0,38388419.0,North America,9.0,799.0,1.0,,,1517.0
35.0,Switzerland,4335513,,14343.0,,4238840.0,,82330.0,66.0,494152.0,1635.0,23068899.0,2629343.0,8773637.0,Europe,2.0,612.0,0.0,,,9384.0
36.0,Peru,4330521,,217566.0,,3999526.0,7140.0,113429.0,120.0,128562.0,6459.0,36747751.0,1090949.0,33684208.0,South America,8.0,155.0,1.0,,,3367.0
37.0,Philippines,4044000,,64794.0,,3961780.0,,17426.0,162.0,35944.0,576.0,33762944.0,300091.0,112508994.0,Asia,28.0,1736.0,3.0,,,155.0
38.0,South Africa,4043543,,102464.0,,3912506.0,,28573.0,192.0,66554.0,1686.0,26473049.0,435726.0,60756135.0,Africa,15.0,593.0,2.0,,,470.0
39.0,Romania,3298738,,67289.0,,3227158.0,,4291.0,101.0,173332.0,3536.0,25812063.0,1356293.0,19031335.0,Europe,6.0,283.0,1.0,,,225.0
40.0,Denmark,3150954,,7557.0,,3137171.0,368.0,6226.0,9.0,540014.0,1295.0,128853831.0,22083108.0,5834950.0,Europe,2.0,772.0,0.0,,,1067.0
41.0,Sweden,2632091,,21095.0,,2596660.0,616.0,14336.0,19.0,257569.0,2064.0,19155093.0,1874464.0,10218971.0,Europe,4.0,484.0,1.0,,,1403.0
42.0,Iraq,2464375,,25366.0,,2437963.0,,1046.0,21.0,58446.0,602.0,19448292.0,461243.0,42164965.0,Asia,17.0,1662.0,2.0,,,25.0
43.0,Serbia,2427599,,17420.0,,2399850.0,,10329.0,23.0,280549.0,2013.0,11682316.0,1350086.0,8653016.0,Europe,4.0,497.0,1.0,,,1194.0
44.0,Hong Kong,2189417,,10864.0,,1912262.0,,266291.0,21.0,287918.0,1429.0,70602097.0,9284498.0,7604299.0,Asia,3.0,700.0,0.0,,,35018.0
45.0,Singapore,2176338,,1707.0,,2100803.0,,73828.0,5.0,366168.0,287.0,24622510.0,4142731.0,5943546.0,Asia,3.0,3482.0,0.0,,,12422.0
46.0,Hungary,2171056,,48337.0,,2109635.0,,13084.0,14.0,226004.0,5032.0,11394556.0,1186160.0,9606259.0,Europe,4.0,199.0,1.0,,,1362.0
47.0,Bangladesh,2036717,,29436.0,,1986280.0,,21001.0,1331.0,12132.0,175.0,15101194.0,89949.0,167885689.0,Asia,82.0,5703.0,11.0,,,125.0
48.0,New Zealand,1979614,,3337.0,,1942897.0,,33380.0,,404151.0,681.0,7544063.0,1540170.0,4898203.0,Australia/Oceania,2.0,1468.0,1.0,,,6815.0
49.0,Slovakia,1856699,,20747.0,,1834457.0,,1495.0,23.0,340043.0,3800.0,7359273.0,1347805.0,5460193.0,Europe,3.0,263.0,1.0,,,274.0
50.0,Georgia,1806918,,16882.0,,1776548.0,,13488.0,,455288.0,4254.0,16920079.0,4263340.0,3968738.0,Asia,2.0,235.0,0.0,,,3399.0
51.0,Jordan,1746997,,14122.0,,1731007.0,,1868.0,59.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,6.0,729.0,1.0,,,181.0
52.0,Ireland,1680548,,8159.0,,1667570.0,527.0,4819.0,10.0,334757.0,1625.0,12859011.0,2561454.0,5020199.0,Europe,3.0,615.0,0.0,,,960.0
53.0,Pakistan,1575407,24.0,30634.0,,1538689.0,,6084.0,26.0,6865.0,133.0,30570862.0,133213.0,229488994.0,Asia,146.0,7491.0,8.0,0.1,,27.0
54.0,Norway,1470201,,4325.0,,1463297.0,,2579.0,20.0,266758.0,785.0,11002430.0,1996315.0,5511370.0,Europe,4.0,1274.0,1.0,,,468.0
55.0,Finland,1405255,,7448.0,,1373274.0,629.0,24533.0,21.0,252973.0,1341.0,11825322.0,2128786.0,5554960.0,Europe,4.0,746.0,0.0,,,4416.0
56.0,Kazakhstan,1398061,219.0,13693.0,,1383020.0,728.0,1348.0,24.0,72797.0,713.0,11575012.0,602707.0,19205043.0,Asia,14.0,1403.0,2.0,11.0,,70.0
57.0,Bulgaria,1288400,,38054.0,,1245848.0,,4498.0,43.0,188236.0,5560.0,10841123.0,1583895.0,6844597.0,Europe,5.0,180.0,1.0,,,657.0
58.0,Lithuania,1279048,,9442.0,,1263150.0,,6456.0,6.0,480537.0,3547.0,10270320.0,3858545.0,2661708.0,Europe,2.0,282.0,0.0,,,2426.0
59.0,Morocco,1269717,,16287.0,,1252343.0,,1087.0,293.0,33615.0,431.0,12777978.0,338286.0,37772756.0,Africa,30.0,2319.0,3.0,,,29.0
60.0,Slovenia,1269016,,6944.0,,1242639.0,,19433.0,17.0,610681.0,3342.0,2789570.0,1342408.0,2078034.0,Europe,2.0,299.0,1.0,,,9352.0
61.0,Croatia,1255643,,17371.0,,1235760.0,,2512.0,12.0,309326.0,4279.0,5375756.0,1324311.0,4059286.0,Europe,3.0,234.0,1.0,,,619.0
62.0,Lebanon,1220831,,10740.0,,1087587.0,,122504.0,74.0,182627.0,1607.0,4795578.0,717380.0,6684849.0,Asia,5.0,622.0,1.0,,,18326.0
63.0,Guatemala,1164240,,19959.0,,1134762.0,,9519.0,5.0,62647.0,1074.0,6369056.0,342716.0,18584039.0,North America,16.0,931.0,3.0,,,512.0
64.0,Costa Rica,1148914,,9046.0,,860711.0,,279157.0,52.0,221697.0,1746.0,4659757.0,899158.0,5182354.0,North America,5.0,573.0,1.0,,,53867.0
65.0,Tunisia,1147145,,29269.0,,,,,44.0,95225.0,2430.0,4977368.0,413174.0,12046656.0,Africa,11.0,412.0,2.0,,,654.0
66.0,Bolivia,1114914,1106.0,22252.0,,1078832.0,122.0,13830.0,220.0,92966.0,1855.0,2705422.0,225590.0,11992656.0,South America,11.0,539.0,4.0,92.0,,1153.0
67.0,Cuba,1111466,,8530.0,,1102833.0,,103.0,23.0,98311.0,754.0,14233813.0,1259000.0,11305652.0,North America,10.0,1325.0,1.0,,,9.0
68.0,UAE,1045040,,2348.0,,1025425.0,,17267.0,,103656.0,233.0,197403749.0,19580238.0,10081785.0,Asia,10.0,4294.0,0.0,,,1713.0
69.0,Ecuador,1011132,,35940.0,,973448.0,,1744.0,759.0,55822.0,1984.0,3082403.0,170173.0,18113361.0,South America,18.0,504.0,6.0,,,96.0
70.0,Panama,1009252,,8533.0,,991093.0,,9626.0,16.0,226953.0,1919.0,7292089.0,1639790.0,4446964.0,North America,4.0,521.0,1.0,,,2165.0
71.0,Nepal,1000921,,12019.0,,988830.0,,72.0,,33115.0,398.0,5981193.0,197885.0,30225582.0,Asia,30.0,2515.0,5.0,,,2.0
72.0,Uruguay,995402,,7541.0,,986371.0,,1490.0,18.0,284725.0,2157.0,6114822.0,1749083.0,3496016.0,South America,4.0,464.0,1.0,,,426.0
73.0,Belarus,994037,,7118.0,,985592.0,,1327.0,,105381.0,755.0,13646641.0,1446722.0,9432800.0,Europe,9.0,1325.0,1.0,,,141.0
74.0,Mongolia,993779,,2179.0,,988815.0,,2785.0,192.0,294185.0,645.0,4030048.0,1193000.0,3378078.0,Asia,3.0,1550.0,1.0,,,824.0
75.0,Latvia,966813,,6107.0,,950319.0,,10387.0,3.0,522930.0,3303.0,7746372.0,4189862.0,1848837.0,Europe,2.0,303.0,0.0,,,5618.0
76.0,Saudi Arabia,826009,,9477.0,,813448.0,,3084.0,27.0,23044.0,264.0,44845857.0,1251108.0,35844909.0,Asia,43.0,3782.0,1.0,,,86.0
77.0,Azerbaijan,824641,,9984.0,,814353.0,,304.0,,80061.0,969.0,7388051.0,717272.0,10300205.0,Asia,12.0,1032.0,1.0,,,30.0
78.0,Paraguay,778895,,19646.0,,,,,7.0,106613.0,2689.0,2657506.0,363751.0,7305843.0,South America,9.0,372.0,3.0,,,8340.0
79.0,Bahrain,696851,,1536.0,,694364.0,,951.0,2.0,390615.0,861.0,10584386.0,5933008.0,1783983.0,Asia,3.0,1161.0,0.0,,,533.0
80.0,Sri Lanka,671722,,16806.0,,654895.0,,21.0,,31133.0,779.0,6486117.0,300619.0,21575842.0,Asia,32.0,1284.0,3.0,,,1.0
81.0,Kuwait,662747,,2570.0,,660095.0,,82.0,,151301.0,587.0,8447300.0,1928464.0,4380326.0,Asia,7.0,1704.0,1.0,,,19.0
82.0,Dominican Republic,650990,,4384.0,,644785.0,,1821.0,4.0,58879.0,397.0,3740928.0,338350.0,11056370.0,North America,17.0,2522.0,3.0,,,165.0
83.0,Myanmar,633369,,19488.0,,607901.0,,5980.0,,11468.0,353.0,9709272.0,175806.0,55227143.0,Asia,87.0,2834.0,6.0,,,108.0
84.0,Palestine,620816,,5404.0,,614962.0,,450.0,17.0,116137.0,1011.0,3078533.0,575907.0,5345541.0,Asia,9.0,989.0,2.0,,,84.0
85.0,Cyprus,618248,,1237.0,,605050.0,,11961.0,60.0,505358.0,1011.0,9640118.0,7879860.0,1223387.0,Asia,2.0,989.0,0.0,,,9777.0
86.0,Estonia,609769,,2799.0,,524990.0,,81980.0,5.0,461279.0,2117.0,3613378.0,2733452.0,1321910.0,Europe,2.0,472.0,0.0,,,62016.0
87.0,Moldova,595402,,11920.0,,504142.0,,79340.0,49.0,148362.0,2970.0,3216305.0,801437.0,4013171.0,Europe,7.0,337.0,1.0,,,19770.0
88.0,Venezuela,548061,,5829.0,,541146.0,,1086.0,36.0,18726.0,199.0,3359014.0,114771.0,29266991.0,South America,53.0,5021.0,9.0,,,37.0
89.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4857.0,232.0,3693367.0,34792.0,106156692.0,Africa,206.0,4313.0,29.0,,,460.0
90.0,Libya,507100,,6437.0,,500610.0,,53.0,,72024.0,914.0,2483318.0,352707.0,7040745.0,Africa,14.0,1094.0,3.0,,,8.0
91.0,Ethiopia,494926,,7572.0,,472549.0,,14805.0,1.0,4097.0,63.0,5374772.0,44488.0,120812698.0,Africa,244.0,15955.0,22.0,,,123.0
92.0,Qatar,482499,,685.0,,479251.0,,2563.0,3.0,161917.0,230.0,4065369.0,1364257.0,2979915.0,Asia,6.0,4350.0,1.0,,,860.0
93.0,Réunion,477305,,903.0,,418572.0,,57830.0,10.0,525631.0,994.0,1603660.0,1766027.0,908061.0,Africa,2.0,1006.0,1.0,,,63685.0
94.0,Honduras,458921,,11051.0,,,,,105.0,44899.0,1081.0,1568024.0,153408.0,10221247.0,North America,22.0,925.0,7.0,,,30850.0
95.0,Armenia,445828,,8712.0,,434979.0,,2137.0,,150011.0,2931.0,3237561.0,1089367.0,2971966.0,Asia,7.0,341.0,1.0,,,719.0
96.0,Bosnia and Herzegovina,400626,,16208.0,,378468.0,,5950.0,,123295.0,4988.0,1880050.0,578599.0,3249317.0,Europe,8.0,200.0,2.0,,,1831.0
97.0,Oman,399119,,4260.0,,384669.0,,10190.0,2.0,74966.0,800.0,25000000.0,4695724.0,5323993.0,Asia,13.0,1250.0,0.0,,,1914.0
98.0,North Macedonia,345067,,9591.0,,335261.0,,215.0,,165794.0,4608.0,2141032.0,1028697.0,2081304.0,Europe,6.0,217.0,1.0,,,103.0
99.0,Kenya,342026,,5684.0,,335838.0,,504.0,1.0,6084.0,101.0,3946839.0,70209.0,56215221.0,Africa,164.0,9890.0,14.0,,,9.0
100.0,Zambia,333746,,4019.0,,329690.0,,37.0,,17141.0,206.0,3765147.0,193380.0,19470234.0,Africa,58.0,4845.0,5.0,,,2.0
101.0,Albania,333472,,3593.0,,328281.0,,1598.0,,116339.0,1254.0,1941032.0,677173.0,2866374.0,Europe,9.0,798.0,1.0,,,557.0
102.0,Botswana,326800,,2793.0,,323747.0,,260.0,1.0,133871.0,1144.0,2026898.0,830300.0,2441162.0,Africa,7.0,874.0,1.0,,,107.0
103.0,Luxembourg,297757,,1133.0,,288991.0,,7633.0,,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2.0,567.0,0.0,,,11883.0
104.0,Montenegro,283942,,2790.0,,280866.0,,286.0,6.0,452173.0,4443.0,2668171.0,4249018.0,627950.0,Europe,2.0,225.0,0.0,,,455.0
105.0,Algeria,271128,,6881.0,,182589.0,,81658.0,,5979.0,152.0,230861.0,5091.0,45350148.0,Africa,167.0,6591.0,196.0,,,1801.0
106.0,Nigeria,266283,,3155.0,,259640.0,,3488.0,11.0,1229.0,15.0,5441162.0,25104.0,216746934.0,Africa,814.0,68700.0,40.0,,,16.0
107.0,Zimbabwe,259356,,5622.0,,253061.0,,673.0,12.0,16917.0,367.0,2525756.0,164744.0,15331428.0,Africa,59.0,2727.0,6.0,,,44.0
108.0,Uzbekistan,247581,,1637.0,,241486.0,,4458.0,23.0,7201.0,48.0,1377915.0,40077.0,34382084.0,Asia,139.0,21003.0,25.0,,,130.0
109.0,Brunei,241044,,225.0,,222140.0,,18679.0,3.0,541148.0,505.0,717784.0,1611437.0,445431.0,Asia,2.0,1980.0,1.0,,,41935.0
110.0,Mozambique,230624,,2226.0,,228310.0,,88.0,11.0,6970.0,67.0,1371127.0,41437.0,33089461.0,Africa,143.0,14865.0,24.0,,,3.0
111.0,Martinique,224468,,1071.0,,,,,8.0,600042.0,2863.0,828928.0,2215870.0,374087.0,North America,2.0,349.0,0.0,,,596901.0
112.0,Laos,217026,38.0,758.0,,,,,,29010.0,101.0,1233207.0,164845.0,7481023.0,Asia,34.0,9869.0,6.0,5.0,,27885.0
113.0,Iceland,207504,,219.0,,,,,2.0,600777.0,634.0,1996384.0,5780036.0,345393.0,Europe,2.0,1577.0,0.0,,,381015.0
114.0,Kyrgyzstan,206543,,2991.0,,196406.0,,7146.0,131.0,30698.0,445.0,1907195.0,283460.0,6728271.0,Asia,33.0,2250.0,4.0,,,1062.0
115.0,Afghanistan,206414,,7837.0,,184109.0,,14468.0,1124.0,5065.0,192.0,1163103.0,28539.0,40754388.0,Asia,197.0,5200.0,35.0,,,355.0
116.0,El Salvador,201785,,4230.0,,179410.0,,18145.0,8.0,30805.0,646.0,2610114.0,398467.0,6550389.0,North America,32.0,1549.0,3.0,,,2770.0
117.0,Guadeloupe,197918,,995.0,,,,,19.0,495050.0,2489.0,938039.0,2346306.0,399794.0,North America,2.0,402.0,0.0,,,486933.0
118.0,Maldives,185632,,311.0,,163687.0,,21634.0,25.0,343137.0,575.0,2213831.0,4092223.0,540985.0,Asia,3.0,1740.0,0.0,,,39990.0
119.0,Trinidad and Tobago,185528,,4268.0,,181075.0,,185.0,8.0,131900.0,3034.0,871158.0,619343.0,1406585.0,North America,8.0,330.0,2.0,,,132.0
120.0,Ghana,171023,,1461.0,,169553.0,,9.0,2.0,5279.0,45.0,2522707.0,77872.0,32395450.0,Africa,189.0,22173.0,13.0,,,0.3
121.0,Namibia,169946,,4080.0,,165826.0,,40.0,,64523.0,1549.0,1062663.0,403460.0,2633874.0,Africa,15.0,646.0,2.0,,,15.0
122.0,Uganda,169810,,3630.0,,100431.0,,65749.0,3.0,3506.0,75.0,3012408.0,62198.0,48432863.0,Africa,285.0,13342.0,16.0,,,1358.0
123.0,Jamaica,152517,,3399.0,,99392.0,,49726.0,,51093.0,1139.0,1183986.0,396633.0,2985094.0,North America,20.0,878.0,3.0,,,16658.0
124.0,Cambodia,138202,14.0,3056.0,,135050.0,6.0,96.0,,8050.0,178.0,3091420.0,180062.0,17168639.0,Asia,124.0,5618.0,6.0,0.8,,6.0
125.0,Rwanda,132811,,1467.0,,131112.0,,232.0,,9765.0,108.0,5882479.0,432520.0,13600464.0,Africa,102.0,9271.0,2.0,,,17.0
126.0,Cameroon,123993,,1965.0,,118616.0,,3412.0,13.0,4442.0,70.0,1751774.0,62762.0,27911548.0,Africa,225.0,14204.0,16.0,,,122.0
127.0,Malta,115918,,809.0,,114531.0,,578.0,4.0,261057.0,1822.0,2092659.0,4712846.0,444033.0,Europe,4.0,549.0,0.0,,,1302.0
128.0,Angola,104808,,1925.0,,102538.0,,345.0,,2992.0,55.0,1499795.0,42818.0,35027343.0,Africa,334.0,18196.0,23.0,,,10.0
129.0,Barbados,104416,,567.0,,102435.0,,1414.0,,362527.0,1969.0,780944.0,2711395.0,288023.0,North America,3.0,508.0,0.0,,,4909.0
