#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,121082846,,1576951.0,,115943028.0,2218.0,3562867.0,9196.0,,,,,,North America,,,,,,
,Asia,205681756,116770.0,1509527.0,58.0,193133946.0,93799.0,11038283.0,10639.0,,,,,,Asia,,,,,,
,Europe,242467407,110.0,1978505.0,1.0,236471953.0,169244.0,4016949.0,7865.0,,,,,,Europe,,,,,,
,South America,66664246,860.0,1340721.0,1.0,64163430.0,2156.0,1160095.0,10349.0,,,,,,South America,,,,,,
,Oceania,13545963,1909.0,23196.0,,13189981.0,10.0,332786.0,158.0,,,,,,Australia/Oceania,,,,,,
,Africa,12737650,,258330.0,,12035186.0,1.0,444134.0,844.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,662180589,119649.0,6687245.0,60.0,634938230.0,267428.0,20555114.0,39051.0,84952.0,857.9,,,,All,,,,,,
1.0,USA,102247575,,1116095.0,,99276222.0,,1855258.0,4013.0,305394.0,3334.0,1150899090.0,3437518.0,334805269.0,North America,3.0,300.0,0.0,,,5541.0
2.0,India,44678548,,530696.0,,44143342.0,,4510.0,698.0,31763.0,377.0,909943723.0,646895.0,1406631776.0,Asia,31.0,2651.0,2.0,,,3.0
3.0,France,39159757,,161152.0,,38022929.0,105516.0,975676.0,869.0,597088.0,2457.0,271490188.0,4139547.0,65584518.0,Europe,2.0,407.0,0.0,,,14877.0
4.0,Germany,37211937,,160768.0,,36504600.0,43100.0,546569.0,1406.0,443614.0,1917.0,122332384.0,1458359.0,83883596.0,Europe,2.0,522.0,1.0,,,6516.0
5.0,Brazil,36202186,,693017.0,,34847198.0,,661971.0,8318.0,168106.0,3218.0,63776166.0,296146.0,215353593.0,South America,6.0,311.0,3.0,,,3074.0
6.0,S. Korea,28772196,87596.0,31882.0,50.0,27579723.0,62692.0,1160591.0,592.0,560535.0,621.0,15804065.0,307892.0,51329899.0,Asia,2.0,1610.0,3.0,1707.0,1.0,22610.0
7.0,Japan,28343661,,55542.0,,21037646.0,,7250473.0,563.0,225693.0,442.0,85881576.0,683853.0,125584838.0,Asia,4.0,2261.0,1.0,,,57734.0
8.0,Italy,25021606,,183936.0,,24401205.0,,436465.0,312.0,415208.0,3052.0,261751623.0,4343505.0,60262770.0,Europe,2.0,328.0,0.0,,,7243.0
9.0,UK,24135084,,198937.0,,23826700.0,4376.0,109447.0,146.0,352348.0,2904.0,522526476.0,7628357.0,68497907.0,Europe,3.0,344.0,0.0,,,1598.0
10.0,Russia,21769627,,393433.0,,21168975.0,,207219.0,2300.0,149305.0,2698.0,273400000.0,1875095.0,145805947.0,Europe,7.0,371.0,1.0,,,1421.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13670037,,116899.0,,13466158.0,,86980.0,339.0,292600.0,2502.0,471036328.0,10082298.0,46719142.0,Europe,3.0,400.0,0.0,,,1862.0
13.0,Vietnam,11524436,,43184.0,,10610831.0,,870421.0,42.0,116463.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8796.0
14.0,Australia,11080686,1890.0,16940.0,,10869679.0,,194067.0,103.0,425056.0,650.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1539.0,0.0,73.0,,7444.0
15.0,Argentina,9891139,,130124.0,,9609732.0,,151283.0,411.0,214977.0,2828.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,3288.0
16.0,Taiwan,8738114,24498.0,15120.0,7.0,8397077.0,16717.0,325917.0,,365786.0,633.0,29136445.0,1219680.0,23888595.0,Asia,3.0,1580.0,1.0,1026.0,0.3,13643.0
17.0,Netherlands,8562993,,22967.0,,8516895.0,565.0,23131.0,51.0,497517.0,1334.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,1344.0
18.0,Iran,7560852,,144675.0,,7335964.0,,80213.0,67.0,87894.0,1682.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,932.0
19.0,Mexico,7221051,,331013.0,,6451836.0,,438202.0,4798.0,54887.0,2516.0,18942791.0,143983.0,131562772.0,North America,18.0,397.0,7.0,,,3331.0
20.0,Indonesia,6716592,,160551.0,,6538568.0,,17473.0,2771.0,24062.0,575.0,113681592.0,407265.0,279134505.0,Asia,42.0,1739.0,2.0,,,63.0
21.0,Poland,6365638,,118475.0,,5335940.0,,911223.0,1530.0,168672.0,3139.0,37948287.0,1005525.0,37739785.0,Europe,6.0,319.0,1.0,,,24145.0
22.0,Colombia,6338339,,142076.0,,6156947.0,,39316.0,342.0,123044.0,2758.0,36951507.0,717327.0,51512762.0,South America,8.0,363.0,1.0,,,763.0
23.0,Austria,5684530,,21373.0,,5614897.0,,48260.0,47.0,626967.0,2357.0,204241209.0,22526496.0,9066710.0,Europe,2.0,424.0,0.0,,,5323.0
24.0,Portugal,5554058,,25714.0,,5517307.0,833.0,11037.0,61.0,547707.0,2536.0,45766733.0,4513231.0,10140570.0,Europe,2.0,394.0,0.0,,,1088.0
25.0,Greece,5548487,,34779.0,,5486424.0,6822.0,27284.0,115.0,537819.0,3371.0,102228365.0,9909078.0,10316637.0,Europe,2.0,297.0,0.0,,,2645.0
26.0,Ukraine,5354738,,110766.0,,5234641.0,687.0,9331.0,,123975.0,2564.0,32603805.0,754855.0,43192122.0,Europe,8.0,390.0,1.0,,,216.0
27.0,Malaysia,5023999,,36835.0,,4973346.0,,13818.0,45.0,151412.0,1110.0,67068731.0,2021295.0,33181072.0,Asia,7.0,901.0,0.0,,,416.0
28.0,Chile,5012746,,63039.0,,4939609.0,,10098.0,105.0,260400.0,3275.0,47589623.0,2472163.0,19250195.0,South America,4.0,305.0,0.0,,,525.0
29.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
30.0,Israel,4758570,,12016.0,,4733241.0,,13313.0,57.0,510248.0,1288.0,41373364.0,4436346.0,9326000.0,Asia,2.0,776.0,0.0,,,1428.0
