#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,95270148,9748.0,1413800.0,308.0,66950766.0,10770.0,26905582.0,12699.0,,,,,,North America,,,,,,
,Asia,119794763,346788.0,1357080.0,583.0,109196155.0,111579.0,9241528.0,30582.0,,,,,,Asia,,,,,,
,South America,54606185,60.0,1261535.0,,48734682.0,,4609968.0,13100.0,,,,,,South America,,,,,,
,Europe,159089987,15810.0,1719905.0,29.0,138049890.0,147121.0,19320192.0,13619.0,,,,,,Europe,,,,,,
,Africa,11561635,,249960.0,,10684432.0,,627243.0,1750.0,,,,,,Africa,,,,,,
,Oceania,3798318,41825.0,8017.0,47.0,3335047.0,3442.0,455254.0,158.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,444121757,414231.0,6010312.0,967.0,376951678.0,272788.0,61159767.0,71908.0,56977.0,771.1,,,,All,,,,,,
1.0,USA,80895651,,983486.0,,54344934.0,,25567231.0,6693.0,242027.0,2942.0,955780795.0,2859549.0,334241797.0,North America,4.0,340.0,0.0,,,76493.0
2.0,India,42957477,,514908.0,,42378721.0,,63848.0,8944.0,30626.0,367.0,771914261.0,550328.0,1402643172.0,Asia,33.0,2724.0,2.0,,,46.0
3.0,Brazil,28974315,,651343.0,,26909481.0,,1413491.0,8318.0,134714.0,3028.0,63776166.0,296522.0,215080841.0,South America,7.0,330.0,3.0,,,6572.0
4.0,France,22958320,,139123.0,,21483142.0,,1336055.0,2484.0,350431.0,2124.0,246629975.0,3764506.0,65514564.0,Europe,3.0,471.0,0.0,,,20393.0
