#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,119911836,,1569110.0,,115059674.0,2449.0,3283052.0,8923.0,,,,,,North America,,,,,,
,Asia,201401956,231975.0,1502013.0,332.0,191409252.0,121298.0,8490691.0,9583.0,,,,,,Asia,,,,,,
,Europe,240284411,11605.0,1968237.0,79.0,234131418.0,57606.0,4184756.0,7773.0,,,,,,Europe,,,,,,
,South America,65657408,5536.0,1337419.0,20.0,63394378.0,3457.0,925611.0,10193.0,,,,,,South America,,,,,,
,Oceania,13236636,3055.0,22617.0,21.0,12789348.0,9.0,424671.0,151.0,,,,,,Australia/Oceania,,,,,,
,Africa,12721525,,258237.0,,12023145.0,,440143.0,843.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,653214493,252171.0,6657648.0,452.0,628807921.0,184819.0,17748924.0,37466.0,83801.0,854.1,,,,All,,,,,,
1.0,USA,101254467,,1109679.0,,98500343.0,,1644445.0,3740.0,302428.0,3314.0,1144322490.0,3417875.0,334805269.0,North America,3.0,302.0,0.0,,,4912.0
2.0,India,44675733,,530654.0,,44139948.0,,5131.0,698.0,31761.0,377.0,907809042.0,645378.0,1406631776.0,Asia,31.0,2651.0,2.0,,,4.0
3.0,France,38396939,,159611.0,,37175024.0,,1062304.0,869.0,585457.0,2434.0,271490188.0,4139547.0,65584518.0,Europe,2.0,411.0,0.0,,,16197.0
4.0,Germany,36758926,,158966.0,,36053200.0,37400.0,546760.0,1406.0,438214.0,1895.0,122332384.0,1458359.0,83883596.0,Europe,2.0,528.0,1.0,,,6518.0
5.0,Brazil,35588456,,690837.0,,34354889.0,,542730.0,8318.0,165256.0,3208.0,63776166.0,296146.0,215353593.0,South America,6.0,312.0,3.0,,,2520.0
6.0,S. Korea,27674163,62608.0,31029.0,54.0,26623754.0,72806.0,1019380.0,428.0,539143.0,605.0,15804065.0,307892.0,51329899.0,Asia,2.0,1654.0,3.0,1220.0,1.0,19859.0
7.0,Japan,25950649,135761.0,51512.0,222.0,20828723.0,21754.0,5070414.0,378.0,206638.0,410.0,82540464.0,657249.0,125584838.0,Asia,5.0,2438.0,2.0,1081.0,2.0,40374.0
8.0,Italy,24709404,,182419.0,,24003910.0,,523075.0,335.0,410028.0,3027.0,259639054.0,4308449.0,60262770.0,Europe,2.0,330.0,0.0,,,8680.0
9.0,UK,24053576,,197723.0,,23770457.0,2428.0,85396.0,146.0,351158.0,2887.0,522526476.0,7628357.0,68497907.0,Europe,3.0,346.0,0.0,,,1247.0
10.0,Russia,21658056,7397.0,392560.0,54.0,21055866.0,6446.0,209630.0,2300.0,148540.0,2692.0,273400000.0,1875095.0,145805947.0,Europe,7.0,371.0,1.0,51.0,0.4,1438.0
11.0,Turkey,17005537,,101400.0,,,,,,198751.0,1185.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,1385.0
12.0,Spain,13632635,,116422.0,,13422605.0,,93608.0,339.0,291800.0,2492.0,471036328.0,10082298.0,46719142.0,Europe,3.0,401.0,0.0,,,2004.0
13.0,Vietnam,11520445,408.0,43178.0,,10609573.0,100.0,867694.0,68.0,116423.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,4.0,,8769.0
14.0,Australia,10856941,3053.0,16462.0,21.0,10546102.0,,294377.0,96.0,416473.0,631.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1584.0,0.0,117.0,0.8,11292.0
15.0,Argentina,9739856,,130034.0,,9591684.0,,18138.0,241.0,211689.0,2826.0,35716069.0,776264.0,46010234.0,South America,5.0,354.0,1.0,,,394.0
16.0,Netherlands,8550311,,22936.0,,8503531.0,,23844.0,33.0,496780.0,1333.0,25984435.0,1509718.0,17211447.0,Europe,2.0,750.0,1.0,,,1385.0
17.0,Taiwan,8456104,14284.0,14641.0,24.0,8148371.0,16184.0,293092.0,,353981.0,613.0,28745159.0,1203301.0,23888595.0,Asia,3.0,1632.0,1.0,598.0,1.0,12269.0
18.0,Iran,7560067,,144652.0,,7335444.0,,79971.0,71.0,87884.0,1682.0,54420785.0,632632.0,86022837.0,Asia,11.0,595.0,2.0,,,930.0
19.0,Mexico,7156730,,330667.0,,6412560.0,,413503.0,4798.0,54398.0,2513.0,18849619.0,143275.0,131562772.0,North America,18.0,398.0,7.0,,,3143.0
20.0,Indonesia,6695010,,160175.0,,6491519.0,,43316.0,2771.0,23985.0,574.0,113009498.0,404857.0,279134505.0,Asia,42.0,1743.0,2.0,,,155.0
21.0,Poland,6357366,388.0,118382.0,11.0,5335940.0,,903044.0,1530.0,168453.0,3137.0,37852525.0,1002987.0,37739785.0,Europe,6.0,319.0,1.0,10.0,0.3,23928.0
22.0,Colombia,6323357,,141943.0,,6145467.0,,35947.0,342.0,122753.0,2755.0,36951507.0,717327.0,51512762.0,South America,8.0,363.0,1.0,,,698.0
23.0,Austria,5604611,,21257.0,,5532115.0,,51239.0,47.0,618153.0,2345.0,203156436.0,22406853.0,9066710.0,Europe,2.0,427.0,0.0,,,5651.0
24.0,Portugal,5549479,,25584.0,,5505932.0,981.0,17963.0,61.0,547255.0,2523.0,45641725.0,4500903.0,10140570.0,Europe,2.0,396.0,0.0,,,1771.0
25.0,Greece,5448700,,34482.0,,5370208.0,,44010.0,115.0,528147.0,3342.0,100913205.0,9781599.0,10316637.0,Europe,2.0,299.0,0.0,,,4266.0
26.0,Ukraine,5346094,,110640.0,,5221792.0,965.0,13662.0,,123775.0,2562.0,32603805.0,754855.0,43192122.0,Europe,8.0,390.0,1.0,,,316.0
27.0,Malaysia,5008452,,36748.0,,4951236.0,,20468.0,86.0,150943.0,1107.0,66700705.0,2010203.0,33181072.0,Asia,7.0,903.0,0.0,,,617.0
28.0,Chile,4953194,,62683.0,,4880464.0,,10047.0,127.0,257306.0,3256.0,47268850.0,2455500.0,19250195.0,South America,4.0,307.0,0.0,,,522.0
29.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
30.0,Israel,4736104,,11906.0,,4710702.0,,13496.0,54.0,507839.0,1277.0,41373364.0,4436346.0,9326000.0,Asia,2.0,783.0,0.0,,,1447.0
31.0,Thailand,4711528,,33285.0,,4649509.0,,28734.0,1496.0,67232.0,475.0,17270775.0,246450.0,70078203.0,Asia,15.0,2105.0,4.0,,,410.0
32.0,Belgium,4648042,,33100.0,,4588694.0,,26248.0,48.0,398349.0,2837.0,36163288.0,3099282.0,11668278.0,Europe,3.0,353.0,0.0,,,2250.0
33.0,Czechia,4567205,982.0,41952.0,1.0,4515328.0,1029.0,9925.0,52.0,425379.0,3907.0,56672892.0,5278386.0,10736784.0,Europe,2.0,256.0,0.0,91.0,0.09,924.0
34.0,Canada,4423053,,48044.0,,4321679.0,2449.0,53330.0,99.0,115218.0,1252.0,66343123.0,1728207.0,38388419.0,North America,9.0,799.0,1.0,,,1389.0
35.0,Peru,4350513,5536.0,217624.0,20.0,4009842.0,3457.0,123047.0,123.0,129156.0,6461.0,36819795.0,1093088.0,33684208.0,South America,8.0,155.0,1.0,164.0,0.6,3653.0
36.0,Switzerland,4335513,,14343.0,,4246968.0,3607.0,74202.0,66.0,494152.0,1635.0,23068899.0,2629343.0,8773637.0,Europe,2.0,612.0,0.0,,,8457.0
37.0,Philippines,4047878,1158.0,64856.0,11.0,3964635.0,1263.0,18387.0,162.0,35978.0,576.0,33799154.0,300413.0,112508994.0,Asia,28.0,1735.0,3.0,10.0,0.1,163.0
38.0,South Africa,4044761,,102550.0,,3912506.0,,29705.0,192.0,66574.0,1688.0,26473049.0,435726.0,60756135.0,Africa,15.0,592.0,2.0,,,489.0
39.0,Romania,3298738,,67289.0,,3227158.0,,4291.0,101.0,173332.0,3536.0,25812063.0,1356293.0,19031335.0,Europe,6.0,283.0,1.0,,,225.0
40.0,Denmark,3153540,,7579.0,,3137876.0,,8085.0,9.0,540457.0,1299.0,128882535.0,22088027.0,5834950.0,Europe,2.0,770.0,0.0,,,1386.0
41.0,Sweden,2640369,,21202.0,,2598037.0,652.0,21130.0,33.0,258379.0,2075.0,19180453.0,1876946.0,10218971.0,Europe,4.0,482.0,1.0,,,2068.0
42.0,Iraq,2464375,,25366.0,,2437963.0,,1046.0,21.0,58446.0,602.0,19448292.0,461243.0,42164965.0,Asia,17.0,1662.0,2.0,,,25.0
43.0,Serbia,2428978,,17429.0,,2400877.0,,10672.0,23.0,280709.0,2014.0,11698522.0,1351959.0,8653016.0,Europe,4.0,496.0,1.0,,,1233.0
44.0,Hong Kong,2232091,14377.0,10935.0,21.0,1926682.0,4493.0,294474.0,26.0,293530.0,1438.0,70602097.0,9284498.0,7604299.0,Asia,3.0,695.0,0.0,1891.0,3.0,38725.0
45.0,Singapore,2179044,,1707.0,,2103441.0,,73896.0,5.0,366624.0,287.0,24624319.0,4143035.0,5943546.0,Asia,3.0,3482.0,0.0,,,12433.0
46.0,Hungary,2171056,,48337.0,,2109635.0,,13084.0,14.0,226004.0,5032.0,11394556.0,1186160.0,9606259.0,Europe,4.0,199.0,1.0,,,1362.0
47.0,Bangladesh,2036760,,29436.0,,1986395.0,,20929.0,1331.0,12132.0,175.0,15107086.0,89984.0,167885689.0,Asia,82.0,5703.0,11.0,,,125.0
48.0,New Zealand,1979614,,3337.0,,1942897.0,,33380.0,,404151.0,681.0,7544063.0,1540170.0,4898203.0,Australia/Oceania,2.0,1468.0,1.0,,,6815.0
49.0,Slovakia,1857137,156.0,20756.0,4.0,1834851.0,141.0,1530.0,23.0,340123.0,3801.0,7361809.0,1348269.0,5460193.0,Europe,3.0,263.0,1.0,29.0,0.7,280.0
50.0,Georgia,1807654,,16888.0,,1776548.0,,14218.0,,455473.0,4255.0,16920079.0,4263340.0,3968738.0,Asia,2.0,235.0,0.0,,,3582.0
51.0,Jordan,1746997,,14122.0,,1731007.0,,1868.0,59.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,6.0,729.0,1.0,,,181.0
52.0,Ireland,1680548,,8159.0,,1668186.0,,4203.0,10.0,334757.0,1625.0,12867913.0,2563228.0,5020199.0,Europe,3.0,615.0,0.0,,,837.0
53.0,Pakistan,1575441,16.0,30635.0,,1538689.0,,6117.0,34.0,6865.0,133.0,30570862.0,133213.0,229488994.0,Asia,146.0,7491.0,8.0,0.07,,27.0
54.0,Norway,1470650,,4498.0,,1463447.0,,2705.0,20.0,266839.0,816.0,11002430.0,1996315.0,5511370.0,Europe,4.0,1225.0,1.0,,,491.0
55.0,Finland,1417909,,7572.0,,1376728.0,2952.0,33609.0,21.0,255251.0,1363.0,11859095.0,2134866.0,5554960.0,Europe,4.0,734.0,0.0,,,6050.0
56.0,Kazakhstan,1398482,218.0,13693.0,,1383020.0,,1769.0,24.0,72818.0,713.0,11575012.0,602707.0,19205043.0,Asia,14.0,1403.0,2.0,11.0,,92.0
57.0,Bulgaria,1288785,,38060.0,,1246307.0,,4418.0,34.0,188292.0,5561.0,10847846.0,1584877.0,6844597.0,Europe,5.0,180.0,1.0,,,645.0
58.0,Lithuania,1280474,427.0,9442.0,,1263629.0,28.0,7403.0,10.0,481072.0,3547.0,10274631.0,3860165.0,2661708.0,Europe,2.0,282.0,0.0,160.0,,2781.0
