#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37419636,2182.0,846965.0,114.0,29092945,2938.0,7479726,17164.0,,,,,,North America,,,
,Asia,33820596,16238.0,467702.0,140.0,29474076,13771.0,3878818,29396.0,,,,,,Asia,,,
,South America,23406805,521.0,623435.0,14.0,20990426,882.0,1792944,24683.0,,,,,,South America,,,
,Europe,42845182,7091.0,975851.0,266.0,37164093,25670.0,4705238,32371.0,,,,,,Europe,,,
,Africa,4468600,,118202.0,,3985799,,364599,3853.0,,,,,,Africa,,,
,Oceania,61226,20.0,1173.0,,34786,3.0,25267,4.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,
,World,142022766,26052.0,3033343.0,534.0,120742831,43264.0,18246592,107471.0,18220.0,389.1,,,,All,,,
1.0,USA,32404463,,581061.0,,24961229,,6862173,9814.0,97443.0,1747.0,429220719.0,1290703.0,332547930.0,North America,10.0,572.0,1.0
2.0,India,15061919,4152.0,178793.0,,12953821,4973.0,1929305,8944.0,10830.0,129.0,267894549.0,192620.0,1390790274.0,Asia,92.0,7779.0,5.0
3.0,Brazil,13943071,,373442.0,,12391599,,1178030,8318.0,65227.0,1747.0,28600000.0,133794.0,213761802.0,South America,15.0,572.0,7.0
4.0,France,5289526,,100733.0,,4115944,,1072849,5893.0,80894.0,1541.0,72191601.0,1104039.0,65388646.0,Europe,12.0,649.0,1.0
5.0,Russia,4702101,,105582.0,,4326780,,269739,2300.0,32210.0,723.0,125400000.0,858996.0,145984373.0,Europe,31.0,1383.0,1.0
6.0,UK,4387820,,127270.0,,4150568,,109982,332.0,64366.0,1867.0,140944028.0,2067538.0,68169978.0,Europe,16.0,536.0,0.0
7.0,Turkey,4268447,,35926.0,,3687590,,544931,3275.0,50181.0,422.0,43768759.0,514562.0,85060273.0,Asia,20.0,2368.0,2.0
8.0,Italy,3870131,,116927.0,,3248593,,504611,3311.0,64085.0,1936.0,55094444.0,912298.0,60390869.0,Europe,16.0,516.0,1.0
9.0,Spain,3407283,,76981.0,,3129234,,201068,2180.0,72853.0,1646.0,44285495.0,946894.0,46769223.0,Europe,14.0,608.0,1.0
10.0,Germany,3151030,,80591.0,,2787200,12000.0,283239,4740.0,37513.0,959.0,52737238.0,627844.0,83997426.0,Europe,27.0,1042.0,2.0
11.0,Argentina,2694014,,59228.0,,2364171,,270615,4105.0,59176.0,1301.0,10154530.0,223051.0,45525551.0,South America,17.0,769.0,4.0
12.0,Poland,2688025,,62032.0,,2311145,,314848,3359.0,71086.0,1640.0,13503602.0,357110.0,37813532.0,Europe,14.0,610.0,3.0
13.0,Colombia,2652947,,68328.0,,2471498,,113121,4299.0,51700.0,1332.0,13844971.0,269809.0,51313902.0,South America,19.0,751.0,4.0
14.0,Mexico,2305602,1506.0,212339.0,111.0,1829480,2834.0,263783,4798.0,17734.0,1633.0,6407248.0,49283.0,130009363.0,North America,56.0,612.0,20.0
15.0,Iran,2237089,,66732.0,,1785358,,384999,4766.0,26366.0,787.0,14386423.0,169558.0,84846625.0,Asia,38.0,1271.0,6.0
16.0,Ukraine,1946510,,39786.0,,1482079,,424645,177.0,44723.0,914.0,8915393.0,204840.0,43523764.0,Europe,22.0,1094.0,5.0
17.0,Peru,1704757,,57230.0,,1627969,,19558,2636.0,51138.0,1717.0,10435441.0,313034.0,33336408.0,South America,20.0,582.0,3.0
18.0,Indonesia,1604348,,43424.0,,1455065,,105859,,5817.0,157.0,13836432.0,50164.0,275822293.0,Asia,172.0,6352.0,20.0
19.0,Czechia,1602711,823.0,28532.0,30.0,1508982,39.0,65197,879.0,149439.0,2660.0,15718197.0,1465591.0,10724820.0,Europe,7.0,376.0,1.0
20.0,South Africa,1566769,,53736.0,,1490143,,22890,546.0,26155.0,897.0,10337066.0,172565.0,59902511.0,Africa,38.0,1115.0,6.0
21.0,Netherlands,1403833,,16916.0,,1170071,,216846,796.0,81784.0,985.0,11292587.0,657881.0,17165094.0,Europe,12.0,1015.0,2.0
22.0,Chile,1124718,,25177.0,,1053635,,45906,3308.0,58437.0,1308.0,12278835.0,637971.0,19246710.0,South America,17.0,764.0,2.0
23.0,Canada,1121498,,23623.0,,1009950,,87925,1167.0,29509.0,622.0,29907670.0,786934.0,38005328.0,North America,34.0,1609.0,1.0
24.0,Romania,1029304,,26232.0,,940792,,62280,1475.0,53791.0,1371.0,7902628.0,412991.0,19135100.0,Europe,19.0,729.0,2.0
25.0,Iraq,977175,,14981.0,,856532,,105662,526.0,23871.0,366.0,8805486.0,215102.0,40936402.0,Asia,42.0,2733.0,5.0
26.0,Belgium,949996,2996.0,23747.0,29.0,804223,5103.0,122026,924.0,81686.0,2042.0,11985089.0,1030550.0,11629800.0,Europe,12.0,490.0,1.0
27.0,Philippines,936133,,15960.0,,779084,,141089,750.0,8454.0,144.0,11153268.0,100717.0,110738989.0,Asia,118.0,6939.0,10.0
