#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,76598710,44931.0,1270544.0,152.0,52270251.0,10378.0,23057915.0,31412.0,,,,,,North America,,,,,,
,Asia,88810706,54158.0,1268447.0,117.0,83645904.0,11378.0,3896355.0,26472.0,,,,,,Asia,,,,,,
,South America,42291892,15045.0,1196884.0,48.0,38438499.0,6535.0,2656509.0,14323.0,,,,,,South America,,,,,,
,Europe,101199720,22151.0,1565237.0,153.0,79980920.0,43738.0,19653563.0,21512.0,,,,,,Europe,,,,,,
,Africa,10383716,18.0,233423.0,,9183146.0,114.0,967147.0,2556.0,,,,,,Africa,,,,,,
,Oceania,1703352,130830.0,4871.0,56.0,606831.0,103.0,1091650.0,396.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,320988817,267133.0,5539421.0,526.0,264126257.0,72246.0,51323139.0,96671.0,41180.0,710.7,,,,All,,,,,,
1.0,USA,65236475,,869212.0,,42911490.0,,21455773.0,25274.0,195332.0,2603.0,852902599.0,2553775.0,333977130.0,North America,5.0,384.0,0.0,,,64243.0
2.0,India,36582129,,485350.0,,34824706.0,,1272073.0,8944.0,26115.0,346.0,699099084.0,499074.0,1400791156.0,Asia,38.0,2886.0,2.0,,,908.0
3.0,Brazil,22815827,,620609.0,,21650151.0,,545067.0,8318.0,106182.0,2888.0,63776166.0,296806.0,214874741.0,South America,9.0,346.0,3.0,,,2537.0
4.0,UK,14967817,,151342.0,,11126953.0,,3689522.0,785.0,218724.0,2212.0,428682395.0,6264309.0,68432512.0,Europe,5.0,452.0,0.0,,,53915.0
5.0,France,13240304,,126530.0,,8857230.0,,4256544.0,3985.0,202158.0,1932.0,207533089.0,3168691.0,65494890.0,Europe,5.0,518.0,0.0,,,64990.0
6.0,Russia,10723305,,319172.0,,9784348.0,,619785.0,2300.0,73432.0,2186.0,244900000.0,1677048.0,146030379.0,Europe,14.0,458.0,1.0,,,4244.0
7.0,Turkey,10271240,,84278.0,,9488337.0,,698625.0,1128.0,119810.0,983.0,123888527.0,1445112.0,85729388.0,Asia,8.0,1017.0,1.0,,,8149.0
8.0,Italy,8155645,,140188.0,,5691939.0,,2323518.0,1668.0,135194.0,2324.0,152519212.0,2528269.0,60325542.0,Europe,7.0,430.0,0.0,,,38516.0
9.0,Spain,7930528,,90620.0,,5232884.0,,2607024.0,2227.0,169519.0,1937.0,66213858.0,1415354.0,46782537.0,Europe,6.0,516.0,1.0,,,55726.0
10.0,Germany,7805149,,115866.0,,6914700.0,36600.0,774583.0,3212.0,92704.0,1376.0,89622218.0,1064466.0,84194542.0,Europe,11.0,727.0,1.0,,,9200.0
11.0,Argentina,6793119,,117808.0,,5780655.0,,894656.0,2406.0,148220.0,2570.0,30056776.0,655815.0,45831199.0,South America,7.0,389.0,2.0,,,19521.0
12.0,Iran,6214781,,132002.0,,6058586.0,,24193.0,1462.0,72569.0,1541.0,42908102.0,501031.0,85639686.0,Asia,14.0,649.0,2.0,,,282.0
13.0,Colombia,5440981,,130625.0,,5123725.0,,186631.0,342.0,105213.0,2526.0,30827860.0,596125.0,51713756.0,South America,10.0,396.0,2.0,,,3609.0
14.0,Indonesia,4268890,,144155.0,,4117347.0,,7388.0,,15358.0,519.0,66636014.0,239737.0,277954688.0,Asia,65.0,1928.0,4.0,,,27.0
15.0,Poland,4265433,,101419.0,,3751459.0,,412555.0,1654.0,112893.0,2684.0,28266088.0,748115.0,37783071.0,Europe,9.0,373.0,1.0,,,10919.0
16.0,Mexico,4257776,43523.0,300912.0,148.0,3383566.0,10173.0,573298.0,4798.0,32500.0,2297.0,12961475.0,98936.0,131008048.0,North America,31.0,435.0,10.0,332.0,1.0,4376.0
17.0,Ukraine,3737510,10476.0,98068.0,140.0,3545111.0,7285.0,94331.0,177.0,86255.0,2263.0,17108685.0,394837.0,43330958.0,Europe,12.0,442.0,3.0,242.0,3.0,2177.0
18.0,South Africa,3546808,,92989.0,,3346936.0,,106883.0,546.0,58669.0,1538.0,21695982.0,358884.0,60454099.0,Africa,17.0,650.0,3.0,,,1768.0
19.0,Netherlands,3465463,,21127.0,,2885842.0,,558494.0,364.0,201563.0,1229.0,21107399.0,1227675.0,17192982.0,Europe,5.0,814.0,1.0,,,32484.0
20.0,Philippines,3092409,,52736.0,,2802286.0,,237387.0,1371.0,27656.0,472.0,26084260.0,233280.0,111815039.0,Asia,36.0,2120.0,4.0,,,2123.0
21.0,Malaysia,2798917,,31750.0,,2726891.0,,40276.0,198.0,84813.0,962.0,42631434.0,1291815.0,33001192.0,Asia,12.0,1039.0,1.0,,,1220.0
22.0,Canada,2688631,,31190.0,,2271481.0,,385960.0,752.0,70293.0,815.0,54573342.0,1426785.0,38249182.0,North America,14.0,1226.0,1.0,,,10091.0
