#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,121950485,,1581956.0,,116567370.0,2541.0,3801159.0,10211.0,,,,,,North America,,,,,,
,Asia,208638603,339971.0,1515142.0,598.0,194267694.0,63220.0,12855767.0,14817.0,,,,,,Asia,,,,,,
,Europe,243321982,3901.0,1985047.0,49.0,237910495.0,48970.0,3426440.0,7529.0,,,,,,Europe,,,,,,
,South America,67107970,1686.0,1342980.0,2.0,64691031.0,2043.0,1073959.0,10318.0,,,,,,South America,,,,,,
,Oceania,13715172,8915.0,23679.0,37.0,13432368.0,8033.0,259125.0,157.0,,,,,,Australia/Oceania,,,,,,
,Africa,12744812,,258370.0,,12041448.0,,444994.0,838.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,667479745,354473.0,6707189.0,686.0,638911112.0,124806.0,21861444.0,43870.0,85631.0,860.5,,,,All,,,,,,
1.0,USA,103048885,,1120804.0,,99801194.0,,2126887.0,5028.0,307788.0,3348.0,1155154299.0,3450227.0,334805269.0,North America,3.0,299.0,0.0,,,6353.0
2.0,India,44680604,,530707.0,,44145854.0,,4043.0,698.0,31764.0,377.0,911167976.0,647766.0,1406631776.0,Asia,31.0,2650.0,2.0,,,3.0
3.0,France,39381826,,162643.0,,38639241.0,,579942.0,869.0,600474.0,2480.0,271490188.0,4139547.0,65584518.0,Europe,2.0,403.0,0.0,,,8843.0
4.0,Germany,37496370,,162518.0,,36815900.0,31500.0,517952.0,1406.0,447005.0,1937.0,122332384.0,1458359.0,83883596.0,Europe,2.0,516.0,1.0,,,6175.0
5.0,Brazil,36456156,,694625.0,,35196324.0,,565207.0,8318.0,169285.0,3226.0,63776166.0,296146.0,215353593.0,South America,6.0,310.0,3.0,,,2625.0
6.0,Japan,30044377,245542.0,58952.0,456.0,21209946.0,18353.0,8775479.0,659.0,239236.0,469.0,87294964.0,695108.0,125584838.0,Asia,4.0,2130.0,1.0,1955.0,4.0,69877.0
7.0,S. Korea,29420226,56954.0,32496.0,75.0,28182494.0,26556.0,1205236.0,548.0,573160.0,633.0,15804065.0,307892.0,51329899.0,Asia,2.0,1580.0,3.0,1110.0,1.0,23480.0
8.0,Italy,25143705,,184642.0,,24541402.0,,417661.0,314.0,417234.0,3064.0,262558741.0,4356898.0,60262770.0,Europe,2.0,326.0,0.0,,,6931.0
9.0,UK,24135084,,198937.0,,23868593.0,4167.0,67554.0,146.0,352348.0,2904.0,522526476.0,7628357.0,68497907.0,Europe,3.0,344.0,0.0,,,986.0
10.0,Russia,21820552,3439.0,393986.0,41.0,21237402.0,4685.0,189164.0,2300.0,149655.0,2702.0,273400000.0,1875095.0,145805947.0,Europe,7.0,370.0,1.0,24.0,0.3,1297.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13684258,,117095.0,,13486683.0,,80480.0,339.0,292905.0,2506.0,471036328.0,10082298.0,46719142.0,Europe,3.0,399.0,0.0,,,1723.0
13.0,Vietnam,11525571,,43186.0,,10611423.0,,870962.0,18.0,116475.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8802.0
14.0,Australia,11190571,8894.0,17285.0,37.0,11035306.0,8003.0,137980.0,124.0,429271.0,663.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1508.0,0.0,341.0,1.0,5293.0
15.0,Argentina,9963697,,130171.0,,9636804.0,,196722.0,402.0,216554.0,2829.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,4276.0
16.0,Taiwan,9007371,27676.0,15445.0,62.0,8547547.0,15579.0,444379.0,,377057.0,647.0,29467975.0,1233558.0,23888595.0,Asia,3.0,1547.0,1.0,1159.0,3.0,18602.0
17.0,Netherlands,8569228,,22989.0,,8524427.0,938.0,21812.0,55.0,497880.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,1267.0
18.0,Iran,7561624,,144699.0,,7336324.0,,80601.0,143.0,87903.0,1682.0,54420785.0,632632.0,86022837.0,Asia,11.0,594.0,2.0,,,937.0
19.0,Mexico,7257916,,331206.0,,6494989.0,,431721.0,4798.0,55167.0,2517.0,19042684.0,144742.0,131562772.0,North America,18.0,397.0,7.0,,,3281.0
20.0,Indonesia,6722227,,160665.0,,6552823.0,,8739.0,2771.0,24082.0,576.0,114158919.0,408975.0,279134505.0,Asia,42.0,1737.0,2.0,,,31.0
21.0,Poland,6370533,,118567.0,,5335940.0,,916026.0,1192.0,168802.0,3142.0,38010774.0,1007180.0,37739785.0,Europe,6.0,318.0,1.0,,,24272.0
22.0,Colombia,6345115,,142179.0,,6164293.0,,38643.0,342.0,123176.0,2760.0,36951507.0,717327.0,51512762.0,South America,8.0,362.0,1.0,,,750.0
23.0,Austria,5719585,,21473.0,,5661897.0,,36215.0,,630834.0,2368.0,204725396.0,22579899.0,9066710.0,Europe,2.0,422.0,0.0,,,3994.0
24.0,Portugal,5557941,,25805.0,,5522715.0,231.0,9421.0,61.0,548090.0,2545.0,45826501.0,4519125.0,10140570.0,Europe,2.0,393.0,0.0,,,929.0
25.0,Greece,5548487,,34779.0,,5513708.0,,0.0,115.0,537819.0,3371.0,102228365.0,9909078.0,10316637.0,Europe,2.0,297.0,0.0,,,
26.0,Ukraine,5357941,,110813.0,,5240812.0,622.0,6316.0,,124049.0,2566.0,32603805.0,754855.0,43192122.0,Europe,8.0,390.0,1.0,,,146.0
27.0,Chile,5052980,,63254.0,,4981582.0,,8144.0,107.0,262490.0,3286.0,47762549.0,2481146.0,19250195.0,South America,4.0,304.0,0.0,,,423.0
28.0,Malaysia,5028794,,36866.0,,4980364.0,,11564.0,38.0,151556.0,1111.0,67253054.0,2026850.0,33181072.0,Asia,7.0,900.0,0.0,,,349.0
29.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
30.0,Israel,4768757,,12079.0,,4745597.0,,11081.0,57.0,511340.0,1295.0,41373364.0,4436346.0,9326000.0,Asia,2.0,772.0,0.0,,,1188.0
31.0,Thailand,4723919,,33669.0,,4690108.0,,142.0,1496.0,67409.0,480.0,17270775.0,246450.0,70078203.0,Asia,15.0,2081.0,4.0,,,2.0
