#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,123249732,789.0,1595841.0,8.0,118214446.0,6215.0,3439445.0,8738.0,,,,,,North America,,,,,,
,Asia,212601827,51244.0,1528205.0,270.0,197086405.0,76093.0,13987217.0,16025.0,,,,,,Asia,,,,,,
,Europe,244704915,6132.0,2004928.0,43.0,240351481.0,48631.0,2348506.0,6548.0,,,,,,Europe,,,,,,
,South America,67679713,203.0,1346955.0,,65722703.0,7029.0,610055.0,10236.0,,,,,,South America,,,,,,
,Oceania,13888211,1510.0,25232.0,4.0,13718809.0,1981.0,144170.0,77.0,,,,,,Australia/Oceania,,,,,,
,Africa,12771837,,258487.0,,12057437.0,,455913.0,547.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,674896956,59878.0,6759663.0,325.0,647151987.0,139949.0,20985306.0,42171.0,86583.0,867.2,,,,All,,,,,,
1.0,USA,104115370,,1132256.0,,101241496.0,,1741618.0,3572.0,310973.0,3382.0,1159352643.0,3462767.0,334805269.0,North America,3.0,296.0,0.0,,,5202.0
2.0,India,44682719,,530740.0,,44150131.0,,1848.0,698.0,31766.0,377.0,915265788.0,650679.0,1406631776.0,Asia,31.0,2650.0,2.0,,,1.0
3.0,France,39516469,,164080.0,,39245349.0,,107040.0,869.0,602527.0,2502.0,271490188.0,4139547.0,65584518.0,Europe,2.0,400.0,0.0,,,1632.0
4.0,Germany,37739472,,165441.0,,37354800.0,26400.0,219231.0,1281.0,449903.0,1972.0,122332384.0,1458359.0,83883596.0,Europe,2.0,507.0,1.0,,,2614.0
5.0,Brazil,36809608,,696809.0,,35812908.0,,299891.0,8318.0,170926.0,3236.0,63776166.0,296146.0,215353593.0,South America,6.0,309.0,3.0,,,1393.0
6.0,Japan,32485787,21426.0,67845.0,206.0,21559347.0,7092.0,10858595.0,531.0,258676.0,540.0,90589390.0,721340.0,125584838.0,Asia,4.0,1851.0,1.0,171.0,2.0,86464.0
7.0,S. Korea,30157017,7416.0,33420.0,30.0,29664653.0,43924.0,458944.0,402.0,587514.0,651.0,15804065.0,307892.0,51329899.0,Asia,2.0,1536.0,3.0,144.0,0.6,8941.0
8.0,Italy,25453789,,186833.0,,25014986.0,,251970.0,205.0,422380.0,3100.0,265478247.0,4405344.0,60262770.0,Europe,2.0,323.0,0.0,,,4181.0
9.0,UK,24274361,,204171.0,,24008252.0,5037.0,61938.0,146.0,354381.0,2981.0,522526476.0,7628357.0,68497907.0,Europe,3.0,335.0,0.0,,,904.0
10.0,Russia,21944400,5979.0,395022.0,38.0,21343177.0,3861.0,206201.0,2300.0,150504.0,2709.0,273400000.0,1875095.0,145805947.0,Europe,7.0,369.0,1.0,41.0,0.3,1414.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13731478,,118434.0,,13557699.0,,55345.0,231.0,293915.0,2535.0,471036328.0,10082298.0,46719142.0,Europe,3.0,394.0,0.0,,,1185.0
