#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,40489257,6801.0,915905.0,301.0,33923032.0,2851.0,5650320.0,10978.0,,,,,,North America,,,,,,
,Asia,55159009,12744.0,780215.0,125.0,52549501.0,16831.0,1829293.0,26293.0,,,,,,Asia,,,,,,
,South America,32368095,2182.0,989751.0,82.0,29285754.0,2402.0,2092590.0,31044.0,,,,,,South America,,,,,,
,Europe,47701433,1324.0,1097552.0,43.0,45213211.0,4813.0,1390670.0,7678.0,,,,,,Europe,,,,,,
,Africa,5399250,,140574.0,,4737788.0,,520888.0,4491.0,,,,,,Africa,,,,,,
,Oceania,72927,38.0,1273.0,,68499.0,2.0,3155.0,10.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,181190692,23089.0,3925285.0,551.0,165778491.0,26899.0,11486916.0,80494.0,23245.0,503.6,,,,All,,,,,,
1.0,USA,34482672,,619152.0,,28897460.0,,4966060.0,3855.0,103580.0,1860.0,503006392.0,1510948.0,332907877.0,North America,10.0,538.0,1.0,,,14917.0
2.0,India,30183143,674.0,394524.0,,29193085.0,7526.0,595534.0,8944.0,21663.0,283.0,401811892.0,288387.0,1393309015.0,Asia,46.0,3532.0,3.0,0.5,,427.0
3.0,Brazil,18322760,,511272.0,,16548159.0,,1263329.0,8318.0,85604.0,2389.0,53196856.0,248535.0,214042098.0,South America,12.0,419.0,4.0,,,5902.0
4.0,France,5766315,,110939.0,,5596744.0,,58632.0,1389.0,88149.0,1696.0,92004378.0,1406463.0,65415404.0,Europe,11.0,590.0,1.0,,,896.0
5.0,Russia,5409088,,132064.0,,4929639.0,,347385.0,2300.0,37050.0,905.0,147400000.0,1009617.0,145995960.0,Europe,27.0,1105.0,1.0,,,2379.0
6.0,Turkey,5398878,,49473.0,,5261892.0,,87513.0,737.0,63346.0,580.0,59667586.0,700087.0,85228791.0,Asia,16.0,1723.0,1.0,,,1027.0
7.0,UK,4699868,,128066.0,,4312164.0,,259638.0,259.0,68877.0,1877.0,207164164.0,3035991.0,68236097.0,Europe,15.0,533.0,0.0,,,3805.0
8.0,Argentina,4374587,,91979.0,,3990289.0,,292319.0,7057.0,95929.0,2017.0,16275456.0,356898.0,45602529.0,South America,10.0,496.0,3.0,,,6410.0
9.0,Italy,4256451,,127418.0,,4068798.0,,60235.0,306.0,70501.0,2110.0,70769618.0,1172179.0,60374416.0,Europe,14.0,474.0,1.0,,,998.0
10.0,Colombia,4092746,,103321.0,,3800388.0,,189037.0,8155.0,79603.0,2010.0,19409243.0,377504.0,51414606.0,South America,13.0,498.0,3.0,,,3677.0
11.0,Spain,3782463,,80779.0,,3575883.0,,125801.0,641.0,80869.0,1727.0,51240666.0,1095528.0,46772576.0,Europe,12.0,579.0,1.0,,,2690.0
12.0,Germany,3733525,,91247.0,,3618400.0,1600.0,23878.0,889.0,44422.0,1086.0,63091197.0,750665.0,84047070.0,Europe,23.0,921.0,1.0,,,284.0
