#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,111453047,18080.0,1508420.0,93.0,104290268.0,17810.0,5654359.0,10096.0,,,,,,North America,,,,,,
,Asia,172755841,416065.0,1450795.0,433.0,163867814.0,334624.0,7437232.0,12907.0,,,,,,Asia,,,,,,
,Europe,217147459,112718.0,1883201.0,298.0,208084939.0,264734.0,7179319.0,9111.0,,,,,,Europe,,,,,,
,South America,62584439,15034.0,1317994.0,38.0,60078297.0,44101.0,1188148.0,10573.0,,,,,,South America,,,,,,
,Oceania,11615773,33506.0,17401.0,115.0,11146888.0,6458.0,451484.0,191.0,,,,,,Australia/Oceania,,,,,,
,Africa,12545911,338.0,257003.0,5.0,11716463.0,536.0,572445.0,973.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,588103191,595741.0,6434829.0,982.0,559185375.0,668263.0,22482987.0,43851.0,75448.0,825.5,,,,All,,,,,,
1.0,USA,93866641,,1058637.0,,88823296.0,,3984708.0,4700.0,,,1074977160.0,,,North America,,,,,,
2.0,India,44141222,14228.0,526649.0,,43465552.0,,149021.0,698.0,31343.0,374.0,877551833.0,623108.0,1408347378.0,Asia,32.0,2674.0,2.0,10.0,,106.0
3.0,France,34053040,28518.0,152537.0,,32864041.0,73588.0,1036462.0,869.0,519298.0,2326.0,271490188.0,4140138.0,65575162.0,Europe,2.0,430.0,0.0,435.0,,15806.0
4.0,Brazil,33994470,,679802.0,,32668240.0,,646428.0,8318.0,157589.0,3151.0,63776166.0,295649.0,215715629.0,South America,6.0,317.0,3.0,,,2997.0
5.0,Germany,31228314,,144858.0,,29483200.0,27800.0,1600256.0,1406.0,370252.0,1717.0,122332384.0,1450407.0,84343475.0,Europe,3.0,582.0,1.0,,,18973.0
6.0,UK,23368899,,185052.0,,22828869.0,21213.0,354978.0,146.0,340501.0,2696.0,522526476.0,7613578.0,68630871.0,Europe,3.0,371.0,0.0,,,5172.0
7.0,Italy,21286771,34997.0,173062.0,158.0,20008251.0,76560.0,1105458.0,336.0,353154.0,2871.0,238589603.0,3958273.0,60276183.0,Europe,3.0,348.0,0.0,581.0,3.0,18340.0
8.0,S. Korea,20383621,110610.0,25236.0,45.0,18836402.0,73490.0,1521983.0,313.0,396867.0,491.0,15804065.0,307704.0,51361329.0,Asia,3.0,2035.0,3.0,2154.0,0.9,29633.0
9.0,Russia,18692396,19974.0,382697.0,46.0,18030626.0,10743.0,279073.0,2300.0,127973.0,2620.0,273400000.0,1871768.0,146065139.0,Europe,8.0,382.0,1.0,137.0,0.3,1911.0
10.0,Turkey,15889495,,99341.0,,15487468.0,,302686.0,975.0,184258.0,1152.0,162743369.0,1887209.0,86234941.0,Asia,5.0,868.0,1.0,,,3510.0
11.0,Japan,13835099,236809.0,33348.0,189.0,11789768.0,203389.0,2011983.0,567.0,110092.0,265.0,64462892.0,512962.0,125668072.0,Asia,9.0,3768.0,2.0,1884.0,2.0,16010.0
12.0,Spain,13266184,,111094.0,,12760955.0,,394135.0,339.0,283510.0,2374.0,471036328.0,10066471.0,46792596.0,Europe,4.0,421.0,0.0,,,8423.0
13.0,Vietnam,11192043,,43094.0,,9957655.0,,1191294.0,46.0,112859.0,435.0,85826548.0,865465.0,99168131.0,Asia,9.0,2301.0,1.0,,,12013.0
14.0,Australia,9615463,28479.0,12289.0,89.0,9263878.0,,339296.0,151.0,368155.0,471.0,76819754.0,2941260.0,26117972.0,Australia/Oceania,3.0,2125.0,0.0,1090.0,3.0,12991.0
15.0,Argentina,9560307,,129369.0,,9319462.0,5665.0,111476.0,456.0,207552.0,2809.0,35716069.0,775389.0,46062132.0,South America,5.0,356.0,1.0,,,2420.0
16.0,Netherlands,8349765,,22511.0,,8194559.0,,132695.0,50.0,485055.0,1308.0,21107399.0,1226173.0,17214053.0,Europe,2.0,765.0,1.0,,,7709.0
17.0,Iran,7434945,3460.0,142398.0,61.0,7100479.0,4619.0,192068.0,1455.0,86213.0,1651.0,53322294.0,618309.0,86238888.0,Asia,12.0,606.0,2.0,40.0,0.7,2227.0
18.0,Mexico,6839732,17986.0,328221.0,93.0,6000051.0,17703.0,511460.0,4798.0,51910.0,2491.0,17806997.0,135145.0,131762611.0,North America,19.0,401.0,7.0,137.0,0.7,3882.0
19.0,Colombia,6278998,,141075.0,,6096946.0,,40977.0,342.0,120713.0,2712.0,36086570.0,693761.0,52015868.0,South America,8.0,369.0,1.0,,,788.0
20.0,Indonesia,6240699,5455.0,157082.0,10.0,6032722.0,4850.0,50895.0,2771.0,22323.0,562.0,104311540.0,373120.0,279565830.0,Asia,45.0,1780.0,3.0,20.0,0.04,182.0
21.0,Poland,6093571,4410.0,116660.0,15.0,5335862.0,4.0,641049.0,2389.0,161376.0,3090.0,36722053.0,972511.0,37760056.0,Europe,6.0,324.0,1.0,117.0,0.4,16977.0
22.0,Portugal,5359624,,24664.0,,5217309.0,,117651.0,61.0,528842.0,2434.0,43527258.0,4294902.0,10134633.0,Europe,2.0,411.0,0.0,,,11609.0
23.0,Ukraine,5026496,,108727.0,,4911658.0,,6111.0,177.0,116394.0,2518.0,19521252.0,452035.0,43185283.0,Europe,9.0,397.0,2.0,,,142.0
24.0,Austria,4782740,5953.0,19194.0,17.0,4678166.0,9130.0,85380.0,73.0,524784.0,2106.0,193892338.0,21274735.0,9113737.0,Europe,2.0,475.0,0.0,653.0,2.0,9368.0
25.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183465.0,3.0,,,26014783.0,Asia,5.0,351551.0,,,,
26.0,Taiwan,4716819,19965.0,9187.0,51.0,4255638.0,24257.0,451994.0,,197300.0,384.0,23041974.0,963825.0,23906802.0,Asia,5.0,2602.0,1.0,835.0,2.0,18907.0
27.0,Malaysia,4701140,,36009.0,,4618625.0,,46506.0,52.0,141463.0,1084.0,62676806.0,1886019.0,33232322.0,Asia,7.0,923.0,1.0,,,1399.0
28.0,Thailand,4603359,2381.0,31564.0,35.0,4550548.0,2209.0,21247.0,1496.0,65607.0,450.0,17270775.0,246142.0,70165774.0,Asia,15.0,2223.0,4.0,34.0,0.5,303.0
29.0,Israel,4598476,,11433.0,,4550603.0,,36440.0,310.0,493081.0,1226.0,41373364.0,4436346.0,9326000.0,Asia,2.0,816.0,0.0,,,3907.0
30.0,Greece,4474616,,31377.0,,4318046.0,19440.0,125193.0,115.0,433723.0,3041.0,89320544.0,8657804.0,10316767.0,Europe,2.0,329.0,0.0,,,12135.0
31.0,Belgium,4437299,,32296.0,,4252722.0,,152281.0,108.0,379419.0,2762.0,35084826.0,2999992.0,11694973.0,Europe,3.0,362.0,0.0,,,13021.0
32.0,Chile,4297144,10928.0,59773.0,32.0,4193211.0,8184.0,44160.0,170.0,220831.0,3072.0,42408504.0,2179379.0,19458982.0,South America,5.0,326.0,0.0,562.0,2.0,2269.0
33.0,Canada,4084728,,42901.0,,3927670.0,,114157.0,279.0,106281.0,1116.0,63719391.0,1657916.0,38433427.0,North America,9.0,896.0,1.0,,,2970.0
34.0,South Africa,4006093,,101982.0,,3897607.0,,6504.0,192.0,65813.0,1675.0,26024796.0,427541.0,60870854.0,Africa,15.0,597.0,2.0,,,107.0
35.0,Czechia,3998850,2407.0,40555.0,2.0,3937413.0,3227.0,20882.0,30.0,371970.0,3772.0,55798707.0,5190349.0,10750473.0,Europe,3.0,265.0,0.0,224.0,0.2,1942.0
