#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,118382817,,1557749.0,,113861512.0,3063.0,2963556.0,7814.0,,,,,,North America,,,,,,
,Asia,195832115,68870.0,1492519.0,109.0,188504554.0,69079.0,5835042.0,9263.0,,,,,,Asia,,,,,,
,Europe,235917960,116.0,1951033.0,,229961975.0,50282.0,4004952.0,7643.0,,,,,,Europe,,,,,,
,South America,64614856,25.0,1333988.0,,62930389.0,1791.0,350479.0,10120.0,,,,,,South America,,,,,,
,Oceania,12741778,2.0,21832.0,,12512313.0,,207633.0,116.0,,,,,,Australia/Oceania,,,,,,
,Africa,12687097,,257967.0,,12009217.0,,419913.0,842.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,640177344,69013.0,6615103.0,109.0,619780666.0,124215.0,13781575.0,35798.0,82129.0,848.7,,,,All,,,,,,
1.0,USA,99895236,,1100125.0,,97427047.0,,1368064.0,2630.0,298368.0,3286.0,1134257006.0,3387811.0,334805269.0,North America,3.0,304.0,0.0,,,4086.0
2.0,India,44666377,,530531.0,,44123539.0,,12307.0,698.0,31754.0,377.0,902386407.0,641523.0,1406631776.0,Asia,31.0,2651.0,2.0,,,9.0
3.0,France,37100018,,157704.0,,36442117.0,,500197.0,869.0,565683.0,2405.0,271490188.0,4139547.0,65584518.0,Europe,2.0,416.0,0.0,,,7627.0
4.0,Germany,36033394,,155588.0,,34929500.0,14600.0,948306.0,1406.0,429564.0,1855.0,122332384.0,1458359.0,83883596.0,Europe,2.0,539.0,1.0,,,11305.0
5.0,Brazil,34954680,,688735.0,,34115188.0,,150757.0,8318.0,162313.0,3198.0,63776166.0,296146.0,215353593.0,South America,6.0,313.0,3.0,,,700.0
6.0,S. Korea,26194229,48465.0,29665.0,48.0,25366538.0,40759.0,798026.0,396.0,510311.0,578.0,15804065.0,307892.0,51329899.0,Asia,2.0,1730.0,3.0,944.0,0.9,15547.0
7.0,UK,23954192,,195530.0,,23641110.0,6940.0,117552.0,146.0,349707.0,2855.0,522526476.0,7628357.0,68497907.0,Europe,3.0,350.0,0.0,,,1716.0
8.0,Italy,23823192,,179985.0,,23224653.0,,418554.0,203.0,395322.0,2987.0,254586854.0,4224613.0,60262770.0,Europe,3.0,335.0,0.0,,,6945.0
9.0,Japan,23109816,,47512.0,,20555300.0,,2507004.0,224.0,184018.0,378.0,79118302.0,629999.0,125584838.0,Asia,5.0,2643.0,2.0,,,19963.0
10.0,Russia,21494588,,390964.0,,20896445.0,,207179.0,2300.0,147419.0,2681.0,273400000.0,1875095.0,145805947.0,Europe,7.0,373.0,1.0,,,1421.0
11.0,Turkey,16976729,,101327.0,,16868862.0,1635.0,6540.0,,198414.0,1184.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,76.0
12.0,Spain,13551539,,115357.0,,13335434.0,,100748.0,339.0,290064.0,2469.0,471036328.0,10082298.0,46719142.0,Europe,3.0,405.0,0.0,,,2156.0
13.0,Vietnam,11508447,,43166.0,,10605867.0,,859414.0,68.0,116302.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8685.0
