#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,23938696,6820.0,521049.0,364.0,14710215.0,7780.0,8707432.0,34919.0,,,,,,North America,,,
,Asia,20837247,4995.0,339796.0,128.0,19337606.0,7176.0,1159845.0,24263.0,,,,,,Asia,,,
,South America,13297303,1070.0,364494.0,11.0,11832071.0,503.0,1100738.0,17159.0,,,,,,South America,,,
,Europe,24047406,10413.0,550714.0,260.0,11855434.0,6573.0,11641258.0,27239.0,,,,,,Europe,,,
,Africa,2823457,,66739.0,,2340971.0,,415747.0,2442.0,,,,,,Africa,,,
,Oceania,48485,32.0,1059.0,,33465.0,10.0,13961.0,24.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,84993315,23330.0,1843866.0,763.0,60110468.0,22042.0,23038981.0,106046.0,10904.0,236.6,,,,All,,,
1.0,USA,20904701,,358682.0,,12361387.0,,8184632.0,29258.0,62968.0,1080.0,256748633.0,773370.0,331986837.0,North America,16.0,926.0,1.0
2.0,India,10324631,,149471.0,,9927310.0,783.0,247850.0,8944.0,7445.0,108.0,174899783.0,126112.0,1386864002.0,Asia,134.0,9278.0,8.0
3.0,Brazil,7716405,,195742.0,,6769420.0,,751243.0,8318.0,36172.0,918.0,28600000.0,134068.0,213324870.0,South America,28.0,1090.0,7.0
4.0,Russia,3212637,,58002.0,,2599035.0,,555600.0,2300.0,22009.0,397.0,91509133.0,626920.0,145966312.0,Europe,45.0,2517.0,2.0
5.0,France,2643239,,64921.0,,195174.0,,2383144.0,2641.0,40449.0,993.0,35790511.0,547700.0,65346936.0,Europe,25.0,1007.0,2.0
6.0,UK,2599789,,74570.0,,,,,1847.0,38195.0,1096.0,54892984.0,806456.0,68066909.0,Europe,26.0,913.0,1.0
7.0,Turkey,2232035,,21295.0,,2126432.0,,84308.0,3764.0,26322.0,251.0,24811888.0,292601.0,84797583.0,Asia,38.0,3982.0,3.0
8.0,Italy,2141201,,74985.0,,1489154.0,,577062.0,2569.0,35441.0,1241.0,26823305.0,443973.0,60416516.0,Europe,28.0,806.0,2.0
9.0,Spain,1936718,,50837.0,,,,,2018.0,41415.0,1087.0,27016086.0,577711.0,46763996.0,Europe,24.0,920.0,2.0
10.0,Germany,1773540,,34859.0,,1368100.0,,370581.0,5726.0,21134.0,415.0,34801593.0,414699.0,83920039.0,Europe,47.0,2407.0,2.0
11.0,Colombia,1666408,,43765.0,,1530973.0,,91670.0,2578.0,32574.0,856.0,8204984.0,160389.0,51156922.0,South America,31.0,1169.0,6.0
12.0,Argentina,1634834,,43375.0,,1447092.0,,144367.0,3438.0,36005.0,955.0,4897167.0,107854.0,45405556.0,South America,28.0,1047.0,9.0
13.0,Mexico,1443544,6359.0,126851.0,344.0,1090905.0,7137.0,225788.0,3913.0,11137.0,979.0,3662239.0,28254.0,129617286.0,North America,90.0,1022.0,35.0
14.0,Poland,1312780,,29058.0,,1055436.0,,228286.0,1588.0,34706.0,768.0,7278301.0,192418.0,37825491.0,Europe,29.0,1302.0,5.0
15.0,Iran,1237474,,55438.0,,1004326.0,,177710.0,4981.0,14639.0,656.0,7723377.0,91363.0,84535275.0,Asia,68.0,1525.0,11.0
16.0,South Africa,1088889,,29175.0,,897704.0,,162010.0,546.0,18244.0,489.0,6706231.0,112359.0,59685961.0,Africa,55.0,2046.0,9.0
17.0,Ukraine,1074093,4576.0,18854.0,123.0,728865.0,6250.0,326374.0,177.0,24635.0,432.0,5585615.0,128112.0,43599458.0,Europe,41.0,2312.0,8.0
18.0,Peru,1018099,,37773.0,,956800.0,,23526.0,1270.0,30663.0,1138.0,5543366.0,166952.0,33203351.0,South America,33.0,879.0,6.0
19.0,Netherlands,813765,,11565.0,,,,,707.0,47438.0,674.0,5770408.0,336386.0,17154146.0,Europe,21.0,1483.0,3.0
20.0,Indonesia,758473,,22555.0,,625518.0,,110400.0,,2758.0,82.0,7429489.0,27018.0,274985131.0,Asia,363.0,12192.0,37.0
21.0,Czechia,740481,4957.0,11960.0,74.0,612214.0,270.0,116307.0,881.0,69081.0,1116.0,3831988.0,357492.0,10719083.0,Europe,14.0,896.0,3.0
22.0,Belgium,649169,880.0,19644.0,63.0,44840.0,53.0,584685.0,480.0,55889.0,1691.0,6974818.0,600489.0,11615226.0,Europe,18.0,591.0,2.0
23.0,Romania,637395,,15919.0,,571333.0,,50143.0,1117.0,33246.0,830.0,4817844.0,251295.0,19172064.0,Europe,30.0,1204.0,4.0
24.0,Chile,615902,,16724.0,,581961.0,,17217.0,791.0,32079.0,871.0,6548189.0,341065.0,19199240.0,South America,31.0,1148.0,3.0
25.0,Iraq,597033,,12829.0,,541746.0,,42458.0,155.0,14678.0,315.0,4618587.0,113550.0,40674363.0,Asia,68.0,3171.0,9.0
26.0,Canada,590280,,15715.0,,495077.0,,79488.0,711.0,15571.0,415.0,13775115.0,363368.0,37909593.0,North America,64.0,2412.0,3.0
27.0,Bangladesh,515184,,7599.0,,459620.0,,47965.0,,3113.0,46.0,3249402.0,19632.0,165518848.0,Asia,321.0,21782.0,51.0
28.0,Pakistan,486634,2272.0,10311.0,53.0,440660.0,1686.0,35663.0,1784.0,2182.0,46.0,6819699.0,30575.0,223044857.0,Asia,458.0,21632.0,33.0
29.0,Philippines,476916,,9253.0,,439942.0,,27721.0,708.0,4323.0,84.0,6785172.0,61506.0,110316540.0,Asia,231.0,11922.0,16.0
30.0,Switzerland,452296,,7729.0,,317600.0,,126967.0,390.0,52068.0,890.0,3559277.0,409740.0,8686681.0,Europe,19.0,1124.0,2.0
31.0,Morocco,442141,,7452.0,,412168.0,,22521.0,782.0,11907.0,201.0,4486984.0,120841.0,37131416.0,Africa,84.0,4983.0,8.0
32.0,Sweden,437379,,8727.0,,,,,339.0,43172.0,861.0,4272532.0,421721.0,10131187.0,Europe,23.0,1161.0,2.0
33.0,Israel,434799,,3392.0,,381901.0,,49506.0,749.0,47273.0,369.0,8099974.0,880663.0,9197590.0,Asia,21.0,2712.0,1.0
34.0,Portugal,423870,,7045.0,,340150.0,,76675.0,492.0,41631.0,692.0,5641132.0,554055.0,10181542.0,Europe,24.0,1445.0,2.0
35.0,Austria,364302,,6275.0,,336922.0,,21105.0,372.0,40333.0,695.0,3857382.0,427058.0,9032458.0,Europe,25.0,1439.0,2.0
36.0,Saudi Arabia,362979,,6239.0,,354263.0,,2477.0,354.0,10345.0,178.0,11073936.0,315616.0,35086790.0,Asia,97.0,5624.0,3.0
37.0,Serbia,341904,,3288.0,,31536.0,,307080.0,276.0,39212.0,377.0,2312861.0,265254.0,8719404.0,Europe,26.0,2652.0,4.0
38.0,Hungary,326688,,9781.0,,164403.0,,152504.0,402.0,33861.0,1014.0,2685944.0,278398.0,9647841.0,Europe,30.0,986.0,4.0
39.0,Jordan,296668,,3877.0,,273986.0,,18805.0,239.0,28931.0,378.0,3211366.0,313171.0,10254342.0,Asia,35.0,2645.0,3.0
40.0,Nepal,261438,,1870.0,,253857.0,,5711.0,,8892.0,64.0,1942702.0,66078.0,29400106.0,Asia,112.0,15722.0,15.0
41.0,Panama,251764,,4103.0,,199694.0,,47967.0,215.0,57891.0,943.0,1324185.0,304484.0,4348953.0,North America,17.0,1060.0,3.0
42.0,Japan,238012,,3514.0,,196420.0,,38078.0,711.0,1885.0,28.0,4919897.0,38961.0,126278931.0,Asia,531.0,35936.0,26.0
43.0,Georgia,229169,417.0,2603.0,31.0,220442.0,2469.0,6124.0,,57504.0,653.0,1889078.0,474016.0,3985263.0,Asia,17.0,1531.0,2.0
44.0,Azerbaijan,219462,,2703.0,,191925.0,,24834.0,,21547.0,265.0,2204226.0,216410.0,10185410.0,Asia,46.0,3768.0,5.0
45.0,Ecuador,214513,,14059.0,,184507.0,,15947.0,381.0,12066.0,791.0,755705.0,42508.0,17777953.0,South America,83.0,1265.0,24.0
46.0,Croatia,212262,,4016.0,,201300.0,,6946.0,219.0,51868.0,981.0,1026480.0,250831.0,4092325.0,Europe,19.0,1019.0,4.0
47.0,UAE,211641,,674.0,,188100.0,,22867.0,,21269.0,68.0,21188092.0,2129303.0,9950716.0,Asia,47.0,14764.0,0.0
48.0,Bulgaria,202880,,7644.0,,121467.0,,73769.0,458.0,29311.0,1104.0,1160292.0,167632.0,6921682.0,Europe,34.0,906.0,6.0
49.0,Belarus,198125,,1442.0,,181109.0,,15574.0,,20971.0,153.0,4037453.0,427346.0,9447740.0,Europe,48.0,6552.0,2.0
50.0,Lebanon,186408,,1489.0,,131000.0,,53919.0,463.0,27373.0,219.0,2020449.0,296696.0,6809837.0,Asia,37.0,4573.0,3.0
51.0,Slovakia,186244,,2250.0,,128285.0,,55709.0,439.0,34104.0,412.0,1450440.0,265600.0,5460988.0,Europe,29.0,2427.0,4.0
52.0,Dominican Republic,172965,,2416.0,,132282.0,,38267.0,266.0,15864.0,222.0,878581.0,80582.0,10902901.0,North America,63.0,4513.0,12.0
53.0,Costa Rica,169321,,2185.0,,131923.0,,35213.0,239.0,33086.0,427.0,495225.0,96768.0,5117649.0,North America,30.0,2342.0,10.0
54.0,Denmark,167541,,1345.0,,133889.0,,32307.0,129.0,28874.0,232.0,10705458.0,1844954.0,5802562.0,Europe,35.0,4314.0,1.0
55.0,Bolivia,162055,1070.0,9186.0,11.0,133013.0,503.0,19856.0,71.0,13788.0,782.0,420360.0,35765.0,11753293.0,South America,73.0,1279.0,28.0
56.0,Armenia,160027,229.0,2850.0,14.0,144091.0,451.0,13086.0,,53953.0,961.0,597504.0,201447.0,2966059.0,Asia,19.0,1041.0,5.0
57.0,Kazakhstan,156934,714.0,2262.0,,143958.0,351.0,10714.0,221.0,8308.0,120.0,5250104.0,277929.0,18890078.0,Asia,120.0,8351.0,4.0
58.0,Kuwait,151074,,937.0,,146990.0,,3147.0,47.0,35114.0,218.0,1262238.0,293381.0,4302382.0,Asia,28.0,4592.0,3.0
59.0,Moldova,145694,,3020.0,,132342.0,,10332.0,255.0,36160.0,750.0,560594.0,139133.0,4029182.0,Europe,28.0,1334.0,7.0
60.0,Lithuania,145399,,1614.0,,76703.0,,67082.0,216.0,53796.0,597.0,1645018.0,608640.0,2702775.0,Europe,19.0,1675.0,2.0
61.0,Qatar,144240,,245.0,,141680.0,,2315.0,31.0,51371.0,87.0,1248366.0,444606.0,2807805.0,Asia,19.0,11460.0,2.0
62.0,Tunisia,141979,,4765.0,,106050.0,,31164.0,323.0,11950.0,401.0,625762.0,52669.0,11881114.0,Africa,84.0,2493.0,19.0
63.0,Egypt,140878,,7741.0,,113480.0,,19657.0,90.0,1364.0,75.0,1000000.0,9680.0,103303471.0,Africa,733.0,13345.0,103.0
64.0,Palestine,140287,,1446.0,,120403.0,,18438.0,119.0,27183.0,280.0,895248.0,173473.0,5160745.0,Asia,37.0,3569.0,6.0
65.0,Greece,139709,,4921.0,,9989.0,,124799.0,431.0,13437.0,473.0,3415925.0,328548.0,10397049.0,Europe,74.0,2113.0,3.0
66.0,Guatemala,138316,,4827.0,,127063.0,,6426.0,5.0,7649.0,267.0,641998.0,35505.0,18082007.0,North America,131.0,3746.0,28.0
67.0,Oman,128867,,1499.0,,121890.0,,5478.0,34.0,24919.0,290.0,571472.0,110504.0,5171488.0,Asia,40.0,3450.0,9.0
68.0,Myanmar,125616,,2711.0,,108660.0,,14245.0,,2301.0,50.0,1849967.0,33886.0,54594638.0,Asia,435.0,20138.0,30.0
69.0,Ethiopia,125049,,1944.0,,112325.0,,10780.0,235.0,1074.0,17.0,1811578.0,15565.0,116386530.0,Africa,931.0,59870.0,64.0
70.0,Slovenia,124343,,2774.0,,102252.0,,19317.0,186.0,59807.0,1334.0,679915.0,327026.0,2079083.0,Europe,17.0,749.0,3.0
