#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33706475,8703.0,765023.0,1057.0,23492122.0,5627.0,9449330.0,21594.0,,,,,,North America,,,
,Asia,25158082,7471.0,399973.0,120.0,23647101.0,11066.0,1111008.0,21947.0,,,,,,Asia,,,
,South America,18129092,790.0,470500.0,37.0,16419444.0,718.0,1239148.0,18957.0,,,,,,South America,,,
,Europe,34358451,42140.0,820550.0,925.0,24064021.0,33249.0,9473880.0,25788.0,,,,,,Europe,,,
,Africa,3942711,,104556.0,,3504610.0,,333545.0,2500.0,,,,,,Africa,,,
,Oceania,51331,16.0,1091.0,,34308.0,15.0,15932.0,2.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,115346863,59120.0,2561708.0,2139.0,91162312.0,50675.0,21622843.0,90788.0,14798.0,328.6,,,,All,,,
1.0,USA,29370705,,529214.0,,19905322.0,,8936169.0,15088.0,88386.0,1593.0,361948812.0,1089226.0,332299143.0,North America,11.0,628.0,1.0
2.0,India,11139516,193.0,157385.0,,10812044.0,1882.0,170087.0,8944.0,8020.0,113.0,217618057.0,156667.0,1389049380.0,Asia,125.0,8826.0,6.0
3.0,Brazil,10647845,,257562.0,,9527173.0,,863110.0,8318.0,49857.0,1206.0,28600000.0,133915.0,213568068.0,South America,20.0,829.0,7.0
4.0,Russia,4278750,10535.0,87348.0,452.0,3853734.0,15694.0,337668.0,2300.0,29311.0,598.0,111800000.0,765877.0,145976365.0,Europe,34.0,1671.0,1.0
5.0,UK,4188400,,123296.0,,3005720.0,,1059384.0,1806.0,61482.0,1810.0,91520691.0,1343437.0,68124277.0,Europe,16.0,553.0,1.0
