#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,48995944,7504.0,1009253.0,280.0,38170917.0,11151.0,9815774.0,33093.0,,,,,,North America,,,,,,
,Asia,71353320,29794.0,1054534.0,427.0,66679631.0,44324.0,3619155.0,41043.0,,,,,,Asia,,,,,,
,South America,37083686,171.0,1135465.0,5.0,34916232.0,643.0,1031989.0,14837.0,,,,,,South America,,,,,,
,Europe,55970233,1906.0,1180867.0,30.0,51052700.0,7920.0,3736666.0,11914.0,,,,,,Europe,,,,,,
,Africa,7984085,,199688.0,,7132291.0,,652106.0,4468.0,,,,,,Africa,,,,,,
,Oceania,173518,1557.0,2259.0,5.0,120066.0,38.0,51193.0,233.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,221561507,40932.0,4582081.0,747.0,198072543.0,64076.0,18906883.0,105588.0,28424.0,587.8,,,,All,,,,,,
1.0,USA,40805259,,666219.0,,31315751.0,,8823289.0,25830.0,122432.0,1999.0,592417744.0,1777490.0,333288997.0,North America,8.0,500.0,1.0,,,26473.0
2.0,India,33027621,485.0,440785.0,,32181995.0,7502.0,404841.0,8944.0,23659.0,316.0,531468867.0,380715.0,1395975917.0,Asia,42.0,3167.0,3.0,0.3,,290.0
3.0,Brazil,20890779,,583628.0,,19862438.0,,444713.0,8318.0,97466.0,2723.0,56897224.0,265455.0,214338881.0,South America,10.0,367.0,4.0,,,2075.0
4.0,Russia,7012599,,187200.0,,6270731.0,,554668.0,2300.0,48029.0,1282.0,180400000.0,1235547.0,146008228.0,Europe,21.0,780.0,1.0,,,3799.0
5.0,UK,6978126,,133229.0,,5609575.0,,1235322.0,1038.0,102160.0,1950.0,273256505.0,4000470.0,68306106.0,Europe,10.0,513.0,0.0,,,18085.0
6.0,France,6836452,,114905.0,,6361959.0,,359588.0,2223.0,104463.0,1756.0,128108421.0,1957535.0,65443735.0,Europe,10.0,570.0,1.0,,,5495.0
7.0,Turkey,6498054,,58106.0,,5930665.0,,509283.0,633.0,76083.0,680.0,77912359.0,912246.0,85407221.0,Asia,13.0,1470.0,1.0,,,5963.0
8.0,Argentina,5203802,,112511.0,,4901031.0,,190260.0,2396.0,113909.0,2463.0,22495634.0,492418.0,45684035.0,South America,9.0,406.0,2.0,,,4165.0
9.0,Iran,5129407,,110674.0,,4362814.0,,655919.0,7689.0,60163.0,1298.0,29227907.0,342818.0,85257842.0,Asia,17.0,770.0,3.0,,,7693.0
10.0,Colombia,4918649,,125278.0,,4750020.0,,43351.0,542.0,95468.0,2432.0,24409712.0,473780.0,51521234.0,South America,10.0,411.0,2.0,,,841.0
11.0,Spain,4877755,,84795.0,,4418343.0,,374617.0,1460.0,104279.0,1813.0,60618810.0,1295935.0,46776126.0,Europe,10.0,552.0,1.0,,,8009.0
12.0,Italy,4571440,,129515.0,,4305223.0,,136702.0,572.0,75740.0,2146.0,85520003.0,1416903.0,60356996.0,Europe,13.0,466.0,1.0,,,2265.0
13.0,Indonesia,4129020,,135861.0,,3837640.0,,155519.0,,14910.0,491.0,33236456.0,120018.0,276927979.0,Asia,67.0,2038.0,8.0,,,562.0
14.0,Germany,4013808,,92863.0,,3775500.0,7100.0,145445.0,1217.0,47727.0,1104.0,70379237.0,836855.0,84099634.0,Europe,21.0,906.0,1.0,,,1729.0
15.0,Mexico,3428384,7504.0,263140.0,272.0,2768946.0,11151.0,396298.0,4798.0,26266.0,2016.0,9959493.0,76302.0,130527200.0,North America,38.0,496.0,13.0,57.0,2.0,3036.0
16.0,Poland,2890484,,75379.0,,2657527.0,,157578.0,60.0,76472.0,1994.0,19966311.0,528241.0,37797738.0,Europe,13.0,501.0,2.0,,,4169.0
17.0,South Africa,2819945,,83419.0,,2594857.0,,141669.0,546.0,46852.0,1386.0,16749709.0,278287.0,60188519.0,Africa,21.0,722.0,4.0,,,2354.0
18.0,Ukraine,2298307,773.0,54001.0,18.0,2213177.0,457.0,31129.0,177.0,52927.0,1244.0,12108589.0,278847.0,43423791.0,Europe,19.0,804.0,4.0,18.0,0.4,717.0
19.0,Peru,2155034,,198488.0,,,,,1170.0,64306.0,5923.0,16968090.0,506327.0,33512143.0,South America,16.0,169.0,2.0,,,7039.0
20.0,Philippines,2080984,,34234.0,,1889312.0,,157438.0,3050.0,18698.0,308.0,19153712.0,172096.0,111296941.0,Asia,53.0,3251.0,6.0,,,1415.0
21.0,Netherlands,1954233,,18037.0,,1863084.0,,73112.0,215.0,113753.0,1050.0,16718169.0,973143.0,17179555.0,Europe,9.0,952.0,1.0,,,4256.0
22.0,Iraq,1917292,,21100.0,,1771707.0,,124485.0,812.0,46443.0,511.0,14530450.0,351976.0,41282491.0,Asia,22.0,1957.0,3.0,,,3015.0
