#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,118728245,,1560777.0,,114216236.0,3163.0,2951232.0,7928.0,,,,,,North America,,,,,,
,Asia,197231936,37432.0,1494864.0,78.0,189333779.0,82004.0,6403293.0,9512.0,,,,,,Asia,,,,,,
,Europe,236827783,78.0,1955923.0,2.0,231246481.0,100974.0,3625379.0,7634.0,,,,,,Europe,,,,,,
,South America,64792792,20.0,1334559.0,,63043225.0,395.0,415008.0,10131.0,,,,,,South America,,,,,,
,Oceania,12870659,5995.0,22037.0,6.0,12554781.0,3077.0,293841.0,119.0,,,,,,Australia/Oceania,,,,,,
,Africa,12696222,,257994.0,,12012167.0,77.0,426061.0,844.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,643148358,43525.0,6626169.0,86.0,622407375.0,189690.0,14114814.0,36168.0,82510.0,850.1,,,,All,,,,,,
1.0,USA,100209101,,1102668.0,,97751014.0,,1355419.0,2745.0,299306.0,3293.0,1137483003.0,3397447.0,334805269.0,North America,3.0,304.0,0.0,,,4048.0
2.0,India,44670438,,530586.0,,44132433.0,,7419.0,698.0,31757.0,377.0,903809991.0,642535.0,1406631776.0,Asia,31.0,2651.0,2.0,,,5.0
3.0,France,37348839,,158163.0,,36655222.0,,535454.0,869.0,569476.0,2412.0,271490188.0,4139547.0,65584518.0,Europe,2.0,415.0,0.0,,,8164.0
4.0,Germany,36205405,,156613.0,,35432400.0,73400.0,616392.0,1406.0,431615.0,1867.0,122332384.0,1458359.0,83883596.0,Europe,2.0,536.0,1.0,,,7348.0
5.0,Brazil,35064320,,689003.0,,34167667.0,,207650.0,8318.0,162822.0,3199.0,63776166.0,296146.0,215353593.0,South America,6.0,313.0,3.0,,,964.0
6.0,S. Korea,26581856,23091.0,30066.0,35.0,25687246.0,46829.0,864544.0,465.0,517863.0,586.0,15804065.0,307892.0,51329899.0,Asia,2.0,1707.0,3.0,450.0,0.7,16843.0
7.0,Italy,24031538,,180518.0,,23398125.0,,452895.0,247.0,398779.0,2996.0,255780377.0,4244418.0,60262770.0,Europe,3.0,334.0,0.0,,,7515.0
8.0,UK,23977637,,196241.0,,23696353.0,6788.0,85043.0,146.0,350049.0,2865.0,522526476.0,7628357.0,68497907.0,Europe,3.0,349.0,0.0,,,1242.0
9.0,Japan,23771785,,48281.0,,20613752.0,,3109752.0,262.0,189289.0,384.0,79720829.0,634797.0,125584838.0,Asia,5.0,2601.0,2.0,,,24762.0
10.0,Russia,21536229,,391454.0,,20943924.0,,200851.0,2300.0,147705.0,2685.0,273400000.0,1875095.0,145805947.0,Europe,7.0,372.0,1.0,,,1378.0
11.0,Turkey,16976729,,101327.0,,16875402.0,,0.0,,198414.0,1184.0,162743369.0,1902052.0,85561976.0,Asia,5.0,844.0,1.0,,,
12.0,Spain,13573721,,115641.0,,13357848.0,,100232.0,339.0,290539.0,2475.0,471036328.0,10082298.0,46719142.0,Europe,3.0,404.0,0.0,,,2145.0
13.0,Vietnam,11511452,,43169.0,,10606901.0,,861382.0,107.0,116332.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2292.0,1.0,,,8705.0
14.0,Australia,10560280,2561.0,15980.0,,10364130.0,,180170.0,64.0,405093.0,613.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1631.0,0.0,98.0,,6911.0
