#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,96097876,671.0,1432671.0,15.0,76228220.0,2470.0,18436985.0,8683.0,,,,,,North America,,,,,,
,Asia,133399221,408584.0,1386095.0,538.0,115577821.0,80534.0,16435305.0,27444.0,,,,,,Asia,,,,,,
,South America,55696300,291.0,1272220.0,1.0,50823273.0,1520.0,3600807.0,12016.0,,,,,,South America,,,,,,
,Europe,171058742,17900.0,1754142.0,35.0,151239744.0,250335.0,18064856.0,11274.0,,,,,,Europe,,,,,,
,Oceania,4775400,74294.0,8521.0,41.0,4162186.0,21818.0,604693.0,145.0,,,,,,Australia/Oceania,,,,,,
,Africa,11659786,,252066.0,,10827012.0,,580708.0,1479.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,472688046,501740.0,6105730.0,630.0,408858962.0,356677.0,57723354.0,61041.0,60641.0,783.3,,,,All,,,,,,
1.0,USA,81448402,,998840.0,,63254918.0,,17194644.0,3046.0,243615.0,2988.0,972846802.0,2909824.0,334331783.0,North America,4.0,335.0,0.0,,,51430.0
2.0,India,43010971,,516574.0,,42470515.0,,23882.0,8944.0,30650.0,368.0,783613628.0,558419.0,1403272857.0,Asia,33.0,2716.0,2.0,,,17.0
3.0,Brazil,29641848,,657363.0,,28214095.0,,770390.0,8318.0,137772.0,3055.0,63776166.0,296425.0,215150915.0,South America,7.0,327.0,3.0,,,3581.0
4.0,France,24161339,,141085.0,,22641524.0,,1378730.0,1695.0,368756.0,2153.0,246629975.0,3764122.0,65521254.0,Europe,3.0,464.0,0.0,,,21042.0
5.0,UK,20319434,,163679.0,,18663840.0,,1491915.0,292.0,296644.0,2390.0,495276718.0,7230564.0,68497659.0,Europe,3.0,418.0,0.0,,,21781.0
6.0,Germany,18866226,,127541.0,,14904100.0,223400.0,3834585.0,2494.0,223949.0,1514.0,104701826.0,1242848.0,84243457.0,Europe,4.0,661.0,1.0,,,45518.0
7.0,Russia,17611401,,364901.0,,16271880.0,,974620.0,2300.0,120592.0,2499.0,273400000.0,1872067.0,146041795.0,Europe,8.0,400.0,1.0,,,6674.0
8.0,Turkey,14708850,,97347.0,,14342771.0,,268732.0,975.0,171241.0,1133.0,150962444.0,1757514.0,85895427.0,Asia,6.0,882.0,1.0,,,3129.0
9.0,Italy,13895188,,157904.0,,12562004.0,,1175280.0,463.0,230399.0,2618.0,195930717.0,3248763.0,60309331.0,Europe,4.0,382.0,0.0,,,19488.0
10.0,Spain,11324637,,101703.0,,10571203.0,,651731.0,682.0,242053.0,2174.0,471036328.0,10067925.0,46785841.0,Europe,4.0,460.0,0.0,,,13930.0
11.0,S. Korea,9936540,353725.0,13141.0,384.0,,,,1104.0,193525.0,256.0,15804065.0,307802.0,51344867.0,Asia,5.0,3907.0,3.0,6889.0,7.0,174387.0
12.0,Argentina,9011367,,127599.0,,8817286.0,,66482.0,678.0,196296.0,2780.0,35099441.0,764576.0,45907045.0,South America,5.0,360.0,1.0,,,1448.0
13.0,Vietnam,8089761,,41949.0,,4282668.0,,3765144.0,4169.0,81847.0,424.0,83048614.0,840227.0,98840635.0,Asia,12.0,2356.0,1.0,,,38093.0
14.0,Netherlands,7543318,,21796.0,,6024322.0,,1497200.0,151.0,438567.0,1267.0,21107399.0,1227181.0,17199903.0,Europe,2.0,789.0,1.0,,,87047.0
15.0,Iran,7142287,,139662.0,,6828714.0,,173911.0,1936.0,83208.0,1627.0,48534882.0,565434.0,85836483.0,Asia,12.0,615.0,2.0,,,2026.0
16.0,Japan,6131791,29657.0,27176.0,57.0,5619681.0,51958.0,484934.0,937.0,48738.0,216.0,42063276.0,334333.0,125812361.0,Asia,21.0,4630.0,3.0,236.0,0.5,3854.0
17.0,Colombia,6081639,,139471.0,,5914192.0,,27976.0,342.0,117377.0,2692.0,33705356.0,650520.0,51812979.0,South America,9.0,371.0,2.0,,,540.0
18.0,Indonesia,5967182,,153892.0,,5609945.0,,203345.0,2771.0,21427.0,553.0,90519968.0,325046.0,278483838.0,Asia,47.0,1810.0,3.0,,,730.0
19.0,Poland,5895304,,114221.0,,5243455.0,,537628.0,414.0,156062.0,3024.0,35060341.0,928124.0,37775512.0,Europe,6.0,331.0,1.0,,,14232.0
20.0,Mexico,5635500,671.0,322107.0,15.0,4931741.0,2470.0,381652.0,4798.0,42935.0,2454.0,15453958.0,117739.0,131255870.0,North America,23.0,407.0,8.0,5.0,0.1,2908.0
21.0,Ukraine,4936765,,107597.0,,,,,177.0,114058.0,2486.0,19521252.0,451013.0,43283114.0,Europe,9.0,402.0,2.0,,,17816.0
22.0,Malaysia,4010952,,34463.0,,3712668.0,,263821.0,358.0,121261.0,1042.0,53739206.0,1624665.0,33077102.0,Asia,8.0,960.0,1.0,,,7976.0
23.0,Australia,3996431,53186.0,5763.0,27.0,3557142.0,,433526.0,93.0,153666.0,222.0,65478796.0,2517712.0,26007262.0,Australia/Oceania,7.0,4513.0,0.0,2045.0,1.0,16669.0
24.0,Israel,3785813,,10431.0,,3720870.0,,54512.0,333.0,405942.0,1118.0,41373364.0,4436346.0,9326000.0,Asia,2.0,894.0,0.0,,,5845.0
25.0,Czechia,3750636,10423.0,39418.0,20.0,3642578.0,8021.0,68640.0,114.0,349122.0,3669.0,54422005.0,5065783.0,10743058.0,Europe,3.0,273.0,0.0,970.0,2.0,6389.0
26.0,Belgium,3728945,7477.0,30575.0,15.0,3471165.0,17176.0,227205.0,175.0,319365.0,2619.0,32452838.0,2779416.0,11676136.0,Europe,3.0,382.0,0.0,640.0,1.0,19459.0
27.0,South Africa,3704784,,99890.0,,3590266.0,,14628.0,546.0,61144.0,1649.0,23599964.0,389496.0,60590974.0,Africa,16.0,607.0,3.0,,,241.0
28.0,Philippines,3674694,,58276.0,,3571397.0,,45021.0,289.0,32786.0,520.0,28709051.0,256143.0,112082059.0,Asia,31.0,1923.0,4.0,,,402.0
29.0,Peru,3541994,,211924.0,,,,,587.0,104919.0,6277.0,28259007.0,837070.0,33759427.0,South America,10.0,159.0,1.0,,,47673.0
30.0,Austria,3498075,,15432.0,,3044808.0,,437835.0,217.0,384635.0,1697.0,170965802.0,18798734.0,9094538.0,Europe,3.0,589.0,0.0,,,48143.0
31.0,Portugal,3458727,,21408.0,,,,,66.0,340905.0,2110.0,39497750.0,3893048.0,10145713.0,Europe,3.0,474.0,0.0,,,55308.0
32.0,Canada,3404697,,37208.0,,3244682.0,,122807.0,409.0,88873.0,971.0,58999169.0,1540058.0,38309694.0,North America,11.0,1030.0,1.0,,,3206.0
