#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,106318690,31116.0,1490195.0,60.0,99670938.0,15480.0,5157557.0,8872.0,,,,,,North America,,,,,,
,Asia,162264047,100572.0,1440849.0,159.0,156710239.0,84204.0,4112959.0,10690.0,,,,,,Asia,,,,,,
,South America,60193747,2467.0,1307097.0,4.0,57320437.0,4690.0,1566213.0,10442.0,,,,,,South America,,,,,,
,Europe,206491145,953.0,1858455.0,3.0,196736713.0,83756.0,7895977.0,6353.0,,,,,,Europe,,,,,,
,Oceania,10110326,54172.0,14474.0,75.0,9647392.0,7944.0,448460.0,172.0,,,,,,Australia/Oceania,,,,,,
,Africa,12371984,,256130.0,,11535755.0,,580099.0,1016.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,557750660,189280.0,6367215.0,301.0,531622180.0,196074.0,19761265.0,37545.0,71554.0,816.9,,,,All,,,,,,
1.0,USA,89930463,,1044557.0,,85508961.0,,3376945.0,3546.0,268531.0,3119.0,1054966042.0,3150110.0,334898170.0,North America,4.0,321.0,0.0,,,10083.0
2.0,India,43568884,,525305.0,,42921977.0,,121602.0,698.0,30961.0,373.0,864451219.0,614290.0,1407236169.0,Asia,32.0,2679.0,2.0,,,86.0
3.0,Brazil,32687680,,672829.0,,31077538.0,,937313.0,8318.0,151618.0,3121.0,63776166.0,295819.0,215591969.0,South America,7.0,320.0,3.0,,,4348.0
4.0,France,31813342,,149854.0,,29878999.0,,1784489.0,869.0,485231.0,2286.0,271490188.0,4140883.0,65563357.0,Europe,2.0,438.0,0.0,,,27218.0
5.0,Germany,28808614,,141627.0,,27059700.0,81300.0,1607287.0,1062.0,341652.0,1680.0,122332384.0,1450784.0,84321573.0,Europe,3.0,595.0,1.0,,,19061.0
6.0,UK,22883995,,180718.0,,22215803.0,,487474.0,146.0,333578.0,2634.0,522526476.0,7616815.0,68601700.0,Europe,3.0,380.0,0.0,,,7106.0
7.0,Italy,19048788,,168770.0,,17733984.0,,1146034.0,325.0,315987.0,2800.0,228775690.0,3795000.0,60283442.0,Europe,3.0,357.0,0.0,,,19011.0
8.0,S. Korea,18451862,18503.0,24593.0,10.0,18251969.0,6064.0,175300.0,56.0,359281.0,479.0,15804065.0,307725.0,51357724.0,Asia,3.0,2088.0,3.0,360.0,0.2,3413.0
9.0,Russia,18448451,,381398.0,,17877013.0,,190040.0,2300.0,126307.0,2611.0,273400000.0,1871833.0,146060027.0,Europe,8.0,383.0,1.0,,,1301.0
10.0,Turkey,15180444,,99057.0,,15035727.0,,45660.0,975.0,176188.0,1150.0,162743369.0,1888838.0,86160595.0,Asia,6.0,870.0,1.0,,,530.0
11.0,Spain,12890002,,108259.0,,12294986.0,,486757.0,339.0,275480.0,2314.0,471036328.0,10066790.0,46791117.0,Europe,4.0,432.0,0.0,,,10403.0
12.0,Vietnam,10751227,,43089.0,,9732548.0,,975590.0,30.0,108493.0,435.0,85826548.0,866091.0,99096417.0,Asia,9.0,2300.0,1.0,,,9845.0
