#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,51715852,88540.0,1049041.0,904.0,39925222.0,122228.0,10741589.0,31734.0,,,,,,North America,,,,,,
,Asia,74283251,161944.0,1100447.0,2301.0,70322176.0,209844.0,2860628.0,37365.0,,,,,,Asia,,,,,,
,South America,37557286,11807.0,1147418.0,389.0,35604360.0,6362.0,805508.0,13572.0,,,,,,South America,,,,,,
,Europe,57740173,100860.0,1205174.0,1491.0,52874348.0,116016.0,3660651.0,11902.0,,,,,,Europe,,,,,,
,Africa,8241129,10040.0,206877.0,294.0,7520795.0,17305.0,513457.0,3702.0,,,,,,Africa,,,,,,
,Oceania,204406,2025.0,2598.0,16.0,155173.0,224.0,46635.0,428.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,229742818,375216.0,4711570.0,5395.0,206402780.0,471979.0,18628468.0,98703.0,29474.0,604.5,,,,All,,,,,,
1.0,USA,43061998,70069.0,693344.0,584.0,32627785.0,99427.0,9740869.0,24235.0,129174.0,2080.0,622413412.0,1867073.0,333363103.0,North America,8.0,481.0,1.0,210.0,2.0,29220.0
2.0,India,33502744,24925.0,445416.0,251.0,32742059.0,34470.0,315269.0,8944.0,23991.0,319.0,553621766.0,396437.0,1396494481.0,Asia,42.0,3135.0,3.0,18.0,0.2,226.0
3.0,Brazil,21247667,7884.0,591034.0,248.0,20280294.0,,376339.0,8318.0,99105.0,2757.0,57282520.0,267180.0,214396589.0,South America,10.0,363.0,4.0,37.0,1.0,1755.0
4.0,UK,7465448,36100.0,135252.0,49.0,6010879.0,29195.0,1319317.0,1011.0,109272.0,1980.0,292766774.0,4285246.0,68319719.0,Europe,9.0,505.0,0.0,528.0,0.7,19311.0
5.0,Russia,7294672,19744.0,198996.0,778.0,6510674.0,11992.0,585002.0,2300.0,49960.0,1363.0,187000000.0,1280729.0,146010614.0,Europe,20.0,734.0,1.0,135.0,5.0,4007.0
6.0,France,6956848,1515.0,116050.0,20.0,6649678.0,19397.0,191120.0,1832.0,106294.0,1773.0,137202513.0,2096319.0,65449244.0,Europe,9.0,564.0,0.0,23.0,0.3,2920.0
7.0,Turkey,6874947,27688.0,61805.0,231.0,6365019.0,27949.0,448123.0,633.0,80463.0,723.0,82785241.0,968907.0,85441916.0,Asia,12.0,1382.0,1.0,324.0,3.0,5245.0
8.0,Iran,5442232,17397.0,117526.0,344.0,4792117.0,27119.0,532589.0,6707.0,63802.0,1378.0,30123729.0,353155.0,85298964.0,Asia,16.0,726.0,3.0,204.0,4.0,6244.0
9.0,Argentina,5241394,2162.0,114518.0,90.0,5099157.0,2874.0,27719.0,1440.0,114692.0,2506.0,24252818.0,530698.0,45699884.0,South America,9.0,399.0,2.0,47.0,2.0,607.0
10.0,Colombia,4942249,1185.0,125924.0,29.0,4781654.0,2102.0,34671.0,542.0,95888.0,2443.0,25085322.0,486697.0,51541967.0,South America,10.0,409.0,2.0,23.0,0.6,673.0
11.0,Spain,4935534,1996.0,85901.0,40.0,4672102.0,12405.0,177531.0,1028.0,105512.0,1836.0,63732506.0,1362481.0,46776817.0,Europe,9.0,545.0,1.0,43.0,0.9,3795.0
12.0,Italy,4638516,2407.0,130354.0,44.0,4395648.0,3383.0,112514.0,523.0,76856.0,2160.0,89542931.0,1483638.0,60353608.0,Europe,13.0,463.0,1.0,40.0,0.7,1864.0
13.0,Indonesia,4192695,1932.0,140634.0,166.0,3996125.0,6799.0,55936.0,,15134.0,508.0,36595996.0,132097.0,277038548.0,Asia,66.0,1970.0,8.0,7.0,0.6,202.0
14.0,Germany,4157113,5303.0,93632.0,47.0,3897800.0,8900.0,165681.0,1217.0,49425.0,1113.0,70379237.0,836754.0,84109855.0,Europe,20.0,898.0,1.0,63.0,0.6,1970.0
15.0,Mexico,3569677,4983.0,271503.0,200.0,2924904.0,8633.0,373270.0,4798.0,27337.0,2079.0,10359194.0,79333.0,130578983.0,North America,37.0,481.0,13.0,38.0,2.0,2859.0
16.0,Poland,2898299,363.0,75488.0,,2659912.0,429.0,162899.0,113.0,76682.0,1997.0,20452385.0,541123.0,37796158.0,Europe,13.0,501.0,2.0,10.0,,4310.0
17.0,South Africa,2884134,1504.0,86216.0,42.0,2735340.0,2977.0,62578.0,546.0,47896.0,1432.0,17374385.0,288529.0,60217120.0,Africa,21.0,698.0,3.0,25.0,0.7,1039.0
18.0,Philippines,2385616,18937.0,36934.0,146.0,2171832.0,20171.0,176850.0,3170.0,21424.0,332.0,20301242.0,182315.0,111352736.0,Asia,47.0,3015.0,5.0,170.0,1.0,1588.0
19.0,Ukraine,2350646,2265.0,54919.0,44.0,2231417.0,565.0,64310.0,177.0,54145.0,1265.0,12484445.0,287569.0,43413793.0,Europe,18.0,791.0,3.0,52.0,1.0,1481.0
20.0,Peru,2167008,,199006.0,,,,,1043.0,64629.0,5935.0,17500824.0,521950.0,33529716.0,South America,15.0,168.0,2.0,,,7377.0
21.0,Malaysia,2112175,14345.0,23744.0,301.0,1880733.0,16814.0,207698.0,1154.0,64259.0,722.0,28356181.0,862683.0,32869765.0,Asia,16.0,1384.0,1.0,436.0,9.0,6319.0
22.0,Netherlands,1986241,1326.0,18123.0,9.0,1898202.0,2405.0,69916.0,208.0,115607.0,1055.0,17043097.0,991973.0,17181001.0,Europe,9.0,948.0,1.0,77.0,0.5,4069.0
23.0,Iraq,1978412,3192.0,21869.0,47.0,1867818.0,4878.0,88725.0,618.0,47884.0,529.0,14996224.0,362954.0,41317100.0,Asia,21.0,1889.0,3.0,77.0,1.0,2147.0
24.0,Czechia,1686364,182.0,30431.0,,1650853.0,7.0,5080.0,28.0,157117.0,2835.0,37434608.0,3487755.0,10733154.0,Europe,6.0,353.0,0.0,17.0,,473.0
25.0,Japan,1676711,3401.0,17204.0,48.0,1586196.0,10277.0,73311.0,1454.0,13307.0,137.0,24012784.0,190570.0,126005098.0,Asia,75.0,7324.0,5.0,27.0,0.4,582.0
26.0,Chile,1647746,277.0,37367.0,8.0,1604353.0,419.0,6026.0,434.0,85306.0,1935.0,21253352.0,1100316.0,19315676.0,South America,12.0,517.0,1.0,14.0,0.4,312.0
27.0,Canada,1575066,1707.0,27399.0,4.0,1502909.0,3426.0,44758.0,638.0,41292.0,718.0,41973569.0,1100386.0,38144415.0,North America,24.0,1392.0,1.0,45.0,0.1,1173.0
28.0,Bangladesh,1544238,1555.0,27251.0,26.0,1503106.0,1565.0,13881.0,1403.0,9264.0,163.0,9465087.0,56785.0,166683519.0,Asia,108.0,6117.0,18.0,9.0,0.2,83.0
29.0,Thailand,1489186,12709.0,15469.0,106.0,1341144.0,11125.0,132573.0,4387.0,21270.0,221.0,9201621.0,131427.0,70013070.0,Asia,47.0,4526.0,8.0,182.0,2.0,1894.0
30.0,Israel,1235064,5394.0,7555.0,14.0,1152776.0,10050.0,74733.0,708.0,132432.0,810.0,20670387.0,2216426.0,9326000.0,Asia,8.0,1234.0,0.0,578.0,2.0,8013.0
31.0,Pakistan,1226008,2167.0,27246.0,40.0,1135038.0,2312.0,63724.0,4840.0,5422.0,121.0,18903808.0,83609.0,226096814.0,Asia,184.0,8298.0,12.0,10.0,0.2,282.0
32.0,Belgium,1219814,,25497.0,,1133872.0,,60445.0,218.0,104696.0,2188.0,19436142.0,1668199.0,11650975.0,Europe,10.0,457.0,1.0,,,5188.0
33.0,Romania,1152052,3342.0,35592.0,78.0,1079814.0,406.0,36646.0,952.0,60376.0,1865.0,12280240.0,643571.0,19081398.0,Europe,17.0,536.0,2.0,175.0,4.0,1921.0
34.0,Sweden,1144982,,14734.0,,1102892.0,1045.0,27356.0,43.0,112520.0,1448.0,12423746.0,1220906.0,10175844.0,Europe,9.0,691.0,1.0,,,2688.0
35.0,Portugal,1062320,272.0,17914.0,7.0,1010772.0,604.0,33634.0,82.0,104554.0,1763.0,18024279.0,1773953.0,10160514.0,Europe,10.0,567.0,1.0,27.0,0.7,3310.0
36.0,Morocco,920374,693.0,13958.0,48.0,885490.0,3335.0,20926.0,772.0,24581.0,373.0,9523463.0,254352.0,37442119.0,Africa,41.0,2682.0,4.0,19.0,1.0,559.0
37.0,Serbia,872110,6424.0,7808.0,38.0,758509.0,3309.0,105793.0,181.0,100306.0,898.0,5428465.0,624355.0,8694520.0,Europe,10.0,1114.0,2.0,739.0,4.0,12168.0
38.0,Kazakhstan,862862,2438.0,10763.0,37.0,790394.0,2944.0,61705.0,221.0,45296.0,565.0,11575012.0,607625.0,19049588.0,Asia,22.0,1770.0,2.0,128.0,2.0,3239.0
