#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,13400932,3894.0,377301.0,286.0,8464248.0,5090.0,4559383.0,24663.0,,,,,,North America,,,
,Asia,15090559,9499.0,266349.0,96.0,13471628.0,7600.0,1352582.0,24545.0,,,,,,Asia,,,
,South America,10358067,65.0,310011.0,8.0,9339079.0,309.0,708977.0,17450.0,,,,,,South America,,,
,Europe,13983444,43764.0,322984.0,608.0,5187555.0,19231.0,8472905.0,29558.0,,,,,,Europe,,,
,Africa,1987732,,47438.0,,1668055.0,,272239.0,2594.0,,,,,,Africa,,,
,Oceania,42143,22.0,994.0,,32911.0,8.0,8238.0,26.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,659.0,,47.0,4.0,,,,,,,,,
,World,54863598,57244.0,1325092.0,998.0,38164135.0,32238.0,15374371.0,98840.0,7038.0,170.0,,,,All,,,
1.0,USA,11367214,,251901.0,,6937236.0,,4178077.0,20703.0,34266.0,759.0,168156190.0,506903.0,331732757.0,North America,29.0,1317.0,2.0
2.0,India,8845617,,130109.0,,8249579.0,1629.0,465929.0,8944.0,6386.0,94.0,125698525.0,90751.0,1385086067.0,Asia,157.0,10646.0,11.0
3.0,Brazil,5863093,,165811.0,,5291511.0,,405771.0,8318.0,27510.0,778.0,21900000.0,102756.0,213127014.0,South America,36.0,1285.0,10.0
4.0,France,1981827,,44548.0,,139810.0,,1797469.0,4896.0,30337.0,682.0,19005625.0,290926.0,65328048.0,Europe,33.0,1466.0,3.0
5.0,Russia,1948603,22778.0,33489.0,303.0,1453849.0,13864.0,461265.0,2300.0,13350.0,229.0,69111898.0,473505.0,145958133.0,Europe,75.0,4358.0,2.0
6.0,Spain,1492608,,40769.0,,,,,3125.0,31920.0,872.0,19394289.0,414748.0,46761629.0,Europe,31.0,1147.0,2.0
7.0,UK,1369318,,51934.0,,,,,1355.0,20131.0,764.0,37918526.0,557459.0,68020236.0,Europe,50.0,1310.0,2.0
8.0,Argentina,1310491,,35436.0,,1129102.0,,145953.0,4365.0,28896.0,781.0,3452519.0,76128.0,45351219.0,South America,35.0,1280.0,13.0
9.0,Colombia,1198746,,34031.0,,1104956.0,,59759.0,2376.0,23465.0,666.0,5735021.0,112262.0,51085837.0,South America,43.0,1501.0,9.0
10.0,Italy,1178529,,45229.0,,420810.0,,712490.0,3422.0,19503.0,748.0,18878386.0,312411.0,60428130.0,Europe,51.0,1336.0,3.0
11.0,Mexico,1006522,3269.0,98542.0,283.0,750190.0,4829.0,157790.0,2941.0,7776.0,761.0,2610548.0,20168.0,129439742.0,North America,129.0,1314.0,50.0
12.0,Peru,937011,,35231.0,,863120.0,,38660.0,997.0,28272.0,1063.0,4802591.0,144905.0,33143099.0,South America,35.0,941.0,7.0
13.0,Germany,802944,,12692.0,,502300.0,,287952.0,3385.0,9572.0,151.0,25010416.0,298151.0,83884996.0,Europe,104.0,6609.0,3.0
14.0,Iran,762068,,41493.0,,558818.0,,161757.0,5666.0,9030.0,492.0,5505070.0,65230.0,84394287.0,Asia,111.0,2034.0,15.0
15.0,South Africa,751024,,20241.0,,693467.0,,37316.0,546.0,12604.0,340.0,5110384.0,85762.0,59587901.0,Africa,79.0,2944.0,12.0
16.0,Poland,712972,,10348.0,,294783.0,,407841.0,2114.0,18846.0,274.0,5563521.0,147063.0,37830907.0,Europe,53.0,3656.0,7.0
17.0,Ukraine,545689,9832.0,9697.0,94.0,244197.0,2753.0,291795.0,177.0,12506.0,222.0,3876966.0,88852.0,43633734.0,Europe,80.0,4500.0,11.0
18.0,Belgium,535939,4659.0,14421.0,118.0,32909.0,203.0,488609.0,1439.0,46167.0,1242.0,5488186.0,472768.0,11608626.0,Europe,22.0,805.0,2.0
19.0,Chile,531273,,14819.0,,506700.0,,9754.0,721.0,27703.0,773.0,4822677.0,251473.0,19177744.0,South America,36.0,1294.0,4.0
20.0,Iraq,519152,,11670.0,,447039.0,,60443.0,357.0,12801.0,288.0,3128402.0,77138.0,40555704.0,Asia,78.0,3475.0,13.0
21.0,Indonesia,467113,,15211.0,,391991.0,,59911.0,,1701.0,55.0,5055488.0,18410.0,274606038.0,Asia,588.0,18053.0,54.0
22.0,Czechia,460116,,6208.0,,327306.0,,126602.0,1110.0,42935.0,579.0,2776953.0,259129.0,10716485.0,Europe,23.0,1726.0,4.0
23.0,Netherlands,447871,,8486.0,,,,,604.0,26116.0,495.0,3711716.0,216437.0,17149188.0,Europe,38.0,2021.0,5.0
24.0,Bangladesh,432333,,6194.0,,349542.0,,76597.0,,2615.0,37.0,2541194.0,15373.0,165303831.0,Asia,382.0,26688.0,65.0
25.0,Turkey,414278,,11507.0,,353663.0,,49108.0,3439.0,4892.0,136.0,16156470.0,190797.0,84678630.0,Asia,204.0,7359.0,5.0
26.0,Philippines,409574,1738.0,7839.0,7.0,374366.0,45.0,27369.0,1455.0,3719.0,71.0,5268410.0,47840.0,110125242.0,Asia,269.0,14048.0,21.0
27.0,Romania,360281,,8926.0,,243832.0,,107523.0,1169.0,18776.0,465.0,3691062.0,192355.0,19188803.0,Europe,53.0,2150.0,5.0
28.0,Pakistan,359032,2128.0,7160.0,19.0,323824.0,599.0,28048.0,1379.0,1614.0,32.0,4950561.0,22252.0,222481419.0,Asia,620.0,31073.0,45.0
29.0,Saudi Arabia,353255,,5657.0,,340304.0,,7294.0,810.0,10088.0,162.0,8884878.0,253740.0,35015637.0,Asia,99.0,6190.0,4.0
30.0,Israel,324135,394.0,2732.0,,313636.0,256.0,7767.0,304.0,35241.0,297.0,5051016.0,549167.0,9197590.0,Asia,28.0,3367.0,2.0
31.0,Canada,296077,,10953.0,,235401.0,,49723.0,334.0,7819.0,289.0,10348040.0,273279.0,37866241.0,North America,128.0,3457.0,4.0
32.0,Morocco,293177,,4779.0,,238598.0,,49800.0,1051.0,7908.0,129.0,3646330.0,98353.0,37074055.0,Africa,126.0,7758.0,10.0
33.0,Switzerland,257135,,3369.0,,141000.0,,112766.0,485.0,29629.0,388.0,2351453.0,270955.0,8678393.0,Europe,34.0,2576.0,4.0
34.0,Portugal,217301,,3381.0,,125066.0,,88854.0,415.0,21335.0,332.0,3853501.0,378335.0,10185425.0,Europe,47.0,3013.0,3.0
35.0,Nepal,209776,,1221.0,,173430.0,,35125.0,,7152.0,42.0,1609079.0,54859.0,29331289.0,Asia,140.0,24022.0,18.0
36.0,Austria,203956,,1829.0,,125674.0,,76453.0,599.0,22597.0,203.0,2667880.0,295586.0,9025731.0,Europe,44.0,4935.0,3.0
37.0,Ecuador,180295,,13008.0,,160639.0,,6648.0,354.0,10162.0,733.0,596203.0,33603.0,17742798.0,South America,98.0,1364.0,30.0
38.0,Sweden,177355,,6164.0,,,,,149.0,17520.0,609.0,2659793.0,262749.0,10122943.0,Europe,57.0,1642.0,4.0
39.0,UAE,150345,,530.0,,143252.0,,6563.0,,15133.0,53.0,14979407.0,1507734.0,9935048.0,Asia,66.0,18745.0,1.0
40.0,Hungary,147456,6495.0,3190.0,93.0,34010.0,2411.0,110256.0,582.0,15279.0,331.0,1360840.0,141004.0,9651044.0,Europe,65.0,3025.0,7.0
41.0,Panama,146653,,2873.0,,125370.0,,18410.0,153.0,33791.0,662.0,765482.0,176377.0,4340039.0,North America,30.0,1511.0,6.0
42.0,Jordan,143678,,1772.0,,10067.0,,131839.0,447.0,14030.0,173.0,2184026.0,213262.0,10241068.0,Asia,71.0,5779.0,5.0
43.0,Bolivia,143246,65.0,8849.0,8.0,117137.0,309.0,17260.0,71.0,12209.0,754.0,345898.0,29482.0,11732407.0,South America,82.0,1326.0,34.0
