#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,125667511,,1621983.0,,121223747.0,1352.0,2821781.0,7124.0,,,,,,North America,,,,,,
,Asia,215241945,18192.0,1540726.0,68.0,199817748.0,14276.0,13883471.0,15557.0,,,,,,Asia,,,,,,
,Europe,247821059,15573.0,2030262.0,64.0,243425842.0,39525.0,2364955.0,6458.0,,,,,,Europe,,,,,,
,South America,68326358,,1352531.0,,66401753.0,1289.0,572074.0,10165.0,,,,,,South America,,,,,,
,Oceania,14006099,3793.0,26702.0,14.0,13827692.0,673.0,151705.0,61.0,,,,,,Australia/Oceania,,,,,,
,Africa,12810157,,258662.0,,12080409.0,,471086.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,683873850,37558.0,6830881.0,146.0,656777897.0,57115.0,20265072.0,39913.0,87735.0,876.3,,,,All,,,,,,
1.0,USA,106206057,,1154894.0,,103943984.0,,1107179.0,1958.0,317217.0,3449.0,1173525855.0,3505100.0,334805269.0,North America,3.0,290.0,0.0,,,3307.0
2.0,India,44715786,,530867.0,,44169711.0,,15208.0,,31789.0,377.0,921161295.0,654870.0,1406631776.0,Asia,31.0,2650.0,2.0,,,11.0
3.0,France,39782589,,165609.0,,39479691.0,6188.0,137289.0,869.0,606585.0,2525.0,271490188.0,4139547.0,65584518.0,Europe,2.0,396.0,0.0,,,2093.0
4.0,Germany,38351642,,170839.0,,38078300.0,6500.0,102503.0,,457201.0,2037.0,122332384.0,1458359.0,83883596.0,Europe,2.0,491.0,1.0,,,1222.0
5.0,Brazil,37258663,,700239.0,,36249161.0,,309263.0,,173012.0,3252.0,63776166.0,296146.0,215353593.0,South America,6.0,308.0,3.0,,,1436.0
6.0,Japan,33455381,6730.0,73908.0,43.0,21718377.0,466.0,11663096.0,67.0,266397.0,589.0,98155333.0,781586.0,125584838.0,Asia,4.0,1699.0,1.0,54.0,0.3,92870.0
7.0,S. Korea,30820130,10368.0,34265.0,10.0,30604674.0,4188.0,181191.0,139.0,600432.0,668.0,15804065.0,307892.0,51329899.0,Asia,2.0,1498.0,3.0,202.0,0.2,3530.0
8.0,Italy,25673442,,188933.0,,25345910.0,,138599.0,105.0,426025.0,3135.0,269569208.0,4473230.0,60262770.0,Europe,2.0,319.0,0.0,,,2300.0
9.0,UK,24448729,,209396.0,,24198339.0,3430.0,40994.0,,356927.0,3057.0,522526476.0,7628357.0,68497907.0,Europe,3.0,327.0,0.0,,,598.0
10.0,Russia,22636589,11065.0,397245.0,34.0,21995504.0,12974.0,243840.0,,155251.0,2724.0,273400000.0,1875095.0,145805947.0,Europe,6.0,367.0,1.0,76.0,0.2,1672.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13790580,,120170.0,,13638948.0,,31462.0,231.0,295181.0,2572.0,471036328.0,10082298.0,46719142.0,Europe,3.0,389.0,0.0,,,673.0
13.0,Vietnam,11527301,16.0,43186.0,,10614966.0,10.0,869149.0,4.0,116492.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,0.2,,8783.0
14.0,Australia,11327773,3793.0,19856.0,14.0,11264265.0,673.0,43652.0,33.0,434534.0,762.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1313.0,0.0,145.0,0.5,1674.0
15.0,Taiwan,10239998,,19005.0,,10133873.0,9095.0,87120.0,,428656.0,796.0,30742304.0,1286903.0,23888595.0,Asia,2.0,1257.0,1.0,,,3647.0
16.0,Argentina,10044957,,130472.0,,9914485.0,832.0,0.0,363.0,218320.0,2836.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,
17.0,Netherlands,8608979,,22992.0,,8573304.0,1039.0,12683.0,53.0,500189.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,737.0
18.0,Iran,7585422,,145220.0,,7342490.0,,97712.0,407.0,88179.0,1688.0,55353767.0,643478.0,86022837.0,Asia,11.0,592.0,2.0,,,1136.0
19.0,Mexico,7535316,,333490.0,,6774976.0,,426850.0,,57275.0,2535.0,19778444.0,150335.0,131562772.0,North America,17.0,395.0,7.0,,,3244.0
20.0,Indonesia,6746474,465.0,161020.0,8.0,6580228.0,243.0,5226.0,,24169.0,577.0,114158919.0,408975.0,279134505.0,Asia,41.0,1734.0,2.0,2.0,0.03,19.0
21.0,Poland,6496176,1461.0,119346.0,16.0,5335940.0,,1040890.0,696.0,172131.0,3162.0,38527743.0,1020879.0,37739785.0,Europe,6.0,316.0,1.0,39.0,0.4,27581.0
22.0,Colombia,6362312,,142678.0,,6185669.0,,33965.0,342.0,123509.0,2770.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,659.0
23.0,Austria,6034251,1818.0,22132.0,,5982138.0,1258.0,29981.0,55.0,665539.0,2441.0,211273524.0,23302116.0,9066710.0,Europe,2.0,410.0,0.0,201.0,,3307.0
24.0,Greece,5951892,,36517.0,,5881031.0,2950.0,34344.0,115.0,576922.0,3540.0,102228365.0,9909078.0,10316637.0,Europe,2.0,283.0,0.0,,,3329.0
25.0,Portugal,5575030,,26408.0,,5541676.0,,6946.0,61.0,549775.0,2604.0,46026082.0,4538806.0,10140570.0,Europe,2.0,384.0,0.0,,,685.0
26.0,Ukraine,5445979,,111558.0,,5300531.0,,33890.0,,126087.0,2583.0,32603805.0,754855.0,43192122.0,Europe,8.0,387.0,1.0,,,785.0
27.0,Chile,5260407,,64497.0,,5190529.0,,5381.0,70.0,273265.0,3350.0,49009489.0,2545922.0,19250195.0,South America,4.0,298.0,0.0,,,280.0
28.0,Malaysia,5049268,,36979.0,,5002242.0,,10047.0,11.0,152173.0,1114.0,68328295.0,2059255.0,33181072.0,Asia,7.0,897.0,0.0,,,303.0
29.0,Israel,4813660,,12390.0,,4794621.0,,6649.0,57.0,516155.0,1329.0,41373364.0,4436346.0,9326000.0,Asia,2.0,753.0,0.0,,,713.0
30.0,Belgium,4776837,,34059.0,,4692364.0,2897.0,50414.0,43.0,409387.0,2919.0,36921180.0,3164236.0,11668278.0,Europe,2.0,343.0,0.0,,,4321.0
