#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32054195,123172.0,702581.0,4599.0,21216957.0,123133.0,10134657.0,27575.0,,,,,,North America,,,
,Asia,23844157,65644.0,383202.0,916.0,22356154.0,76682.0,1104801.0,22412.0,,,,,,Asia,,,
,South America,16729721,85919.0,436835.0,2404.0,15064436.0,78356.0,1228450.0,19924.0,,,,,,South America,,,
,Europe,31861570,150127.0,756125.0,4609.0,18523020.0,143727.0,12582425.0,27908.0,,,,,,Europe,,,
,Africa,3739257,12372.0,97385.0,498.0,3268948.0,15416.0,372924.0,2540.0,,,,,,Africa,,,
,Oceania,50499,19.0,1080.0,,34169.0,7.0,15250.0,5.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,108280120,437253.0,2377223.0,13026.0,80464390.0,437321.0,25438507.0,100364.0,13891.0,305.0,,,,All,,,
1.0,USA,28001932,103173.0,486919.0,3065.0,17930768.0,103448.0,9584245.0,20407.0,84293.0,1466.0,330318833.0,994342.0,332198570.0,North America,12.0,682.0,1.0
2.0,India,10880413,9353.0,155484.0,85.0,10587351.0,15722.0,137578.0,8944.0,7837.0,112.0,204023840.0,146955.0,1388345614.0,Asia,128.0,8929.0,7.0
3.0,Brazil,9716298,53993.0,236397.0,1452.0,8643693.0,47563.0,836208.0,8318.0,45512.0,1107.0,28600000.0,133964.0,213489750.0,South America,22.0,903.0,7.0
4.0,Russia,4027748,15038.0,78687.0,553.0,3538422.0,21961.0,410639.0,2300.0,27592.0,539.0,105600000.0,723421.0,145973128.0,Europe,36.0,1855.0,1.0
5.0,UK,3998655,13494.0,115529.0,678.0,2056261.0,37417.0,1826865.0,3132.0,58712.0,1696.0,80267452.0,1178570.0,68105802.0,Europe,17.0,590.0,1.0
6.0,France,3406685,21063.0,80803.0,360.0,238753.0,1640.0,3087129.0,3337.0,52120.0,1236.0,47466482.0,726202.0,65362676.0,Europe,19.0,809.0,1.0
7.0,Spain,3041454,17853.0,64217.0,513.0,,,,4432.0,65036.0,1373.0,35782465.0,765139.0,46765968.0,Europe,15.0,728.0,1.0
8.0,Italy,2683403,15146.0,92729.0,391.0,2185655.0,19838.0,405019.0,2126.0,44422.0,1535.0,35384786.0,585775.0,60406838.0,Europe,23.0,651.0,2.0
9.0,Turkey,2564427,7590.0,27187.0,94.0,2453096.0,7811.0,84144.0,1256.0,30206.0,320.0,31159676.0,367030.0,84896711.0,Asia,33.0,3123.0,3.0
10.0,Germany,2321215,9918.0,64513.0,534.0,2087600.0,14500.0,169102.0,3736.0,27650.0,768.0,41758675.0,497428.0,83949242.0,Europe,36.0,1301.0,2.0
11.0,Colombia,2179641,6294.0,56983.0,250.0,2065209.0,9741.0,57449.0,3482.0,42558.0,1113.0,10716322.0,209237.0,51216160.0,South America,23.0,899.0,5.0
12.0,Argentina,2008345,7311.0,49874.0,200.0,1806260.0,8140.0,152211.0,3541.0,44187.0,1097.0,6690005.0,147192.0,45450837.0,South America,23.0,911.0,7.0
13.0,Mexico,1957889,11138.0,169760.0,1328.0,1519572.0,8373.0,268557.0,5183.0,15088.0,1308.0,4978871.0,38368.0,129765240.0,North America,66.0,764.0,26.0
14.0,Poland,1570658,7008.0,40177.0,456.0,1324101.0,4466.0,206380.0,1267.0,41529.0,1062.0,9028104.0,238706.0,37820979.0,Europe,24.0,941.0,4.0
