#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7218932,8324.0,268107.0,650.0,4140033.0,5687.0,2810792.0,20455.0,,,,,,North America,,,
,South America,6132988,1280.0,198433.0,55.0,4711397.0,2393.0,1223158.0,15117.0,,,,,,South America,,,
,Asia,6804958,19791.0,138523.0,380.0,5423679.0,10496.0,1242756.0,18619.0,,,,,,Asia,,,
,Europe,3521038,11160.0,207132.0,201.0,2054215.0,8473.0,1259691.0,5626.0,,,,,,Europe,,,
,Africa,1233861,496.0,29152.0,11.0,965093.0,247.0,239616.0,1288.0,,,,,,Africa,,,
,Oceania,28260,112.0,629.0,17.0,22904.0,230.0,4727.0,46.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,24940758,41163.0,841991.0,1314.0,17317972.0,27526.0,6780795.0,61155.0,3200.0,108.0,,,,All,,,
1.0,USA,6097318,1083.0,185969.0,68.0,3376530.0,692.0,2534819.0,16184.0,18403.0,561.0,80302806.0,242376.0,331314584.0,North America,54.0,1782.0,4.0
2.0,Brazil,3812605,,119594.0,,2976796.0,,716215.0,8318.0,17916.0,562.0,14172764.0,66601.0,212801376.0,South America,56.0,1779.0,15.0
3.0,India,3468272,7032.0,62750.0,37.0,2649621.0,2083.0,755901.0,8944.0,2509.0,45.0,40406609.0,29234.0,1382159883.0,Asia,399.0,22026.0,34.0
4.0,Russia,985346,4941.0,17025.0,111.0,804383.0,5917.0,163938.0,2300.0,6752.0,117.0,36000000.0,246669.0,145944672.0,Europe,148.0,8572.0,4.0
5.0,Peru,629961,,28471.0,,438017.0,,163473.0,1517.0,19064.0,862.0,3124076.0,94543.0,33043934.0,South America,52.0,1161.0,11.0
6.0,South Africa,620132,,13743.0,,533935.0,,72454.0,539.0,10435.0,231.0,3632311.0,61123.0,59426511.0,Africa,96.0,4324.0,16.0
7.0,Colombia,590520,,18767.0,,429620.0,,142133.0,1493.0,11586.0,368.0,2654983.0,52090.0,50968843.0,South America,86.0,2716.0,19.0
8.0,Mexico,585738,5824.0,63146.0,552.0,404667.0,4188.0,117925.0,3221.0,4535.0,489.0,1319957.0,10221.0,129147534.0,North America,220.0,2045.0,98.0
9.0,Spain,455621,,29011.0,,,,,751.0,9744.0,620.0,8517446.0,182161.0,46757733.0,Europe,103.0,1612.0,5.0
10.0,Chile,405972,,11132.0,,379452.0,,15388.0,1012.0,21208.0,582.0,2333516.0,121903.0,19142366.0,South America,47.0,1720.0,8.0
11.0,Argentina,392009,,8271.0,,280165.0,,103573.0,2114.0,8661.0,183.0,1196878.0,26443.0,45261789.0,South America,115.0,5472.0,38.0
12.0,Iran,371816,1905.0,21359.0,110.0,319847.0,1577.0,30610.0,3791.0,4418.0,254.0,3184857.0,37842.0,84162243.0,Asia,226.0,3940.0,26.0
13.0,UK,331644,,41486.0,,,,,71.0,4881.0,611.0,16273209.0,239511.0,67943420.0,Europe,205.0,1638.0,4.0
14.0,Saudi Arabia,312924,,3813.0,,287403.0,,21708.0,1576.0,8967.0,109.0,4792192.0,137318.0,34898530.0,Asia,112.0,9153.0,7.0
15.0,Bangladesh,308925,2131.0,4206.0,32.0,198863.0,2027.0,105856.0,,1873.0,25.0,1525815.0,9250.0,164949951.0,Asia,534.0,39218.0,108.0
16.0,Pakistan,295372,319.0,6284.0,1.0,280340.0,403.0,8748.0,642.0,1333.0,28.0,2581695.0,11653.0,221554094.0,Asia,750.0,35257.0,86.0
17.0,France,267077,,30596.0,,86177.0,,150304.0,387.0,4090.0,469.0,6030812.0,92360.0,65296963.0,Europe,244.0,2134.0,11.0
18.0,Turkey,265515,,6245.0,,241809.0,,17461.0,896.0,3143.0,74.0,6835674.0,80912.0,84482851.0,Asia,318.0,13528.0,12.0
19.0,Italy,265409,,35472.0,,206902.0,,23035.0,74.0,4391.0,587.0,8410510.0,139138.0,60447245.0,Europe,228.0,1704.0,7.0
20.0,Germany,242114,,9360.0,,217061.0,,15693.0,245.0,2888.0,112.0,11208091.0,133705.0,83827321.0,Europe,346.0,8956.0,7.0
21.0,Iraq,223612,,6814.0,,164874.0,,51924.0,582.0,5540.0,169.0,1547498.0,38342.0,40360411.0,Asia,180.0,5923.0,26.0
22.0,Philippines,213131,3637.0,3419.0,94.0,135101.0,655.0,74611.0,580.0,1941.0,31.0,2472563.0,22517.0,109810397.0,Asia,515.0,32118.0,44.0
23.0,Indonesia,169195,3308.0,7261.0,92.0,122802.0,1902.0,39132.0,,618.0,27.0,2169418.0,7918.0,273982115.0,Asia,1619.0,37733.0,126.0
24.0,Canada,127358,,9108.0,,113234.0,,5016.0,50.0,3370.0,241.0,5355340.0,141695.0,37794891.0,North America,297.0,4150.0,7.0
25.0,Qatar,118196,,196.0,,115017.0,,2983.0,68.0,42096.0,70.0,614354.0,218802.0,2807805.0,Asia,24.0,14326.0,5.0
26.0,Ukraine,116978,2481.0,2492.0,41.0,56138.0,1055.0,58348.0,177.0,2677.0,57.0,1516712.0,34715.0,43690148.0,Europe,373.0,17532.0,29.0
27.0,Bolivia,114409,1280.0,4846.0,55.0,54914.0,2393.0,54649.0,71.0,9780.0,414.0,239073.0,20437.0,11698031.0,South America,102.0,2414.0,49.0
28.0,Ecuador,112141,,6504.0,,95311.0,,10326.0,381.0,6341.0,368.0,323303.0,18281.0,17684937.0,South America,158.0,2719.0,55.0
29.0,Israel,112000,,894.0,,91051.0,,20055.0,414.0,12177.0,97.0,2217857.0,241135.0,9197590.0,Asia,82.0,10288.0,4.0
30.0,Kazakhstan,105558,150.0,1523.0,,95888.0,635.0,8147.0,221.0,5611.0,81.0,2434444.0,129408.0,18812164.0,Asia,178.0,12352.0,8.0
31.0,Egypt,98285,,5362.0,,70419.0,,22504.0,41.0,958.0,52.0,135000.0,1315.0,102632718.0,Africa,1044.0,19141.0,760.0
32.0,Dominican Republic,93390,,1648.0,,65285.0,,26457.0,233.0,8595.0,152.0,360999.0,33225.0,10865182.0,North America,116.0,6593.0,30.0
33.0,Panama,90624,,1966.0,,64602.0,,24056.0,154.0,20952.0,455.0,326597.0,75507.0,4325367.0,North America,48.0,2200.0,13.0
34.0,Romania,85833,1365.0,3539.0,32.0,37388.0,332.0,44906.0,490.0,4467.0,184.0,1780963.0,92680.0,19216352.0,Europe,224.0,5430.0,11.0
35.0,Oman,85005,,650.0,,79608.0,,4747.0,153.0,16582.0,127.0,309212.0,60319.0,5126278.0,Asia,60.0,7887.0,17.0
36.0,Sweden,83958,,5821.0,,,,,21.0,8305.0,576.0,1094856.0,108301.0,10109375.0,Europe,120.0,1737.0,9.0
37.0,Belgium,83952,452.0,9886.0,2.0,18360.0,,55706.0,77.0,7239.0,852.0,2234172.0,192638.0,11597764.0,Europe,138.0,1173.0,5.0
38.0,Kuwait,83578,,525.0,,75320.0,,7733.0,94.0,19525.0,123.0,607921.0,142022.0,4280457.0,Asia,51.0,8153.0,7.0
39.0,Guatemala,72921,,2709.0,,60534.0,,9678.0,5.0,4059.0,151.0,237210.0,13203.0,17966848.0,North America,246.0,6632.0,76.0
40.0,Belarus,71346,,667.0,,69887.0,,792.0,,7551.0,71.0,1504964.0,159275.0,9448815.0,Europe,132.0,14166.0,6.0
41.0,UAE,69328,427.0,379.0,,60202.0,341.0,8747.0,,6996.0,38.0,6923940.0,698734.0,9909260.0,Asia,143.0,26146.0,1.0
42.0,Netherlands,69131,,6220.0,,,,,47.0,4033.0,363.0,1455274.0,84900.0,17141028.0,Europe,248.0,2756.0,12.0
43.0,Poland,66239,759.0,2032.0,14.0,45536.0,751.0,18671.0,87.0,1751.0,54.0,2660665.0,70314.0,37839819.0,Europe,571.0,18622.0,14.0
44.0,Japan,65573,,1238.0,,53995.0,,10340.0,227.0,519.0,10.0,1420589.0,11238.0,126412688.0,Asia,1928.0,102110.0,89.0
45.0,Honduras,58810,1141.0,1827.0,24.0,10076.0,490.0,46907.0,45.0,5923.0,184.0,141114.0,14212.0,9929180.0,North America,169.0,5435.0,70.0
46.0,Morocco,58489,,1052.0,,43049.0,,14388.0,31.0,1582.0,28.0,1868545.0,50529.0,36979649.0,Africa,632.0,35152.0,20.0
47.0,Portugal,57074,,1815.0,,41556.0,,13703.0,38.0,5600.0,178.0,1976482.0,193928.0,10191814.0,Europe,179.0,5615.0,5.0
48.0,Singapore,56717,51.0,27.0,,55337.0,,1353.0,,9682.0,5.0,1832813.0,312890.0,5857694.0,Asia,103.0,216952.0,3.0
49.0,Nigeria,53477,,1011.0,,41017.0,,11449.0,7.0,258.0,5.0,394524.0,1907.0,206914338.0,Africa,3869.0,204663.0,524.0
50.0,Bahrain,51113,,189.0,,47760.0,,3164.0,30.0,29886.0,111.0,1088418.0,636411.0,1710244.0,Asia,33.0,9049.0,2.0
51.0,Ethiopia,48140,,758.0,,17415.0,,29967.0,357.0,417.0,7.0,850236.0,7368.0,115395424.0,Africa,2397.0,152237.0,136.0
52.0,Ghana,43949,,270.0,,42392.0,,1287.0,6.0,1410.0,9.0,439246.0,14091.0,31172550.0,Africa,709.0,115454.0,71.0
53.0,Venezuela,43879,,366.0,,34972.0,,8541.0,86.0,1544.0,13.0,1734382.0,61021.0,28422677.0,South America,648.0,77658.0,16.0
54.0,Kyrgyzstan,43712,125.0,1057.0,,37973.0,247.0,4682.0,24.0,6683.0,162.0,267718.0,40929.0,6540955.0,Asia,150.0,6188.0,24.0
55.0,Armenia,43626,175.0,872.0,3.0,37563.0,299.0,5191.0,,14718.0,294.0,203979.0,68816.0,2964143.0,Asia,68.0,3399.0,15.0
56.0,Algeria,43403,,1483.0,,30436.0,,11484.0,28.0,987.0,34.0,,,43973737.0,Africa,1013.0,29652.0,
