#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,4806569,7638.0,201914.0,826.0,2384338.0,5434.0,2220317.0,26244.0,,,,,,North America,,,
,South America,3463246,1778.0,127047.0,55.0,2325605.0,431.0,1010594.0,14148.0,,,,,,South America,,,
,Asia,3611815,12821.0,84774.0,294.0,2579190.0,10686.0,947851.0,19483.0,,,,,,Asia,,,
,Europe,2725161,7580.0,200328.0,177.0,1633819.0,10863.0,891014.0,5305.0,,,,,,Europe,,,
,Africa,773659,153.0,16487.0,5.0,438314.0,26.0,318858.0,1044.0,,,,,,Africa,,,
,Oceania,14998,406.0,155.0,5.0,10274.0,3.0,4569.0,41.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,15396169,30376.0,630720.0,1362.0,9372191.0,27443.0,5393258.0,66269.0,1975.0,80.9,,,,All,,,
1.0,USA,4101308,433.0,146192.0,9.0,1943503.0,866.0,2011613.0,19179.0,12386.0,442.0,50735173.0,153224.0,331118730.0,North America,81.0,2265.0,7.0
2.0,Brazil,2231871,,82890.0,,1532138.0,,616843.0,8318.0,10496.0,390.0,4911063.0,23095.0,212648862.0,South America,95.0,2565.0,43.0
3.0,India,1241416,1732.0,29904.0,14.0,784432.0,166.0,427080.0,8944.0,899.0,22.0,15075369.0,10918.0,1380789392.0,Asia,1112.0,46174.0,92.0
4.0,Russia,795038,5848.0,12892.0,147.0,580330.0,8277.0,201816.0,2300.0,5448.0,88.0,26000908.0,178164.0,145938368.0,Europe,184.0,11320.0,6.0
5.0,South Africa,394948,,5940.0,,229175.0,,159833.0,539.0,6654.0,100.0,2585474.0,43562.0,59350923.0,Africa,150.0,9992.0,23.0
6.0,Peru,366550,,17455.0,,252246.0,,96849.0,1351.0,11108.0,529.0,2133775.0,64665.0,32997490.0,South America,90.0,1890.0,15.0
7.0,Mexico,362274,6019.0,41190.0,790.0,231403.0,4238.0,89681.0,3883.0,2808.0,319.0,861852.0,6680.0,129010677.0,North America,356.0,3132.0,150.0
8.0,Chile,336402,,8722.0,,309241.0,,18439.0,1688.0,17589.0,456.0,1445773.0,75593.0,19125796.0,South America,57.0,2193.0,13.0
9.0,Spain,314631,,28426.0,,,,,617.0,6729.0,608.0,6320836.0,135188.0,46755909.0,Europe,149.0,1645.0,7.0
10.0,UK,296377,,45501.0,,,,,142.0,4364.0,670.0,13763289.0,202677.0,67907443.0,Europe,229.0,1492.0,5.0
11.0,Iran,281413,,14853.0,,244840.0,,21720.0,3609.0,3348.0,177.0,2228277.0,26510.0,84053564.0,Asia,299.0,5659.0,38.0
