#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,85417076,32541.0,1297801.0,175.0,55190365.0,80168.0,28928910.0,32329.0,,,,,,North America,,,,,,
,Asia,95923207,278848.0,1281349.0,496.0,88455724.0,172048.0,6186134.0,26616.0,,,,,,Asia,,,,,,
,South America,46131502,24993.0,1205765.0,52.0,40435580.0,7723.0,4490157.0,14409.0,,,,,,South America,,,,,,
,Europe,116011529,702246.0,1598218.0,2237.0,87917802.0,487090.0,26495509.0,19315.0,,,,,,Europe,,,,,,
,Africa,10787230,10585.0,237295.0,80.0,9573505.0,12078.0,976430.0,2702.0,,,,,,Africa,,,,,,
,Oceania,2465693,45438.0,5582.0,74.0,1318146.0,163.0,1141965.0,428.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,356736958,1094651.0,5626025.0,3114.0,282891828.0,759270.0,68219105.0,95799.0,45766.0,721.8,,,,All,,,,,,
1.0,USA,72958690,,891595.0,,44828957.0,,27238138.0,25462.0,218416.0,2669.0,886605209.0,2654226.0,334035357.0,North America,5.0,375.0,0.0,,,81543.0
2.0,India,39799202,,490462.0,,37071898.0,,2236842.0,8944.0,28404.0,350.0,718802433.0,512991.0,1401198600.0,Asia,35.0,2857.0,2.0,,,1596.0
3.0,Brazil,24134946,,623412.0,,21851922.0,,1659612.0,8318.0,112297.0,2901.0,63776166.0,296744.0,214920083.0,South America,9.0,345.0,3.0,,,7722.0
4.0,France,16800913,,129022.0,,10460483.0,,6211408.0,3760.0,256506.0,1970.0,223502325.0,3412290.0,65499218.0,Europe,4.0,508.0,0.0,,,94832.0
5.0,UK,16047716,94326.0,154356.0,439.0,12593244.0,188276.0,3300116.0,598.0,234468.0,2255.0,445277735.0,6505799.0,68443208.0,Europe,4.0,443.0,0.0,1378.0,6.0,48217.0
6.0,Russia,11241109,67809.0,327448.0,681.0,10071740.0,26404.0,841921.0,2300.0,76977.0,2242.0,247600000.0,1695516.0,146032253.0,Europe,13.0,446.0,1.0,464.0,5.0,5765.0
