#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,19769685,11794.0,457898.0,820.0,12008486.0,11260.0,7303301.0,33634.0,,,,,,North America,,,
,Asia,19295632,9575.0,315424.0,184.0,17498282.0,8759.0,1481926.0,27500.0,,,,,,Asia,,,
,South America,12079717,371.0,342500.0,2.0,10714273.0,281.0,1022944.0,16577.0,,,,,,South America,,,
,Europe,20210228,12833.0,468038.0,388.0,9534132.0,12822.0,10208058.0,26731.0,,,,,,Europe,,,
,Africa,2422536,,57168.0,,2047032.0,,318336.0,2691.0,,,,,,Africa,,,
,Oceania,46864,12.0,1040.0,,33251.0,18.0,12573.0,24.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,73825383,34585.0,1642083.0,1394.0,51836162.0,33140.0,20347138.0,107157.0,9471.0,210.7,,,,All,,,
1.0,USA,17143942,,311073.0,,10007956.0,,6824913.0,28305.0,51655.0,937.0,224938642.0,677747.0,331891557.0,North America,19.0,1067.0,1.0
2.0,India,9932908,,144130.0,,9456449.0,656.0,332329.0,8944.0,7166.0,104.0,156646280.0,113004.0,1386197276.0,Asia,140.0,9618.0,9.0
3.0,Brazil,6974258,,182854.0,,6067862.0,,723542.0,8318.0,32705.0,857.0,25700000.0,120515.0,213250674.0,South America,31.0,1166.0,8.0
4.0,Russia,2707945,,47968.0,,2149610.0,,510367.0,2300.0,18552.0,329.0,83867186.0,574577.0,145963245.0,Europe,54.0,3043.0,2.0
5.0,France,2391447,,59072.0,,179087.0,,2153288.0,2881.0,36600.0,904.0,29323706.0,448787.0,65339853.0,Europe,27.0,1106.0,2.0
6.0,Turkey,1898447,,16881.0,,1661191.0,,220375.0,5988.0,22400.0,199.0,21490195.0,253563.0,84752976.0,Asia,45.0,5021.0,4.0
