#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,31208262,14901.0,674345.0,1698.0,20178812.0,11191.0,10355105.0,30940.0,,,,,,North America,,,
,Asia,23382049,6284.0,376974.0,147.0,21843859.0,6534.0,1161216.0,22970.0,,,,,,Asia,,,
,South America,16218964,1787.0,423684.0,62.0,14491496.0,1562.0,1303784.0,19852.0,,,,,,South America,,,
,Europe,30932317,16983.0,725174.0,365.0,17587760.0,27496.0,12619383.0,29396.0,,,,,,Europe,,,
,Africa,3646894,,93751.0,,3140920.0,,412223.0,2593.0,,,,,,Africa,,,
,Oceania,50346,6.0,1078.0,,34100.0,1.0,15168.0,12.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,
,World,105439553,39961.0,2295021.0,2272.0,77277653.0,46784.0,25866879.0,105763.0,13527.0,294.4,,,,All,,,
1.0,USA,27273890,,466988.0,,17031629.0,,9775273.0,23159.0,82110.0,1406.0,318731459.0,959568.0,332161517.0,North America,12.0,711.0,1.0
2.0,India,10803533,,154862.0,,10496308.0,907.0,152363.0,8944.0,7783.0,112.0,199931795.0,144034.0,1388086332.0,Asia,128.0,8963.0,7.0
3.0,Brazil,9397769,,228883.0,,8291763.0,,877123.0,8318.0,44026.0,1072.0,28600000.0,133982.0,213460896.0,South America,23.0,933.0,7.0
4.0,Russia,3917918,,75205.0,,3389913.0,,452800.0,2300.0,26840.0,515.0,103200000.0,706985.0,145971935.0,Europe,37.0,1941.0,1.0
5.0,UK,3892459,,110250.0,,1828510.0,,1953699.0,3625.0,57159.0,1619.0,75610452.0,1110302.0,68098996.0,Europe,17.0,618.0,1.0
6.0,France,3274608,,77952.0,,228472.0,,2968184.0,3277.0,50101.0,1193.0,45205557.0,691640.0,65359921.0,Europe,20.0,838.0,1.0
7.0,Spain,2943349,,60802.0,,,,,4823.0,62938.0,1300.0,33901309.0,724919.0,46765623.0,Europe,16.0,769.0,1.0
8.0,Italy,2597446,,90241.0,,2076928.0,,430277.0,2151.0,42998.0,1494.0,33603023.0,556263.0,60408532.0,Europe,23.0,669.0,2.0
9.0,Turkey,2508988,,26467.0,,2396199.0,,86322.0,1501.0,29559.0,312.0,30206504.0,355876.0,84879364.0,Asia,34.0,3207.0,3.0
10.0,Germany,2265536,,60885.0,,2008200.0,17200.0,196451.0,4222.0,26989.0,725.0,40705522.0,484912.0,83944131.0,Europe,37.0,1379.0,2.0
11.0,Colombia,2135412,,55131.0,,2001135.0,,79146.0,3482.0,41703.0,1077.0,10345704.0,202042.0,51205793.0,South America,24.0,929.0,5.0
12.0,Argentina,1961635,,48700.0,,1754705.0,,158230.0,3570.0,43167.0,1072.0,6393504.0,140693.0,45442913.0,South America,23.0,933.0,7.0
13.0,Mexico,1899820,13575.0,162922.0,1682.0,1461011.0,10774.0,275887.0,5692.0,14643.0,1256.0,4805195.0,37037.0,129739348.0,North America,68.0,796.0,27.0
14.0,Poland,1533511,,38344.0,,1288163.0,,207004.0,1333.0,40546.0,1014.0,8794269.0,232519.0,37821768.0,Europe,25.0,986.0,4.0
15.0,South Africa,1466767,,45605.0,,1327186.0,,93976.0,546.0,24547.0,763.0,8400319.0,140583.0,59753378.0,Africa,41.0,1310.0,7.0
16.0,Iran,1445326,,58256.0,,1235581.0,,151489.0,3825.0,17078.0,688.0,9504930.0,112309.0,84632205.0,Asia,59.0,1453.0,9.0
17.0,Ukraine,1237169,4923.0,23387.0,158.0,1063591.0,8185.0,150191.0,177.0,28391.0,537.0,6299699.0,144568.0,43575893.0,Europe,35.0,1863.0,7.0
18.0,Peru,1165052,,41753.0,,1076446.0,,46853.0,1953.0,35045.0,1256.0,6491121.0,195252.0,33244774.0,South America,29.0,796.0,5.0
19.0,Indonesia,1123105,,31001.0,,917306.0,,174798.0,,4080.0,113.0,9502313.0,34523.0,275245757.0,Asia,245.0,8879.0,29.0
20.0,Czechia,1021477,8032.0,16976.0,65.0,909305.0,541.0,95196.0,995.0,95279.0,1583.0,6448015.0,601445.0,10720869.0,Europe,10.0,632.0,2.0
21.0,Netherlands,993430,,14234.0,,,,,602.0,57900.0,830.0,6970400.0,406258.0,17157554.0,Europe,17.0,1205.0,2.0
22.0,Canada,793734,,20513.0,,725507.0,,47714.0,760.0,20921.0,541.0,21920909.0,577787.0,37939397.0,North America,48.0,1850.0,2.0
23.0,Portugal,748858,,13482.0,,573934.0,,161442.0,863.0,73570.0,1325.0,7473397.0,734207.0,10178873.0,Europe,14.0,755.0,1.0
24.0,Chile,740237,,18731.0,,698248.0,,23258.0,1484.0,38526.0,975.0,8217733.0,427695.0,19214019.0,South America,26.0,1026.0,2.0
