#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,116830368,,1543639.0,,111937946.0,,3348783.0,7830.0,,,,,,North America,,,,,,
,Asia,190860046,62823.0,1482143.0,91.0,185027441.0,69680.0,4350462.0,10564.0,,,,,,Asia,,,,,,
,Europe,229479345,573.0,1925166.0,4.0,222313216.0,41165.0,5240963.0,9982.0,,,,,,Europe,,,,,,
,South America,64191756,,1330793.0,,62481137.0,1262.0,379826.0,10201.0,,,,,,South America,,,,,,
,Oceania,12441875,819.0,21154.0,,12292500.0,,128221.0,95.0,,,,,,Australia/Oceania,,,,,,
,Africa,12653607,,257672.0,,11995277.0,,400658.0,1015.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,626457718,64215.0,6560582.0,95.0,606048223.0,111931.0,13848913.0,39687.0,80369.0,841.7,,,,All,,,,,,
1.0,USA,98549246,,1087873.0,,95646286.0,,1815087.0,2636.0,294080.0,3246.0,1121887668.0,3347815.0,335110413.0,North America,3.0,308.0,0.0,,,5416.0
2.0,India,44612013,,528799.0,,44054621.0,,28593.0,698.0,31624.0,375.0,896268264.0,635328.0,1410717958.0,Asia,32.0,2668.0,2.0,,,20.0
3.0,France,35823627,,155422.0,,34760962.0,,907243.0,869.0,546089.0,2369.0,271490188.0,4138548.0,65600346.0,Europe,2.0,422.0,0.0,,,13830.0
4.0,Brazil,34762860,,686895.0,,33905120.0,,170845.0,8318.0,160954.0,3180.0,63776166.0,295288.0,215979437.0,South America,6.0,314.0,3.0,,,791.0
5.0,Germany,33948632,,150535.0,,32578600.0,13100.0,1219497.0,1406.0,402282.0,1784.0,122332384.0,1449604.0,84390199.0,Europe,2.0,561.0,1.0,,,14451.0
6.0,S. Korea,24970789,17654.0,28675.0,29.0,24474322.0,41199.0,467792.0,305.0,486106.0,558.0,15804065.0,307658.0,51369019.0,Asia,2.0,1791.0,3.0,344.0,0.6,9107.0
