#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9532149,5312.0,326081.0,148.0,6253652.0,3395.0,2952416.0,18184.0,,,,,,North America,,,
,Asia,11735269,4066.0,211647.0,19.0,10034184.0,3923.0,1489438.0,20855.0,,,,,,Asia,,,
,South America,8641739,237.0,270536.0,30.0,7482038.0,439.0,889165.0,17565.0,,,,,,South America,,,
,Europe,5956946,13786.0,230438.0,130.0,3012945.0,2232.0,2713563.0,10362.0,,,,,,Europe,,,
,Africa,1578299,,37960.0,,1305395.0,,234944.0,1668.0,,,,,,Africa,,,
,Oceania,32499,22.0,942.0,1.0,29405.0,11.0,2152.0,9.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,659.0,,47.0,4.0,,,,,,,,,
,World,37477622,23423.0,1077619.0,328.0,28118278.0,10000.0,8281725.0,68647.0,4808.0,138.2,,,,All,,,
1.0,USA,7945505,,219282.0,,5089842.0,,2636381.0,14720.0,23965.0,661.0,117601422.0,354710.0,331542197.0,North America,42.0,1512.0,3.0
2.0,India,7053806,2263.0,108371.0,,6077976.0,3113.0,867459.0,8944.0,5098.0,78.0,86877242.0,62784.0,1383752616.0,Asia,196.0,12769.0,16.0
3.0,Brazil,5091840,,150236.0,,4453722.0,,487882.0,8318.0,23908.0,705.0,17900000.0,84046.0,212978622.0,South America,42.0,1418.0,12.0
4.0,Russia,1285084,,22454.0,,1016202.0,,246428.0,2300.0,8805.0,154.0,50305243.0,344670.0,145951999.0,Europe,114.0,6500.0,3.0
5.0,Colombia,902747,,27660.0,,783131.0,,91956.0,2220.0,17690.0,542.0,4141602.0,81156.0,51032523.0,South America,57.0,1845.0,12.0
6.0,Spain,890367,,32929.0,,,,,1590.0,19041.0,704.0,13689776.0,292768.0,46759854.0,Europe,53.0,1420.0,3.0
7.0,Argentina,883882,,23581.0,,709464.0,,150837.0,4200.0,19507.0,520.0,2211321.0,48804.0,45310466.0,South America,51.0,1921.0,20.0
8.0,Peru,846088,,33223.0,,738189.0,,74676.0,1207.0,25563.0,1004.0,4050681.0,122385.0,33097910.0,South America,39.0,996.0,8.0
9.0,Mexico,814328,4577.0,83642.0,135.0,591150.0,3065.0,139536.0,2537.0,6298.0,647.0,2084627.0,16122.0,129306584.0,North America,159.0,1546.0,62.0
10.0,France,718873,,32637.0,,100828.0,,585408.0,1448.0,11006.0,500.0,12225760.0,187185.0,65313883.0,Europe,91.0,2001.0,5.0
11.0,South Africa,690896,,17673.0,,622153.0,,51070.0,546.0,11609.0,297.0,4388171.0,73733.0,59514356.0,Africa,86.0,3368.0,14.0
12.0,UK,590844,,42760.0,,,,,442.0,8691.0,629.0,26987470.0,396961.0,67985231.0,Europe,115.0,1590.0,3.0
13.0,Iran,496253,,28293.0,,403950.0,,64010.0,4439.0,5888.0,336.0,4284413.0,50830.0,84288545.0,Asia,170.0,2979.0,20.0
14.0,Chile,479595,,13272.0,,452054.0,,14269.0,817.0,25029.0,693.0,3654041.0,190696.0,19161623.0,South America,40.0,1444.0,5.0
15.0,Iraq,400124,,9790.0,,332330.0,,58004.0,530.0,9888.0,242.0,2470645.0,61054.0,40466709.0,Asia,101.0,4133.0,16.0
16.0,Bangladesh,377073,,5500.0,,291365.0,,80208.0,,2283.0,33.0,2061528.0,12483.0,165142569.0,Asia,438.0,30026.0,80.0
17.0,Italy,349494,,36140.0,,238525.0,,74829.0,390.0,5783.0,598.0,12460055.0,206167.0,60436841.0,Europe,173.0,1672.0,5.0
18.0,Saudi Arabia,338944,,5018.0,,324737.0,,9189.0,842.0,9695.0,144.0,6976541.0,199545.0,34962272.0,Asia,103.0,6967.0,5.0
19.0,Philippines,336926,,6238.0,,276094.0,,54594.0,1758.0,3063.0,57.0,4091156.0,37198.0,109981768.0,Asia,326.0,17631.0,27.0
20.0,Turkey,334031,,8778.0,,293145.0,,32108.0,1414.0,3949.0,104.0,11506414.0,136027.0,84589414.0,Asia,253.0,9637.0,7.0
21.0,Indonesia,328952,,11765.0,,251481.0,,65706.0,,1199.0,43.0,3726476.0,13584.0,274321719.0,Asia,834.0,23317.0,74.0
22.0,Germany,323453,,9691.0,,273500.0,,40262.0,532.0,3857.0,116.0,18129900.0,216196.0,83858714.0,Europe,259.0,8653.0,5.0
23.0,Pakistan,318932,666.0,6570.0,12.0,303458.0,396.0,8904.0,483.0,1436.0,30.0,3857845.0,17373.0,222058840.0,Asia,696.0,33799.0,58.0
24.0,Israel,290003,128.0,1941.0,,225926.0,201.0,62136.0,825.0,31530.0,211.0,3955593.0,430068.0,9197590.0,Asia,32.0,4739.0,2.0
25.0,Ukraine,261034,4768.0,4972.0,85.0,113507.0,937.0,142555.0,177.0,5979.0,114.0,2522360.0,57774.0,43659442.0,Europe,167.0,8781.0,17.0
26.0,Canada,180179,,9608.0,,151357.0,,19214.0,154.0,4762.0,254.0,8047974.0,212720.0,37833727.0,North America,210.0,3938.0,5.0
27.0,Netherlands,168280,,6567.0,,,,,250.0,9815.0,383.0,2656731.0,154952.0,17145469.0,Europe,102.0,2611.0,6.0
28.0,Belgium,156931,7950.0,10175.0,24.0,20202.0,130.0,126554.0,226.0,13524.0,877.0,3660156.0,315431.0,11603676.0,Europe,74.0,1140.0,3.0
29.0,Romania,152403,,5358.0,,116628.0,,30417.0,629.0,7937.0,279.0,2656828.0,138367.0,19201357.0,Europe,126.0,3584.0,7.0
