#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9704894,4752.0,328709.0,484.0,6415160.0,4185.0,2961025.0,18404.0,,,,,,North America,,,
,Asia,12026072,6095.0,216161.0,34.0,10369745.0,6458.0,1440166.0,21014.0,,,,,,Asia,,,
,South America,8738070,227.0,273328.0,25.0,7645361.0,560.0,819381.0,17597.0,,,,,,South America,,,
,Europe,6269107,13909.0,233167.0,167.0,3071296.0,2720.0,2964644.0,11174.0,,,,,,Europe,,,
,Africa,1601181,,38633.0,,1323354.0,,239194.0,1771.0,,,,,,Africa,,,
,Oceania,33088,22.0,949.0,5.0,29582.0,5.0,2557.0,10.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,659.0,,47.0,4.0,,,,,,,,,
,World,38373133,25005.0,1090962.0,715.0,28855157.0,13928.0,8427014.0,69974.0,4923.0,140.0,,,,All,,,
1.0,USA,8090253,,220873.0,,5226427.0,,2642953.0,15079.0,24401.0,666.0,120523572.0,363507.0,331558077.0,North America,41.0,1501.0,3.0
2.0,India,7239389,2307.0,110617.0,,6301927.0,3222.0,826845.0,8944.0,5231.0,80.0,90090122.0,65100.0,1383863737.0,Asia,191.0,12510.0,15.0
3.0,Brazil,5114823,,151063.0,,4526975.0,,436785.0,8318.0,24014.0,709.0,17900000.0,84041.0,212990988.0,South America,42.0,1410.0,12.0
4.0,Russia,1326178,,22966.0,,1031785.0,,271427.0,2300.0,9086.0,157.0,51364269.0,351925.0,145952510.0,Europe,110.0,6355.0,3.0
5.0,Spain,925341,,33204.0,,,,,1595.0,19789.0,710.0,14590713.0,312034.0,46760002.0,Europe,51.0,1408.0,3.0
6.0,Colombia,924098,,28141.0,,806703.0,,89254.0,2220.0,18106.0,551.0,4234813.0,82975.0,51036966.0,South America,55.0,1814.0,12.0
