#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3702025,8470.0,180474.0,825.0,1692836.0,5102.0,1828715.0,18714.0,,,,,,North America,,,
,South America,2672044,1439.0,98611.0,47.0,1768112.0,35030.0,805321.0,13628.0,,,,,,South America,,,
,Asia,2755007,19223.0,65759.0,243.0,1886950.0,13494.0,802298.0,19594.0,,,,,,Asia,,,
,Europe,2527071,8564.0,195277.0,227.0,1476647.0,11237.0,855147.0,5388.0,,,,,,Europe,,,
,Africa,526222,330.0,12272.0,2.0,255994.0,137.0,257956.0,963.0,,,,,,Africa,,,
,Oceania,10714,176.0,128.0,,9174.0,88.0,1412.0,10.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,12193804,38202.0,552536.0,1344.0,7090364.0,65088.0,4550904.0,58301.0,1564.0,70.9,,,,All,,,
1.0,USA,3159514,582.0,134873.0,11.0,1393256.0,577.0,1631385.0,15457.0,9544.0,407.0,39482643.0,119267.0,331044624.0,North America,105.0,2454.0,8.0
2.0,Brazil,1716196,,68055.0,,1152467.0,34545.0,495674.0,8318.0,8073.0,320.0,4468829.0,21021.0,212591154.0,South America,124.0,3124.0,48.0
3.0,India,771833,2781.0,21174.0,30.0,477685.0,1131.0,272974.0,8944.0,559.0,15.0,10740832.0,7782.0,1380270828.0,Asia,1788.0,65187.0,129.0
4.0,Russia,707301,6509.0,10843.0,176.0,481316.0,8805.0,215142.0,2300.0,4847.0,74.0,22079294.0,151294.0,145935982.0,Europe,206.0,13459.0,7.0
5.0,Peru,312911,,11133.0,,204748.0,,97030.0,1265.0,9488.0,338.0,1842316.0,55862.0,32979917.0,South America,105.0,2962.0,18.0
