#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,125754805,,1623007.0,,121353860.0,,2777938.0,7061.0,,,,,,North America,,,,,,
,Asia,215354859,14587.0,1540954.0,7.0,199937213.0,19174.0,13876692.0,15550.0,,,,,,Asia,,,,,,
,Europe,247951763,,2031505.0,,243632609.0,33315.0,2287649.0,6423.0,,,,,,Europe,,,,,,
,South America,68396360,50.0,1352933.0,1.0,66411631.0,120.0,631796.0,10175.0,,,,,,South America,,,,,,
,Oceania,14018297,,26715.0,,13838930.0,,152652.0,61.0,,,,,,Australia/Oceania,,,,,,
,Africa,12812530,,258665.0,,12080921.0,,472944.0,548.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,684289335,14637.0,6833794.0,8.0,657255870.0,52418.0,20199671.0,39818.0,87788.0,876.7,,,,All,,,,,,
1.0,USA,106273691,,1155668.0,,104055782.0,,1062241.0,1895.0,317419.0,3452.0,1174878661.0,3509140.0,334805269.0,North America,3.0,290.0,0.0,,,3173.0
2.0,India,44733719,,530916.0,,44179712.0,,23091.0,,31802.0,377.0,922033777.0,655491.0,1406631776.0,Asia,31.0,2649.0,2.0,,,16.0
3.0,France,39807735,,165736.0,,39509714.0,8348.0,132285.0,869.0,606968.0,2527.0,271490188.0,4139547.0,65584518.0,Europe,2.0,396.0,0.0,,,2017.0
4.0,Germany,38363343,,171169.0,,38104500.0,6900.0,87674.0,,457340.0,2041.0,122332384.0,1458359.0,83883596.0,Europe,2.0,490.0,1.0,,,1045.0
5.0,Brazil,37319254,,700556.0,,36249161.0,,369537.0,,173293.0,3253.0,63776166.0,296146.0,215353593.0,South America,6.0,307.0,3.0,,,1716.0
6.0,Japan,33481980,,73981.0,,21721742.0,,11686257.0,54.0,266608.0,589.0,98297267.0,782716.0,125584838.0,Asia,4.0,1698.0,1.0,,,93055.0
