#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10140130,4675.0,335528.0,180.0,6749531.0,4914.0,3055071.0,19081.0,,,,,,North America,,,
,Asia,12603019,5652.0,225526.0,35.0,11002247.0,5270.0,1375246.0,20804.0,,,,,,Asia,,,
,South America,9041518,119.0,280725.0,21.0,7978622.0,474.0,782171.0,17412.0,,,,,,South America,,,
,Europe,7176031,14685.0,240440.0,181.0,3233410.0,3425.0,3702181.0,13569.0,,,,,,Europe,,,
,Africa,1665060,,39991.0,,1367151.0,,257918.0,1855.0,,,,,,Africa,,,
,Oceania,34484,7.0,955.0,,30741.0,5.0,2788.0,21.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,659.0,,47.0,4.0,,,,,,,,,
,World,40660963,25138.0,1123180.0,417.0,30362361.0,14088.0,9175422.0,72746.0,5216.0,144.1,,,,All,,,
1.0,USA,8456653,,225222.0,,5503268.0,,2728163.0,15501.0,25503.0,679.0,127057107.0,383176.0,331589837.0,North America,39.0,1472.0,3.0
2.0,India,7597063,2327.0,115236.0,,6733328.0,2711.0,748499.0,8944.0,5489.0,83.0,96116771.0,69444.0,1384085979.0,Asia,182.0,12011.0,14.0
3.0,Brazil,5251127,,154226.0,,4681659.0,,415242.0,8318.0,24651.0,724.0,17900000.0,84031.0,213015720.0,South America,41.0,1381.0,12.0
4.0,Russia,1415316,,24366.0,,1075904.0,,315046.0,2300.0,9697.0,167.0,54300208.0,372038.0,145953533.0,Europe,103.0,5990.0,3.0
5.0,Spain,1015795,,33992.0,,,,,1857.0,21723.0,727.0,15503165.0,331545.0,46760297.0,Europe,46.0,1376.0,3.0
6.0,Argentina,1002662,,26716.0,,803965.0,,171981.0,4392.0,22124.0,589.0,2626406.0,57952.0,45320654.0,South America,45.0,1696.0,17.0
7.0,Colombia,965883,,29102.0,,867961.0,,68820.0,2115.0,18922.0,570.0,4467051.0,87511.0,51045852.0,South America,53.0,1754.0,11.0
8.0,France,910277,,33623.0,,105935.0,,770719.0,2099.0,13936.0,515.0,13765883.0,210754.0,65317424.0,Europe,72.0,1943.0,5.0
