#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5702245,50690.0,222697.0,796.0,2982252.0,67304.0,2497296.0,26081.0,,,,,,North America,,,
,South America,4275124,30650.0,147947.0,1130.0,2913834.0,39304.0,1213343.0,13101.0,,,,,,South America,,,
,Asia,4523341,73493.0,100679.0,1355.0,3357771.0,61390.0,1064891.0,19122.0,,,,,,Asia,,,
,Europe,2923462,16110.0,204059.0,244.0,1754102.0,5647.0,965301.0,5154.0,,,,,,Europe,,,
,Africa,972061,10673.0,20661.0,311.0,632853.0,17509.0,318547.0,1149.0,,,,,,Africa,,,
,Oceania,20107,398.0,246.0,13.0,12276.0,202.0,7585.0,43.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,18417061,182014.0,696304.0,3849.0,11653739.0,191356.0,6067018.0,64654.0,2363.0,89.3,,,,All,,,
1.0,USA,4856220,43192.0,158832.0,467.0,2441054.0,60837.0,2256334.0,18681.0,14664.0,480.0,60822393.0,183655.0,331176957.0,North America,68.0,2085.0,5.0
2.0,Brazil,2750318,16641.0,94665.0,535.0,1912319.0,28268.0,743334.0,8318.0,12931.0,445.0,13196132.0,62043.0,212694204.0,South America,77.0,2247.0,16.0
3.0,India,1855331,50629.0,38971.0,810.0,1230440.0,43212.0,585920.0,8944.0,1343.0,28.0,20202858.0,14627.0,1381196835.0,Asia,744.0,35442.0,68.0
4.0,Russia,856264,5394.0,14207.0,79.0,653593.0,3420.0,188464.0,2300.0,5867.0,97.0,29029900.0,198916.0,145940242.0,Europe,170.0,10272.0,5.0
5.0,South Africa,516862,5377.0,8539.0,173.0,358037.0,10810.0,150286.0,539.0,8705.0,144.0,3058695.0,51516.0,59373395.0,Africa,115.0,6953.0,19.0
6.0,Mexico,439046,4853.0,47746.0,274.0,289394.0,4547.0,101906.0,3944.0,3402.0,370.0,1005498.0,7791.0,129051364.0,North America,294.0,2703.0,128.0
7.0,Peru,428850,,19614.0,,294187.0,,115049.0,1410.0,12991.0,594.0,2404046.0,72825.0,33011298.0,South America,77.0,1683.0,14.0
8.0,Chile,361493,1762.0,9707.0,99.0,333976.0,1565.0,17810.0,235.0,18896.0,507.0,1697558.0,88735.0,19130722.0,South America,53.0,1971.0,11.0
