#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2307301,3965.0,136771.0,386.0,946491.0,3214.0,1224039.0,19438.0,,,,,,North America,,,
,South America,1176584,308.0,51337.0,10.0,560034.0,73.0,565213.0,11792.0,,,,,,South America,,,
,Europe,2118216,9038.0,179560.0,200.0,1101721.0,12806.0,836935.0,7118.0,,,,,,Europe,,,
,Asia,1399490,7008.0,35769.0,130.0,845082.0,2168.0,518639.0,14957.0,,,,,,Asia,,,
,Africa,199007,17.0,5390.0,,88214.0,2.0,105403.0,491.0,,,,,,Africa,,,
,Oceania,8877,2.0,124.0,,8307.0,13.0,446.0,2.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,7210196,20338.0,408966.0,726.0,3550500.0,18276.0,3250730.0,53802.0,925.0,52.5,,,,All,,,
1.0,USA,2026597,104.0,113061.0,6.0,773505.0,25.0,1140031.0,16907.0,6125.0,342.0,21727338.0,65664.0,330885824.0,North America,163.0,2927.0,15.0
2.0,Brazil,710887,,37312.0,,325602.0,,347973.0,8318.0,3346.0,176.0,999836.0,4706.0,212467494.0,South America,299.0,5694.0,213.0
3.0,Russia,485253,8595.0,6142.0,171.0,242397.0,11709.0,236714.0,2300.0,3325.0,42.0,13200000.0,90454.0,145930871.0,Europe,301.0,23760.0,11.0
4.0,Spain,288797,,27136.0,,,,,617.0,6177.0,580.0,4465338.0,95508.0,46753739.0,Europe,162.0,1723.0,10.0
5.0,UK,287399,,40597.0,,,,,516.0,4235.0,598.0,5731576.0,84456.0,67864660.0,Europe,236.0,1672.0,12.0
6.0,India,267046,1118.0,7473.0,,129215.0,120.0,130358.0,8944.0,194.0,5.0,4916116.0,3565.0,1379159619.0,Asia,5165.0,184552.0,281.0
7.0,Italy,235278,,33964.0,,166584.0,,34730.0,283.0,3891.0,562.0,4236535.0,70064.0,60466843.0,Europe,257.0,1780.0,14.0
