#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,93661008,151567.0,1373881.0,3218.0,62758327.0,229104.0,29528800.0,20317.0,,,,,,North America,,,,,,
,Asia,109824567,577954.0,1325299.0,1981.0,102049227.0,527648.0,6450041.0,30247.0,,,,,,Asia,,,,,,
,South America,52630970,209561.0,1242298.0,1508.0,45563858.0,303716.0,5824814.0,14282.0,,,,,,South America,,,,,,
,Europe,147214385,1098130.0,1672947.0,3908.0,117535300.0,1512472.0,28006138.0,17306.0,,,,,,Europe,,,,,,
,Africa,11392192,14520.0,245814.0,203.0,10387513.0,17512.0,758865.0,2150.0,,,,,,Africa,,,,,,
,Oceania,3210224,30609.0,7244.0,86.0,2925476.0,1162.0,277504.0,301.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,417934067,2082341.0,5867498.0,10904.0,341220407.0,2591614.0,70846162.0,84603.0,53617.0,752.7,,,,All,,,,,,
1.0,USA,79784378,109749.0,952071.0,2419.0,50742574.0,164979.0,28089733.0,13831.0,238763.0,2849.0,934154543.0,2795555.0,334157103.0,North America,4.0,351.0,0.0,328.0,7.0,84061.0
2.0,India,42752542,28984.0,510441.0,538.0,41900076.0,56630.0,342025.0,8944.0,30493.0,364.0,754284979.0,537987.0,1402050527.0,Asia,33.0,2747.0,2.0,21.0,0.4,244.0
3.0,Brazil,27812210,147252.0,640868.0,1046.0,24516591.0,264057.0,2654751.0,8318.0,129350.0,2981.0,63776166.0,296613.0,215014889.0,South America,8.0,336.0,3.0,685.0,5.0,12347.0
4.0,France,21976290,98735.0,135855.0,276.0,17987145.0,391778.0,3853290.0,3371.0,335474.0,2074.0,240847561.0,3676598.0,65508268.0,Europe,3.0,482.0,0.0,1507.0,4.0,58821.0
5.0,UK,18447706,54218.0,160038.0,199.0,16342594.0,87694.0,1945074.0,354.0,269445.0,2337.0,472956041.0,6907940.0,68465572.0,Europe,4.0,428.0,0.0,792.0,3.0,28410.0
6.0,Russia,14659880,179284.0,342383.0,748.0,11643393.0,172468.0,2674104.0,2300.0,100385.0,2345.0,269300000.0,1844064.0,146036172.0,Europe,10.0,427.0,1.0,1228.0,5.0,18311.0
