#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,95392535,1684.0,1416793.0,43.0,67691652.0,5807.0,26284090.0,11640.0,,,,,,North America,,,,,,
,Asia,121743103,310253.0,1362887.0,997.0,110327955.0,179410.0,10052261.0,30280.0,,,,,,Asia,,,,,,
,South America,54789282,394.0,1263658.0,7.0,49165457.0,1475.0,4360167.0,12900.0,,,,,,South America,,,,,,
,Europe,160975915,189162.0,1727719.0,1273.0,141359822.0,563536.0,17888374.0,13192.0,,,,,,Europe,,,,,,
,Africa,11577109,438.0,250244.0,6.0,10732728.0,1880.0,594137.0,1656.0,,,,,,Africa,,,,,,
,Oceania,3943468,67841.0,8094.0,19.0,3427702.0,25016.0,507672.0,159.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,448422133,569772.0,6029410.0,2345.0,382706022.0,777124.0,59686701.0,69827.0,57528.0,773.5,,,,All,,,,,,
1.0,USA,80979977,,985914.0,,55013011.0,,24981052.0,5705.0,242268.0,2950.0,958318603.0,2867006.0,334257677.0,North America,4.0,339.0,0.0,,,74736.0
2.0,India,42971308,,515241.0,,42406150.0,,49917.0,8944.0,30634.0,367.0,774310567.0,551993.0,1402754293.0,Asia,33.0,2723.0,2.0,,,36.0
3.0,Brazil,29069469,,652418.0,,27179192.0,,1237859.0,8318.0,135148.0,3033.0,63776166.0,296505.0,215093207.0,South America,7.0,330.0,3.0,,,5755.0
4.0,France,23071822,,139451.0,,21738104.0,,1194267.0,2484.0,352157.0,2129.0,246629975.0,3764438.0,65515745.0,Europe,3.0,470.0,0.0,,,18229.0
