#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,98442482,,1460270.0,,94250741.0,,2731471.0,7105.0,,,,,,North America,,,,,,
,Asia,148229474,107667.0,1424803.0,182.0,126216410.0,63831.0,20588261.0,12649.0,,,,,,Asia,,,,,,
,South America,56832702,,1294761.0,,52975081.0,,2562860.0,10766.0,,,,,,South America,,,,,,
,Europe,191322060,1914.0,1818990.0,4.0,177298618.0,269694.0,12204452.0,9197.0,,,,,,Europe,,,,,,
,Oceania,7280836,47000.0,10724.0,58.0,6797331.0,6452.0,472781.0,180.0,,,,,,Australia/Oceania,,,,,,
,Africa,11909353,,253803.0,,11107090.0,,548460.0,970.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,514017628,156581.0,6263366.0,244.0,468645977.0,339975.0,39108285.0,40867.0,65944.0,803.5,,,,All,,,,,,
1.0,USA,83170407,,1021089.0,,80757424.0,,1391894.0,1550.0,248601.0,3052.0,1006269592.0,3007793.0,334554103.0,North America,4.0,328.0,0.0,,,4160.0
2.0,India,43085166,,523889.0,,42541887.0,,19390.0,698.0,30669.0,373.0,838628250.0,596961.0,1404828550.0,Asia,33.0,2682.0,2.0,,,14.0
3.0,Brazil,30460997,,663657.0,,29554308.0,,243032.0,8318.0,141466.0,3082.0,63776166.0,296187.0,215324039.0,South America,7.0,324.0,3.0,,,1129.0
4.0,France,28690748,,146142.0,,27017487.0,,1527119.0,1557.0,437774.0,2230.0,266484045.0,4066113.0,65537780.0,Europe,2.0,448.0,0.0,,,23301.0
5.0,Germany,24791190,,135947.0,,22658600.0,189400.0,1996643.0,1446.0,294173.0,1613.0,122332384.0,1451601.0,84274119.0,Europe,3.0,620.0,1.0,,,23692.0
6.0,UK,22038340,,174912.0,,21313159.0,49031.0,550269.0,302.0,321547.0,2552.0,517337635.0,7548132.0,68538498.0,Europe,3.0,392.0,0.0,,,8029.0
7.0,Russia,18195608,,376167.0,,17556220.0,,263221.0,2300.0,124586.0,2576.0,273400000.0,1871975.0,146048952.0,Europe,8.0,388.0,1.0,,,1802.0
8.0,S. Korea,17346753,51020.0,23007.0,49.0,,,,417.0,337815.0,448.0,15804065.0,307772.0,51349914.0,Asia,3.0,2232.0,3.0,994.0,1.0,318486.0
9.0,Italy,16523859,,163736.0,,15155021.0,,1205102.0,368.0,274031.0,2715.0,214183728.0,3552018.0,60299169.0,Europe,4.0,368.0,0.0,,,19985.0
10.0,Turkey,15034917,,98791.0,,14931490.0,,4636.0,975.0,174826.0,1149.0,159230999.0,1851534.0,85999512.0,Asia,6.0,871.0,1.0,,,54.0
11.0,Spain,11896152,,104456.0,,11389694.0,,402002.0,339.0,254257.0,2233.0,471036328.0,10067479.0,46787912.0,Europe,4.0,448.0,0.0,,,8592.0
12.0,Vietnam,10656649,,43044.0,,9265456.0,,1348149.0,475.0,107707.0,435.0,85800783.0,867191.0,98941036.0,Asia,9.0,2299.0,1.0,,,13626.0
13.0,Argentina,9083673,,128653.0,,8895999.0,,59021.0,372.0,197666.0,2800.0,35716069.0,777204.0,45954590.0,South America,5.0,357.0,1.0,,,1284.0
14.0,Netherlands,8051301,,22256.0,,7875672.0,,153373.0,70.0,467984.0,1294.0,21107399.0,1226872.0,17204241.0,Europe,2.0,773.0,1.0,,,8915.0
15.0,Japan,7925130,23197.0,29631.0,30.0,7517841.0,38420.0,377658.0,160.0,63014.0,236.0,48945912.0,389176.0,125768126.0,Asia,16.0,4244.0,3.0,184.0,0.2,3003.0
16.0,Iran,7223005,,141114.0,,6989358.0,,92533.0,1038.0,84028.0,1642.0,50914586.0,592307.0,85959848.0,Asia,12.0,609.0,2.0,,,1076.0
17.0,Colombia,6092667,,139797.0,,5926476.0,,26394.0,342.0,117449.0,2695.0,34465052.0,664384.0,51875179.0,South America,9.0,371.0,2.0,,,509.0
18.0,Indonesia,6047208,,156287.0,,5883664.0,,7257.0,2771.0,21689.0,561.0,95693154.0,343213.0,278815543.0,Asia,46.0,1784.0,3.0,,,26.0
19.0,Australia,6029879,37731.0,7310.0,40.0,5658513.0,,364056.0,143.0,231551.0,281.0,69540042.0,2670385.0,26041202.0,Australia/Oceania,4.0,3562.0,0.0,1449.0,2.0,13980.0
20.0,Poland,5996935,,116059.0,,5334736.0,,546140.0,1321.0,158772.0,3073.0,36104936.0,955896.0,37770774.0,Europe,6.0,325.0,1.0,,,14459.0
21.0,Mexico,5740080,,324350.0,,5039624.0,,376106.0,4798.0,43680.0,2468.0,15801675.0,120246.0,131411221.0,North America,23.0,405.0,8.0,,,2862.0
22.0,Ukraine,5002870,,108411.0,,,,,177.0,115665.0,2506.0,19521252.0,451326.0,43253122.0,Europe,9.0,399.0,2.0,,,19338.0
23.0,Malaysia,4450859,,35555.0,,4378864.0,,36440.0,66.0,134367.0,1073.0,58808233.0,1775360.0,33124688.0,Asia,7.0,932.0,1.0,,,1100.0
24.0,Thailand,4281536,9721.0,28781.0,77.0,4134191.0,20145.0,118564.0,1496.0,61060.0,410.0,17270775.0,246302.0,70120440.0,Asia,16.0,2436.0,4.0,139.0,1.0,1691.0
25.0,Austria,4149004,,18170.0,,4055726.0,,75108.0,90.0,455913.0,1997.0,183157777.0,20126290.0,9100424.0,Europe,2.0,501.0,0.0,,,8253.0
26.0,Israel,4080487,,10698.0,,4048807.0,,20982.0,220.0,437539.0,1147.0,41373364.0,4436346.0,9326000.0,Asia,2.0,872.0,0.0,,,2250.0
27.0,Belgium,4071279,,31494.0,,3839733.0,20124.0,200052.0,131.0,348511.0,2696.0,33643042.0,2879926.0,11681911.0,Europe,3.0,371.0,0.0,,,17125.0
28.0,Czechia,3907793,1680.0,40175.0,2.0,3855944.0,1966.0,11674.0,30.0,363674.0,3739.0,55226142.0,5139548.0,10745331.0,Europe,3.0,267.0,0.0,156.0,0.2,1086.0
29.0,Portugal,3853800,,22280.0,,,,,61.0,379972.0,2197.0,41336850.0,4075681.0,10142317.0,Europe,3.0,455.0,0.0,,,94194.0
30.0,South Africa,3798413,,100370.0,,3651665.0,,46378.0,192.0,62601.0,1654.0,24505584.0,403871.0,60676777.0,Africa,16.0,605.0,2.0,,,764.0
