#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,72218658,11603.0,1259498.0,31.0,51336741.0,7873.0,19622419.0,28988.0,,,,,,North America,,,,,,
,Asia,86921430,60492.0,1264013.0,244.0,82796510.0,13101.0,2860907.0,26098.0,,,,,,Asia,,,,,,
,South America,41127213,5700.0,1194674.0,28.0,38087641.0,6191.0,1844898.0,13708.0,,,,,,South America,,,,,,
,Europe,96272756,21086.0,1551654.0,270.0,77856511.0,57095.0,16864591.0,22392.0,,,,,,Europe,,,,,,
,Africa,10206925,28.0,232011.0,,9004148.0,162.0,970766.0,2415.0,,,,,,Africa,,,,,,
,Oceania,1217860,71473.0,4665.0,22.0,525626.0,184.0,687569.0,360.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,307965563,170382.0,5506530.0,595.0,259607883.0,84606.0,42851150.0,93961.0,39509.0,706.4,,,,All,,,,,,
1.0,USA,61263030,,859356.0,,42257508.0,,18146166.0,22835.0,183446.0,2573.0,834570497.0,2499044.0,333955957.0,North America,5.0,389.0,0.0,,,54337.0
2.0,India,35708442,,483936.0,,34500172.0,,724334.0,8944.0,25494.0,346.0,691575352.0,493756.0,1400642995.0,Asia,39.0,2894.0,2.0,,,517.0
3.0,Brazil,22523907,,620031.0,,21626836.0,,277040.0,8318.0,104831.0,2886.0,63776166.0,296829.0,214858253.0,South America,10.0,347.0,3.0,,,1289.0
4.0,UK,14475192,,150154.0,,10780899.0,,3544139.0,868.0,211537.0,2194.0,418708539.0,6118909.0,68428622.0,Europe,5.0,456.0,0.0,,,51793.0
5.0,France,12111218,,125438.0,,8515486.0,,3470294.0,3333.0,184923.0,1915.0,188795159.0,2882663.0,65493316.0,Europe,5.0,522.0,0.0,,,52987.0
6.0,Russia,10650849,,316163.0,,9686912.0,,647774.0,2300.0,72936.0,2165.0,242900000.0,1663360.0,146029697.0,Europe,14.0,462.0,1.0,,,4436.0
