#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3628078,7090.0,178649.0,920.0,1647848.0,4305.0,1801581.0,18592.0,,,,,,North America,,,
,South America,2614931,1036.0,96832.0,54.0,1717350.0,46162.0,800749.0,13639.0,,,,,,South America,,,
,Asia,2684997,4736.0,64534.0,92.0,1828356.0,6884.0,792107.0,19502.0,,,,,,Asia,,,
,Europe,2504677,,194548.0,,1451335.0,,858794.0,5461.0,,,,,,Europe,,,
,Africa,511170,,12015.0,,247734.0,,251421.0,950.0,,,,,,Africa,,,
,Oceania,10538,132.0,128.0,,9086.0,32.0,1324.0,8.0,,,,,,Australia/Oceania,,,
,,721,,15.0,,651.0,,55.0,4.0,,,,,,,,,
,World,11955112,12994.0,546721.0,1066.0,6902360.0,57383.0,4506031.0,58156.0,1534.0,70.1,,,,All,,,
1.0,USA,3097084,,133972.0,,1354863.0,,1608249.0,15371.0,9356.0,405.0,38801591.0,117211.0,331039330.0,North America,107.0,2471.0,9.0
2.0,Brazil,1674655,,66868.0,,1117922.0,45693.0,489865.0,8318.0,7878.0,315.0,4359978.0,20509.0,212587032.0,South America,127.0,3179.0,49.0
3.0,India,743481,,20653.0,,457058.0,,265770.0,8944.0,539.0,15.0,10473771.0,7588.0,1380233788.0,Asia,1856.0,66830.0,132.0
4.0,Russia,694230,,10494.0,,463880.0,,219856.0,2300.0,4757.0,72.0,21537771.0,147584.0,145935812.0,Europe,210.0,13907.0,7.0
5.0,Peru,309278,,10952.0,,200938.0,,97388.0,1265.0,9378.0,332.0,1821328.0,55227.0,32978661.0,South America,107.0,3011.0,18.0
6.0,Chile,301019,,6434.0,,268245.0,,26340.0,2060.0,15744.0,337.0,1210326.0,63305.0,19119079.0,South America,64.0,2972.0,16.0
7.0,Spain,299210,,28392.0,,,,,617.0,6400.0,607.0,5734599.0,122652.0,46755169.0,Europe,156.0,1647.0,8.0
8.0,UK,286349,,44391.0,,,,,209.0,4218.0,654.0,10777399.0,158741.0,67892858.0,Europe,237.0,1529.0,6.0
9.0,Mexico,268008,6258.0,32014.0,895.0,163646.0,3989.0,72348.0,378.0,2078.0,248.0,641142.0,4972.0,128955195.0,North America,481.0,4028.0,201.0
10.0,Iran,245688,,11931.0,,207000.0,,26757.0,3270.0,2925.0,142.0,1846793.0,21983.0,84009505.0,Asia,342.0,7041.0,45.0
11.0,Italy,241956,,34899.0,,192815.0,,14242.0,70.0,4002.0,577.0,5703673.0,94338.0,60459826.0,Europe,250.0,1732.0,11.0
12.0,Pakistan,237489,2980.0,4922.0,83.0,140965.0,6008.0,91602.0,2236.0,1075.0,22.0,1467104.0,6640.0,220943702.0,Asia,930.0,44889.0,151.0
13.0,Saudi Arabia,217108,,2017.0,,154839.0,,60252.0,2268.0,6235.0,58.0,2018657.0,57972.0,34821448.0,Asia,160.0,17264.0,17.0
14.0,South Africa,215855,,3502.0,,102299.0,,110054.0,539.0,3639.0,59.0,1907532.0,32156.0,59320279.0,Africa,275.0,16939.0,31.0
15.0,Turkey,207897,,5260.0,,185292.0,,17345.0,1152.0,2465.0,62.0,3733218.0,44257.0,84353985.0,Asia,406.0,16037.0,23.0
16.0,Germany,198355,,9103.0,,182700.0,,6552.0,298.0,2367.0,109.0,5873563.0,70099.0,83789358.0,Europe,422.0,9205.0,14.0
17.0,France,168810,,29933.0,,77655.0,,61222.0,538.0,2586.0,459.0,1384633.0,21212.0,65276501.0,Europe,387.0,2181.0,47.0
18.0,Bangladesh,168645,,2151.0,,78102.0,,88392.0,1.0,1024.0,13.0,876480.0,5321.0,164717016.0,Asia,977.0,76577.0,188.0
19.0,Colombia,124494,,4359.0,,51861.0,,68274.0,875.0,2446.0,86.0,902305.0,17730.0,50891834.0,South America,409.0,11675.0,56.0
20.0,Canada,106167,,8711.0,,69883.0,,27573.0,2150.0,2813.0,231.0,3020172.0,80009.0,37747927.0,North America,356.0,4333.0,12.0
21.0,Qatar,100945,,134.0,,94903.0,,5908.0,154.0,35952.0,48.0,390997.0,139254.0,2807805.0,Asia,28.0,20954.0,7.0
22.0,Argentina,83426,,1644.0,,30095.0,,51687.0,688.0,1846.0,36.0,414697.0,9174.0,45202923.0,South America,542.0,27496.0,109.0
23.0,Egypt,77279,,3489.0,,21718.0,,52072.0,41.0,755.0,34.0,135000.0,1319.0,102358079.0,Africa,1325.0,29337.0,758.0
24.0,Sweden,73344,,5447.0,,,,,103.0,7261.0,539.0,520208.0,51503.0,10100443.0,Europe,138.0,1854.0,19.0
25.0,Indonesia,66226,,3309.0,,30785.0,,32132.0,,242.0,12.0,946054.0,3458.0,273571432.0,Asia,4131.0,82675.0,289.0
26.0,Iraq,64701,,2685.0,,36252.0,,25764.0,396.0,1608.0,67.0,624420.0,15521.0,40231863.0,Asia,622.0,14984.0,64.0
27.0,Belarus,64003,,436.0,,51902.0,,11665.0,89.0,6773.0,46.0,1074240.0,113685.0,9449255.0,Europe,148.0,21673.0,9.0
28.0,Ecuador,63245,,4873.0,,29071.0,,29301.0,288.0,3584.0,276.0,168272.0,9536.0,17646852.0,South America,279.0,3621.0,105.0
29.0,Belgium,62058,,9774.0,,17122.0,,35162.0,27.0,5354.0,843.0,1313064.0,113287.0,11590614.0,Europe,187.0,1186.0,9.0
