#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/  1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,123730682,,1601431.0,,118760661.0,2358.0,3368590.0,8090.0,,,,,,North America,,,,,,
,Asia,213293636,18032.0,1531628.0,22.0,197825580.0,27477.0,13936428.0,15764.0,,,,,,Asia,,,,,,
,Europe,245084920,,2009207.0,,240804665.0,22210.0,2271048.0,6459.0,,,,,,Europe,,,,,,
,South America,67787317,223.0,1348348.0,9.0,65975456.0,1666.0,463513.0,10223.0,,,,,,South America,,,,,,
,Oceania,13914876,,25471.0,,13754315.0,,135090.0,78.0,,,,,,Australia/Oceania,,,,,,
,Africa,12780917,,258534.0,,12064646.0,,457737.0,547.0,,,,,,Africa,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,676593069,18255.0,6774634.0,31.0,649186029.0,53711.0,20632406.0,41161.0,86801.0,869.1,,,,All,,,,,,
1.0,USA,104537372,,1136960.0,,101731168.0,,1669244.0,2924.0,312233.0,3396.0,1161255729.0,3468451.0,334805269.0,North America,3.0,294.0,0.0,,,4986.0
2.0,India,44683639,,530746.0,,44151108.0,,1785.0,,31766.0,377.0,916215668.0,651354.0,1406631776.0,Asia,31.0,2650.0,2.0,,,1.0
3.0,France,39548117,,164469.0,,39302812.0,,80836.0,869.0,603010.0,2508.0,271490188.0,4139547.0,65584518.0,Europe,2.0,399.0,0.0,,,1233.0
4.0,Germany,37861703,,166399.0,,37485600.0,15200.0,209704.0,1281.0,451360.0,1984.0,122332384.0,1458359.0,83883596.0,Europe,2.0,504.0,1.0,,,2500.0
5.0,Brazil,36887991,,697533.0,,36009893.0,,180565.0,,171290.0,3239.0,63776166.0,296146.0,215353593.0,South America,6.0,309.0,3.0,,,838.0
6.0,Japan,32805072,,69762.0,,21612072.0,,11123238.0,410.0,261218.0,555.0,92852628.0,739362.0,125584838.0,Asia,4.0,1800.0,1.0,,,88572.0
7.0,S. Korea,30297315,17934.0,33646.0,22.0,29949281.0,27529.0,314388.0,283.0,590247.0,655.0,15804065.0,307892.0,51329899.0,Asia,2.0,1526.0,3.0,349.0,0.4,6125.0
8.0,Italy,25488166,,187272.0,,25072909.0,,227985.0,179.0,422950.0,3108.0,266073786.0,4415227.0,60262770.0,Europe,2.0,322.0,0.0,,,3783.0
9.0,UK,24293752,,204898.0,,24042686.0,2638.0,46168.0,,354664.0,2991.0,522526476.0,7628357.0,68497907.0,Europe,3.0,334.0,0.0,,,674.0
10.0,Russia,22012443,,395362.0,,21393339.0,,223742.0,,150971.0,2712.0,273400000.0,1875095.0,145805947.0,Europe,7.0,369.0,1.0,,,1535.0
11.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,5.0,843.0,1.0,,,1819.0
12.0,Spain,13740531,,118712.0,,13569497.0,,52322.0,231.0,294109.0,2541.0,471036328.0,10082298.0,46719142.0,Europe,3.0,394.0,0.0,,,1120.0
13.0,Vietnam,11526591,,43186.0,,10614593.0,,868812.0,2.0,116485.0,436.0,85826548.0,867342.0,98953541.0,Asia,9.0,2291.0,1.0,,,8780.0
14.0,Australia,11312904,,18828.0,,11260631.0,,33445.0,50.0,433963.0,722.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2.0,1385.0,0.0,,,1283.0
15.0,Argentina,10040329,,130437.0,,9894889.0,1231.0,15003.0,363.0,218219.0,2835.0,35716069.0,776264.0,46010234.0,South America,5.0,353.0,1.0,,,326.0
16.0,Taiwan,9708863,,16795.0,,9249285.0,,442783.0,,406423.0,703.0,30395263.0,1272375.0,23888595.0,Asia,2.0,1422.0,1.0,,,18535.0
17.0,Netherlands,8583669,,22989.0,,8552255.0,257.0,8425.0,53.0,498719.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2.0,749.0,1.0,,,489.0
18.0,Iran,7565025,,144768.0,,7337932.0,,82325.0,209.0,87942.0,1683.0,55034937.0,639771.0,86022837.0,Asia,11.0,594.0,2.0,,,957.0
19.0,Mexico,7390230,,332479.0,,6631244.0,,426507.0,4798.0,56173.0,2527.0,19414006.0,147565.0,131562772.0,North America,18.0,396.0,7.0,,,3242.0
20.0,Indonesia,6731696,,160847.0,,6566663.0,,4186.0,2771.0,24116.0,576.0,114158919.0,408975.0,279134505.0,Asia,41.0,1735.0,2.0,,,15.0
21.0,Poland,6384670,,118754.0,,5335940.0,,929976.0,696.0,169176.0,3147.0,38149527.0,1010857.0,37739785.0,Europe,6.0,318.0,1.0,,,24642.0
22.0,Colombia,6357200,,142544.0,,6181431.0,,33225.0,342.0,123410.0,2767.0,36951507.0,717327.0,51512762.0,South America,8.0,361.0,1.0,,,645.0
23.0,Austria,5807176,,21765.0,,5748530.0,,36881.0,44.0,640494.0,2401.0,211273524.0,23302116.0,9066710.0,Europe,2.0,417.0,0.0,,,4068.0
24.0,Greece,5723715,,35822.0,,5672479.0,,15414.0,115.0,554804.0,3472.0,102228365.0,9909078.0,10316637.0,Europe,2.0,288.0,0.0,,,1494.0
25.0,Portugal,5564925,,26052.0,,5535075.0,,3798.0,61.0,548778.0,2569.0,45931864.0,4529515.0,10140570.0,Europe,2.0,389.0,0.0,,,375.0
26.0,Ukraine,5373104,,111063.0,,5255969.0,387.0,6072.0,,124400.0,2571.0,32603805.0,754855.0,43192122.0,Europe,8.0,389.0,1.0,,,141.0
27.0,Chile,5130204,,63914.0,,5062941.0,,3349.0,104.0,266501.0,3320.0,48203696.0,2504063.0,19250195.0,South America,4.0,301.0,0.0,,,174.0
28.0,Malaysia,5038354,,36946.0,,4991426.0,,9982.0,4.0,151844.0,1113.0,67776177.0,2042616.0,33181072.0,Asia,7.0,898.0,0.0,,,301.0
29.0,Israel,4789494,,12222.0,,4772164.0,,5108.0,57.0,513564.0,1311.0,41373364.0,4436346.0,9326000.0,Asia,2.0,763.0,0.0,,,548.0
30.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,
31.0,Thailand,4727236,,33882.0,,4692636.0,,718.0,1496.0,67457.0,483.0,17270775.0,246450.0,70078203.0,Asia,15.0,2068.0,4.0,,,10.0
32.0,Belgium,4695403,,33582.0,,4650329.0,559.0,11492.0,47.0,402408.0,2878.0,36583888.0,3135329.0,11668278.0,Europe,2.0,347.0,0.0,,,985.0
33.0,Czechia,4592556,,42329.0,,4538601.0,,11626.0,12.0,427740.0,3942.0,56912074.0,5300663.0,10736784.0,Europe,2.0,254.0,0.0,,,1083.0
34.0,Canada,4560962,,50629.0,,4460004.0,2358.0,50329.0,99.0,118811.0,1319.0,66343123.0,1728207.0,38388419.0,North America,8.0,758.0,1.0,,,1311.0
35.0,Peru,4482852,223.0,219214.0,9.0,4261249.0,435.0,2389.0,50.0,133085.0,6508.0,37829516.0,1123064.0,33684208.0,South America,8.0,154.0,1.0,7.0,0.3,71.0
36.0,Switzerland,4386556,,14452.0,,4368960.0,127.0,3144.0,44.0,499970.0,1647.0,23325133.0,2658548.0,8773637.0,Europe,2.0,607.0,0.0,,,358.0
37.0,Philippines,4073980,,65875.0,,3998837.0,,9268.0,162.0,36210.0,586.0,34402980.0,305780.0,112508994.0,Asia,28.0,1708.0,3.0,,,82.0
38.0,South Africa,4057211,,102595.0,,3912506.0,,42110.0,192.0,66779.0,1689.0,26473049.0,435726.0,60756135.0,Africa,15.0,592.0,2.0,,,693.0
39.0,Romania,3327805,,67619.0,,3255029.0,2968.0,5157.0,93.0,174859.0,3553.0,26460191.0,1390349.0,19031335.0,Europe,6.0,281.0,1.0,,,271.0
40.0,Denmark,3173756,,8186.0,,3164478.0,,1092.0,19.0,543922.0,1403.0,129160154.0,22135606.0,5834950.0,Europe,2.0,713.0,0.0,,,187.0
41.0,Hong Kong,2879639,,13401.0,,2655823.0,,210415.0,28.0,378686.0,1762.0,76123870.0,10010636.0,7604299.0,Asia,3.0,567.0,0.0,,,27671.0
42.0,Sweden,2694893,,23419.0,,2671471.0,8.0,3.0,7.0,263715.0,2292.0,19426657.0,1901038.0,10218971.0,Europe,4.0,436.0,1.0,,,0.3
43.0,Serbia,2476392,,17726.0,,2446242.0,,12424.0,12.0,286188.0,2049.0,12219895.0,1412212.0,8653016.0,Europe,3.0,488.0,1.0,,,1436.0
44.0,Iraq,2465545,,25375.0,,2439497.0,,673.0,21.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,17.0,1662.0,2.0,,,16.0
45.0,Singapore,2220062,,1722.0,,2147423.0,,70917.0,,373525.0,290.0,24756666.0,4165302.0,5943546.0,Asia,3.0,3452.0,0.0,,,11932.0
46.0,Hungary,2192447,,48677.0,,2139857.0,,3913.0,7.0,228231.0,5067.0,11394556.0,1186160.0,9606259.0,Europe,4.0,197.0,1.0,,,407.0
47.0,New Zealand,2191215,,3806.0,,2179876.0,,7533.0,,447351.0,777.0,7768604.0,1586011.0,4898203.0,Australia/Oceania,2.0,1287.0,1.0,,,1538.0
