action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
4,-12.5,-10,20,-80.67204479390224,-83.17204479390224,98.8
2,-12.5,-10,20,-80.67203622168304,-83.17203622168304,96.3
1,-25.0,-10,20,-80.6720126553853,-95.6720126553853,91.3
1,-25.0,-10,20,-80.67196229302466,-95.67196229302466,86.3
6,-50.0,-10,20,-80.67188833844628,-120.67188833844628,96.3
2,-12.5,-10,20,-80.67186994116273,-83.17186994116273,93.8
6,-50.0,-10,20,-80.67184209944605,-120.67184209944605,100.0
5,-25.0,-10,20,-80.67184209944577,-95.67184209944577,100.0
1,-25.0,-10,20,-80.67184209944435,-95.67184209944435,95.0
4,-12.5,-10,20,-80.67182631992961,-83.17182631992961,97.5
1,-25.0,-10,20,-80.6718192365259,-95.6718192365259,92.5
5,-25.0,-10,20,-80.67180004188194,-95.67180004188194,97.5
0,-50.0,-10,20,-80.67179426003997,-120.67179426003997,87.5
6,-50.0,-10,20,-80.67176781456791,-120.67176781456791,97.5
2,-12.5,-10,20,-80.6717629725411,-83.1717629725411,95.0
5,-25.0,-10,20,-80.67175428025335,-95.67175428025335,100.0
3,0.0,-10,20,-80.67175428025324,-70.67175428025324,100.0
2,-12.5,-10,20,-80.67175428025018,-83.17175428025018,97.5
4,-12.5,-10,20,-80.67175125452263,-83.17175125452263,100.0
1,-25.0,-10,20,-80.67175125452258,-95.67175125452258,95.0
2,-12.5,-10,20,-80.67174647141199,-83.17174647141199,92.5
0,-50.0,-10,20,-80.67173994830546,-120.67173994830546,82.5
6,-50.0,-10,20,-80.67172401900885,-120.67172401900885,92.5
6,-50.0,-10,20,-80.6717149835802,-120.67171498358022,100.0
6,-50.0,-10,20,-80.67171005590751,-120.67171005590751,100.0
4,-12.5,-10,20,-80.67170348574761,-83.17170348574761,100.0
5,-25.0,-10,20,-80.67169527307287,-95.67169527307287,100.0
0,-50.0,-10,20,-80.67168541782307,-120.67168541782308,90.0
5,-25.0,-10,20,-80.67166967421014,-95.67166967421014,95.0
0,-50.0,-10,20,-80.67165459073202,-120.67165459073203,85.0
4,-12.5,-10,20,-80.67163440623548,-83.17163440623548,87.5
6,-50.0,-10,20,-80.67161372704359,-120.67161372704359,97.5
5,-25.0,-10,20,-80.6715948801625,-95.6715948801625,100.0
4,-12.5,-10,20,-80.67157516955524,-83.17157516955524,100.0
2,-12.5,-10,20,-80.6715538164802,-83.1715538164802,97.5
5,-25.0,-10,20,-80.67153028211273,-95.67153028211273,100.0
6,-50.0,-10,20,-80.67150564380901,-120.67150564380901,100.0
5,-25.0,-10,20,-80.67147936308592,-95.67147936308592,100.0
6,-50.0,-10,20,-80.67145143977402,-120.67145143977402,100.0
1,-25.0,-10,20,-80.6714218740336,-95.6714218740336,95.0
