action,reward_inertia,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
3,0.0,50,19.99999831473808,69.99999831473808,100.0
2,-50.0,50,18.968788615190476,18.968788615190476,97.5
2,-50.0,50,15.934918467080209,15.934918467080209,95.0
1,-100.0,50,5.256517525465981,-44.74348247453402,90.0
0,-200.0,50,-19.8016893816462,-169.8016893816462,80.0
1,-100.0,50,-31.763474578968264,-81.76347457896827,75.0
2,-50.0,50,-38.9943627831028,-38.9943627831028,72.5
1,-100.0,50,-59.468752954771176,-109.46875295477116,67.5
1,-100.0,50,-92.25241607311004,-142.25241607311006,62.5
4,-50.0,50,-74.05197597328326,-74.05197597328326,65.0
5,-100.0,50,-47.99174386540426,-97.99174386540426,70.0
2,-50.0,50,-59.46666518967133,-59.46666518967133,67.5
2,-50.0,50,-74.04999096407634,-74.04999096407634,65.0
3,0.0,50,-74.04931028168035,-24.04931028168035,65.0
3,0.0,50,-74.04854633696694,-24.048546336966936,65.0
3,0.0,50,-74.04774573985345,-24.047745739853454,65.0
2,-50.0,50,-92.24593932154086,-92.24593932154085,62.5
4,-50.0,50,-74.04602724345177,-74.04602724345177,65.0
1,-100.0,50,-114.41416266264966,-164.41416266264966,60.0
6,-200.0,50,-47.98643492994685,-197.98643492994685,70.0
5,-100.0,50,-31.75790365179507,-81.75790365179506,75.0
2,-50.0,50,-38.98725909124123,-38.98725909124123,72.5
1,-100.0,50,-59.458517843909064,-109.45851784390908,67.5
3,0.0,50,-59.45776393315644,-9.457763933156443,67.5
6,-200.0,50,-25.57540086860393,-175.57540086860394,77.5
2,-50.0,50,-31.755480709276874,-31.755480709276867,75.0
2,-50.0,50,-38.98442673174138,-38.98442673174138,72.5
1,-100.0,50,-59.45450800144418,-109.4545080014442,67.5
1,-100.0,50,-92.23291100317688,-142.23291100317687,62.5
2,-50.0,50,-114.40029442675629,-114.40029442675629,60.0
4,-50.0,50,-92.23000962701231,-92.2300096270123,62.5
1,-100.0,50,-140.73367601672263,-190.73367601672263,57.5
3,0.0,50,-140.73132228318732,-90.73132228318732,57.5
3,0.0,50,-140.7284572103039,-90.7284572103039,57.5
0,-200.0,50,-286.9030206061915,-436.9030206061915,47.5
2,-50.0,50,-332.5743224103762,-332.5743224103762,45.0
0,-200.0,50,-542.2316121104269,-692.2316121104269,35.0
3,0.0,50,-542.2186249605802,-492.2186249605802,35.0
3,0.0,50,-542.2006232487893,-492.20062324878927,35.0
4,-50.0,50,-486.3776417356469,-486.3776417356469,37.5
0,-200.0,50,-719.025394563311,-869.025394563311,27.5
5,-100.0,50,-599.6779943299225,-649.6779943299225,32.5
3,0.0,50,-599.6323516108848,-549.6323516108848,32.5
2,-50.0,50,-658.6142943651179,-658.6142943651179,30.0
5,-100.0,50,-541.9728915109353,-591.9728915109353,35.0
6,-200.0,50,-332.3273836259424,-482.3273836259424,45.0
3,0.0,50,-332.26623239117566,-282.26623239117566,45.0
0,-200.0,50,-541.7268303892251,-691.7268303892251,35.0
3,0.0,50,-541.6285810926403,-491.6285810926403,35.0
1,-100.0,50,-657.9881527550102,-707.9881527550102,30.0
1,-100.0,50,-779.1644143498615,-829.1644143498615,25.0
2,-50.0,50,-840.7110270300152,-840.7110270300152,22.5
2,-50.0,50,-902.4805825732101,-902.4805825732101,20.0
