action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-50.0,-10,20,-80.67204479390224,-120.67204479390224,100.0
0,-50.0,-10,20,-80.67204479390216,-120.67204479390216,90.0
6,-50.0,-10,20,-80.67198047683222,-120.67198047683223,100.0
3,0.0,-10,20,-80.67198047681435,-70.67198047681435,100.0
4,-12.5,-10,20,-80.67198047681435,-83.17198047681435,100.0
6,-50.0,-10,20,-80.67198047681435,-120.67198047681435,100.0
6,-50.0,-10,20,-80.67198047681435,-120.67198047681435,100.0
3,0.0,-10,20,-80.67198047681435,-70.67198047681435,100.0
6,-50.0,-10,20,-80.67198047681435,-120.67198047681435,100.0
0,-50.0,-10,20,-80.67198047681133,-120.67198047681131,90.0
3,0.0,-10,20,-80.671955997755,-70.671955997755,90.0
4,-12.5,-10,20,-80.67193330723376,-83.17193330723376,92.5
0,-50.0,-10,20,-80.67191763215293,-120.67191763215294,82.5
1,-25.0,-10,20,-80.67188330107595,-95.67188330107595,77.5
0,-50.0,-10,20,-80.67184023502485,-120.67184023502483,67.5
0,-50.0,-10,20,-80.67177715459903,-120.67177715459903,57.5
4,-12.5,-10,20,-80.67168908436857,-83.17168908436857,60.0
5,-25.0,-10,20,-80.67159890178175,-95.67159890178175,65.0
5,-25.0,-10,20,-80.67151468898571,-95.67151468898571,70.0
1,-25.0,-10,20,-80.67143960201483,-95.67143960201483,65.0
3,0.0,-10,20,-80.67134846015769,-70.67134846015769,65.0
5,-25.0,-10,20,-80.67125241912078,-95.67125241912078,70.0
3,0.0,-10,20,-80.67116514325127,-70.67116514325127,70.0
1,-25.0,-10,20,-80.67107390654563,-95.67107390654563,65.0
5,-25.0,-10,20,-80.67096222194891,-95.67096222194891,70.0
5,-25.0,-10,20,-80.67086046370845,-95.67086046370845,75.0
0,-50.0,-10,20,-80.6707718206507,-120.67077182065071,65.0
1,-25.0,-10,20,-80.67064630150671,-95.67064630150671,60.0
3,0.0,-10,20,-80.67049369416222,-70.67049369416222,60.0
6,-50.0,-10,20,-80.67032799696102,-120.67032799696102,70.0
3,0.0,-10,20,-80.67019267358786,-70.67019267358786,70.0
3,0.0,-10,20,-80.67005244493706,-70.67005244493706,70.0
3,0.0,-10,20,-80.66990722241941,-70.66990722241941,70.0
4,-12.5,-10,20,-80.6697569156445,-83.1697569156445,72.5
1,-25.0,-10,20,-80.66961339739012,-95.66961339739012,67.5
2,-12.5,-10,20,-80.66944210838032,-83.16944210838032,65.0
6,-50.0,-10,20,-80.66925025344852,-120.66925025344852,75.0
4,-12.5,-10,20,-80.66910131346377,-83.16910131346377,77.5
5,-25.0,-10,20,-80.66896358562934,-95.66896358562934,82.5
4,-12.5,-10,20,-80.66885068600358,-83.16885068600358,85.0
6,-50.0,-10,20,-80.66875110796295,-120.66875110796295,95.0
4,-12.5,-10,20,-80.66869712621924,-83.16869712621924,97.5
6,-50.0,-10,20,-80.66864897971573,-120.66864897971573,100.0
3,0.0,-10,20,-80.66860450855148,-70.66860450855148,100.0
3,0.0,-10,20,-80.66855422682166,-70.66855422682166,100.0
3,0.0,-10,20,-80.66849813449198,-70.66849813449198,100.0
2,-12.5,-10,20,-80.66843623159896,-83.16843623159896,97.5
4,-12.5,-10,20,-80.66836343042075,-83.16836343042075,100.0
1,-25.0,-10,20,-80.6682899063962,-95.6682899063962,95.0
2,-12.5,-10,20,-80.66820252909528,-83.16820252909528,92.5
3,0.0,-10,20,-80.66810641540374,-70.66810641540374,92.5
1,-25.0,-10,20,-80.66800542232058,-95.66800542232058,87.5
1,-25.0,-10,20,-80.66789315196844,-95.66789315196844,82.5
0,-50.0,-10,20,-80.66776993504517,-120.66776993504516,72.5
4,-12.5,-10,20,-80.66762949402656,-83.16762949402656,75.0
3,0.0,-10,20,-80.66748593826132,-70.66748593826132,75.0
2,-12.5,-10,20,-80.66733654154818,-83.16733654154818,72.5
2,-12.5,-10,20,-80.66717815246328,-83.16717815246328,70.0
2,-12.5,-10,20,-80.66701026298287,-83.16701026298287,67.5
3,0.0,-10,20,-80.66683221723024,-70.66683221723024,67.5
5,-25.0,-10,20,-80.66664672439921,-95.66664672439921,72.5
6,-50.0,-10,20,-80.6664609553005,-120.6664609553005,82.5
6,-50.0,-10,20,-80.66626401615942,-120.6662640161594,92.5
5,-25.0,-10,20,-80.66605608172537,-95.66605608172537,97.5
1,-25.0,-10,20,-80.6658298501404,-95.6658298501404,92.5
2,-12.5,-10,20,-80.66557404158408,-83.16557404158408,90.0
4,-12.5,-10,20,-80.66529171374037,-83.16529171374037,92.5
5,-25.0,-10,20,-80.66498747544942,-95.66498747544942,97.5
1,-25.0,-10,20,-80.6646629432878,-95.6646629432878,92.5
0,-50.0,-10,20,-80.6643103075889,-120.66431030758889,82.5
4,-12.5,-10,20,-80.66392663180932,-83.16392663180932,85.0
6,-50.0,-10,20,-80.66352023261422,-120.66352023261422,95.0
2,-12.5,-10,20,-80.66309556500576,-83.16309556500576,92.5
2,-12.5,-10,20,-80.66264504814485,-83.16264504814485,90.0
1,-25.0,-10,20,-80.66216883673592,-95.66216883673592,85.0
3,0.0,-10,20,-80.66166584438797,-70.66166584438797,85.0
1,-25.0,-10,20,-80.66113840210994,-95.66113840210994,80.0
0,-50.0,-10,20,-80.66058431411817,-120.66058431411818,70.0
4,-12.5,-10,20,-80.66000122692678,-83.16000122692678,72.5
2,-12.5,-10,20,-80.65939416879574,-83.15939416879574,70.0
3,0.0,-10,20,-80.65876098925118,-70.65876098925118,70.0
1,-25.0,-10,20,-80.6581026705687,-95.6581026705687,65.0
3,0.0,-10,20,-80.65744546135727,-70.65744546135727,65.0
3,0.0,-10,20,-80.65679136627543,-70.65679136627543,65.0
4,-12.5,-10,20,-80.65614033712029,-83.15614033712029,67.5
4,-12.5,-10,20,-80.65549380774493,-83.15549380774493,70.0
4,-12.5,-10,20,-80.65485208279009,-83.15485208279009,72.5
3,0.0,-10,20,-80.65421544000957,-70.65421544000957,72.5
2,-12.5,-10,20,-80.65358257010294,-83.15358257010294,70.0
2,-12.5,-10,20,-80.65295188142542,-83.15295188142542,67.5
2,-12.5,-10,20,-80.65232305222752,-83.15232305222752,65.0
4,-12.5,-10,20,-80.65169567231769,-83.15169567231769,67.5
3,0.0,-10,20,-80.65107291142935,-70.65107291142935,67.5
1,-25.0,-10,20,-80.65045326224114,-95.65045326224114,62.5
2,-12.5,-10,20,-80.64983269637935,-83.14983269637935,60.0
1,-25.0,-10,20,-80.64921209076903,-95.64921209076903,55.0
3,0.0,-10,20,-80.64858812491255,-70.64858812491255,55.0
5,-25.0,-10,20,-80.64796389133244,-95.64796389133244,60.0
3,0.0,-10,20,-80.64734481246568,-70.64734481246568,60.0
6,-50.0,-10,20,-80.64672631095084,-120.64672631095084,70.0
1,-25.0,-10,20,-80.64612136115635,-95.64612136115635,65.0
0,-50.0,-10,20,-80.6455127122797,-120.6455127122797,55.0
4,-12.5,-10,20,-80.64491526707748,-83.14491526707748,57.5
2,-12.5,-10,20,-80.64434360249145,-83.14434360249145,55.0
6,-50.0,-10,20,-80.64378963754264,-120.64378963754262,65.0
6,-50.0,-10,20,-80.64327568377784,-120.64327568377786,75.0
3,0.0,-10,20,-80.64280649957162,-70.64280649957162,75.0
5,-25.0,-10,20,-80.64236551844382,-95.64236551844382,80.0
0,-50.0,-10,20,-80.64196231700998,-120.64196231700998,70.0
5,-25.0,-10,20,-80.64156931772777,-95.64156931772777,75.0
3,0.0,-10,20,-80.64121294663158,-70.64121294663158,75.0
6,-50.0,-10,20,-80.64088477639626,-120.64088477639626,85.0
1,-25.0,-10,20,-80.64060379861141,-95.64060379861141,80.0
4,-12.5,-10,20,-80.6403434640728,-83.1403434640728,82.5
5,-25.0,-10,20,-80.64011658947442,-95.64011658947442,87.5
0,-50.0,-10,20,-80.63992730810412,-120.63992730810412,77.5
2,-12.5,-10,20,-80.63975174838696,-83.13975174838696,75.0
3,0.0,-10,20,-80.6396008266902,-70.6396008266902,75.0
6,-50.0,-10,20,-80.63947811345166,-120.63947811345167,85.0
4,-12.5,-10,20,-80.63939938808625,-83.13939938808625,87.5
2,-12.5,-10,20,-80.63935363420391,-83.13935363420391,85.0
2,-12.5,-10,20,-80.63933378398897,-83.13933378398897,82.5
2,-12.5,-10,20,-80.63931161995899,-83.13931161995899,80.0
5,-25.0,-10,20,-80.63928706433374,-95.63928706433374,85.0
1,-25.0,-10,20,-80.63926932293364,-95.63926932293364,80.0
3,0.0,-10,20,-80.63924653877348,-70.63924653877348,80.0
6,-50.0,-10,20,-80.63922430870869,-120.63922430870869,90.0
0,-50.0,-10,20,-80.63921373618817,-120.63921373618817,80.0
5,-25.0,-10,20,-80.63919363186605,-95.63919363186605,85.0
0,-50.0,-10,20,-80.63917910654186,-120.63917910654186,75.0
0,-50.0,-10,20,-80.63915548883546,-120.63915548883546,65.0
4,-12.5,-10,20,-80.63912152714637,-83.13912152714637,67.5
2,-12.5,-10,20,-80.63908851238446,-83.13908851238446,65.0
0,-50.0,-10,20,-80.63905128703698,-120.63905128703698,55.0
6,-50.0,-10,20,-80.63899953011502,-120.63899953011503,65.0
3,0.0,-10,20,-80.63895602697515,-70.63895602697515,65.0
4,-12.5,-10,20,-80.6389101886978,-83.1389101886978,67.5
5,-25.0,-10,20,-80.63886562851509,-95.63886562851509,72.5
5,-25.0,-10,20,-80.63882690750619,-95.63882690750619,77.5
6,-50.0,-10,20,-80.63879519471345,-120.63879519471345,87.5
5,-25.0,-10,20,-80.63877822116451,-95.63877822116451,92.5
4,-12.5,-10,20,-80.63876877978734,-83.13876877978734,95.0
4,-12.5,-10,20,-80.63876305606325,-83.13876305606325,97.5
1,-25.0,-10,20,-80.63876048671318,-95.63876048671318,92.5
5,-25.0,-10,20,-80.63875352433965,-95.63875352433965,97.5
3,0.0,-10,20,-80.63875142714942,-70.63875142714942,97.5
4,-12.5,-10,20,-80.63874955656104,-83.13874955656104,100.0
1,-25.0,-10,20,-80.63874955655979,-95.63874955655979,95.0
6,-50.0,-10,20,-80.63874659952486,-120.63874659952486,100.0
6,-50.0,-10,20,-80.63874659952486,-120.63874659952486,100.0
1,-25.0,-10,20,-80.63874659952474,-95.63874659952474,95.0
1,-25.0,-10,20,-80.63874452789605,-95.63874452789605,90.0
2,-12.5,-10,20,-80.63874073707042,-83.13874073707042,87.5
2,-12.5,-10,20,-80.63873631693235,-83.13873631693235,85.0
2,-12.5,-10,20,-80.63873130527342,-83.13873130527342,82.5
2,-12.5,-10,20,-80.63872570942996,-83.13872570942996,80.0
1,-25.0,-10,20,-80.638719509791,-95.638719509791,75.0
0,-50.0,-10,20,-80.63871185134607,-120.63871185134607,65.0
2,-12.5,-10,20,-80.63870083868464,-83.13870083868464,62.5
5,-25.0,-10,20,-80.63868832533186,-95.63868832533186,67.5
5,-25.0,-10,20,-80.63867689956953,-95.63867689956953,72.5
4,-12.5,-10,20,-80.63866697105644,-83.13866697105644,75.0
3,0.0,-10,20,-80.63865787795865,-70.63865787795865,75.0
2,-12.5,-10,20,-80.63864877562487,-83.13864877562487,72.5
4,-12.5,-10,20,-80.63863868834126,-83.13863868834126,75.0
3,0.0,-10,20,-80.63862944985372,-70.63862944985372,75.0
4,-12.5,-10,20,-80.63862020198358,-83.13862020198358,77.5
3,0.0,-10,20,-80.6386119236263,-70.6386119236263,77.5
2,-12.5,-10,20,-80.63860374241378,-83.13860374241378,75.0
2,-12.5,-10,20,-80.63859470095693,-83.13859470095693,72.5
