action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
3,0.0,-10,0,-81.29404705729297,-91.29404705729297,96.3
6,-50.0,-10,0,-81.29402274757469,-141.29402274757467,100.0
0,-50.0,-10,0,-81.29400045508321,-141.29400045508322,90.0
2,-12.5,-10,0,-81.2940000084756,-103.7940000084756,87.5
1,-25.0,-10,0,-81.29395031460302,-116.29395031460302,82.5
1,-25.0,-10,0,-81.29389181537073,-116.29389181537073,77.5
6,-50.0,-10,0,-81.29381356098902,-141.293813560989,87.5
1,-25.0,-10,0,-81.29371513708698,-116.29371513708698,82.5
1,-25.0,-10,0,-81.29366137506052,-116.29366137506052,77.5
3,0.0,-10,0,-81.29358969122023,-91.29358969122023,77.5
5,-25.0,-10,0,-81.29349971008814,-116.29349971008814,82.5
0,-50.0,-10,0,-81.2934103571545,-141.2934103571545,72.5
1,-25.0,-10,0,-81.29334156562817,-116.29334156562817,67.5
4,-12.5,-10,0,-81.29323565756947,-103.79323565756947,70.0
3,0.0,-10,0,-81.29310766703608,-91.29310766703608,70.0
0,-50.0,-10,0,-81.29298547318305,-141.29298547318305,60.0
2,-12.5,-10,0,-81.2928600457508,-103.7928600457508,57.5
5,-25.0,-10,0,-81.292685907154,-116.292685907154,62.5
5,-25.0,-10,0,-81.29248658191867,-116.29248658191867,67.5
2,-12.5,-10,0,-81.29229760942209,-103.79229760942209,65.0
3,0.0,-10,0,-81.29212551822769,-91.29212551822769,65.0
4,-12.5,-10,0,-81.29193260239617,-103.79193260239617,67.5
4,-12.5,-10,0,-81.29173037136067,-103.79173037136067,70.0
2,-12.5,-10,0,-81.29153441184867,-103.79153441184867,67.5
2,-12.5,-10,0,-81.29134776677847,-103.79134776677847,65.0
2,-12.5,-10,0,-81.2911396431553,-103.7911396431553,62.5
0,-50.0,-10,0,-81.29090622404559,-141.29090622404559,52.5
0,-50.0,-10,0,-81.29064270343176,-141.29064270343176,42.5
6,-50.0,-10,0,-81.29028114372073,-141.29028114372073,52.5
3,0.0,-10,0,-81.2897840851596,-91.2897840851596,52.5
5,-25.0,-10,0,-81.28931700646086,-116.28931700646086,57.5
2,-12.5,-10,0,-81.28879810238301,-103.78879810238301,55.0
6,-50.0,-10,0,-81.28828606281745,-141.28828606281746,65.0
4,-12.5,-10,0,-81.28769252389745,-103.78769252389745,67.5
5,-25.0,-10,0,-81.28719399043777,-116.28719399043777,72.5
4,-12.5,-10,0,-81.28670895127445,-103.78670895127445,75.0
3,0.0,-10,0,-81.28628494659432,-91.28628494659432,75.0
2,-12.5,-10,0,-81.285893654546,-103.785893654546,72.5
4,-12.5,-10,0,-81.28549980461797,-103.78549980461797,75.0
6,-50.0,-10,0,-81.28506311825711,-141.2850631182571,85.0
4,-12.5,-10,0,-81.2846597392415,-103.7846597392415,87.5
1,-25.0,-10,0,-81.28441280898357,-116.28441280898357,82.5
4,-12.5,-10,0,-81.2842107644943,-103.7842107644943,85.0
3,0.0,-10,0,-81.28394628592307,-91.28394628592307,85.0
5,-25.0,-10,0,-81.2837218756489,-116.2837218756489,90.0
4,-12.5,-10,0,-81.28350416978478,-103.78350416978478,92.5
5,-25.0,-10,0,-81.28335432931367,-116.28335432931367,97.5
2,-12.5,-10,0,-81.28322502971507,-103.78322502971507,95.0
6,-50.0,-10,0,-81.28313789694266,-141.28313789694266,100.0
3,0.0,-10,0,-81.28301466361643,-91.28301466361643,100.0
1,-25.0,-10,0,-81.28292177474307,-116.28292177474307,95.0
5,-25.0,-10,0,-81.28281338499673,-116.28281338499673,100.0
3,0.0,-10,0,-81.28265614613014,-91.28265614613014,100.0
2,-12.5,-10,0,-81.28251675376313,-103.78251675376313,97.5
0,-50.0,-10,0,-81.28236186037752,-141.28236186037753,87.5
3,0.0,-10,0,-81.28217940661611,-91.28217940661611,87.5
6,-50.0,-10,0,-81.28193781786845,-141.28193781786845,97.5
4,-12.5,-10,0,-81.28168376139593,-103.78168376139593,100.0
3,0.0,-10,0,-81.28145713109959,-91.28145713109959,100.0
1,-25.0,-10,0,-81.28122473417464,-116.28122473417464,95.0
0,-50.0,-10,0,-81.28097683690505,-141.28097683690504,85.0
4,-12.5,-10,0,-81.28069936186446,-103.78069936186446,87.5
2,-12.5,-10,0,-81.28038927804602,-103.78038927804602,85.0
0,-50.0,-10,0,-81.28008015787687,-141.28008015787685,75.0
4,-12.5,-10,0,-81.2797593996052,-103.7797593996052,77.5
4,-12.5,-10,0,-81.27940888250953,-103.77940888250953,80.0
0,-50.0,-10,0,-81.27905717358566,-141.27905717358567,70.0
6,-50.0,-10,0,-81.27870475631417,-141.27870475631417,80.0
4,-12.5,-10,0,-81.27832214946382,-103.77832214946382,82.5
5,-25.0,-10,0,-81.27795512184758,-116.27795512184758,87.5
1,-25.0,-10,0,-81.2775876748983,-116.2775876748983,82.5
2,-12.5,-10,0,-81.27722537250148,-103.77722537250148,80.0
3,0.0,-10,0,-81.27684680225833,-91.27684680225833,80.0
2,-12.5,-10,0,-81.27645699873212,-103.77645699873212,77.5
2,-12.5,-10,0,-81.27606081272303,-103.77606081272303,75.0
0,-50.0,-10,0,-81.27565321675135,-141.27565321675135,65.0
4,-12.5,-10,0,-81.27523380158124,-103.77523380158124,67.5
0,-50.0,-10,0,-81.27477095540969,-141.27477095540968,57.5
5,-25.0,-10,0,-81.27428759247742,-116.27428759247742,62.5
0,-50.0,-10,0,-81.2737558167805,-141.2737558167805,52.5
0,-50.0,-10,0,-81.27320622760374,-141.27320622760374,42.5
6,-50.0,-10,0,-81.27260115529019,-141.2726011552902,52.5
3,0.0,-10,0,-81.27192806813028,-91.27192806813028,52.5
3,0.0,-10,0,-81.27124235041836,-91.27124235041836,52.5
1,-25.0,-10,0,-81.27051662601954,-116.27051662601954,47.5
6,-50.0,-10,0,-81.26974895934615,-141.26974895934615,57.5
2,-12.5,-10,0,-81.26891193779352,-103.76891193779352,55.0
5,-25.0,-10,0,-81.26807623415026,-116.26807623415026,60.0
4,-12.5,-10,0,-81.26718418701812,-103.76718418701812,62.5
6,-50.0,-10,0,-81.26627807916721,-141.2662780791672,72.5
1,-25.0,-10,0,-81.26534912923341,-116.26534912923341,67.5
3,0.0,-10,0,-81.26445500354674,-91.26445500354674,67.5
2,-12.5,-10,0,-81.26351229864815,-103.76351229864815,65.0
2,-12.5,-10,0,-81.26255143327073,-103.76255143327073,62.5
3,0.0,-10,0,-81.26155231089875,-91.26155231089875,62.5
3,0.0,-10,0,-81.26050956384104,-91.26050956384104,62.5
4,-12.5,-10,0,-81.25943898563352,-103.75943898563352,65.0
1,-25.0,-10,0,-81.25833947976821,-116.25833947976821,60.0
0,-50.0,-10,0,-81.25723499385357,-141.25723499385356,50.0
1,-25.0,-10,0,-81.25605167058228,-116.25605167058228,45.0
3,0.0,-10,0,-81.25471174176383,-91.25471174176383,45.0
1,-25.0,-10,0,-81.25322628060789,-116.25322628060789,40.0
3,0.0,-10,0,-81.25162917476419,-91.25162917476419,40.0
3,0.0,-10,0,-81.2498122885112,-91.2498122885112,40.0
3,0.0,-10,0,-81.2478102628951,-91.2478102628951,40.0
3,0.0,-10,0,-81.24559197156415,-91.24559197156415,40.0
2,-12.5,-10,0,-81.24312077790833,-103.74312077790833,37.5
5,-25.0,-10,0,-81.24038234548168,-116.24038234548168,42.5
2,-12.5,-10,0,-81.23721894863444,-103.73721894863444,40.0
0,-50.0,-10,0,-81.23387998904009,-141.23387998904008,30.0
0,-50.0,-10,0,-81.22999737006512,-141.22999737006512,20.0
6,-50.0,-10,0,-81.22487303459438,-141.2248730345944,30.0
5,-25.0,-10,0,-81.21783405774951,-116.21783405774951,35.0
0,-50.0,-10,0,-81.2101641683037,-141.21016416830372,25.0
6,-50.0,-10,0,-81.2016005128817,-141.2016005128817,35.0
2,-12.5,-10,0,-81.18972622715263,-103.68972622715263,32.5
3,0.0,-10,0,-81.17711343324086,1908.822886566759,32.5
0,-50.0,-10,0,-81.16143209782352,1858.8385679021765,22.5
4,-12.5,-10,0,-81.14248419105087,1896.357515808949,25.0
0,-50.0,-10,0,-81.11562820264949,1858.8843717973505,15.0
