action,reward_inertia,reward_I_percentage,reward_weigthed,reward,stringency_index
4,-50.0,50,19.762094208228987,19.762094208228987,98.8
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
0,-200.0,50,5.256515305238523,-144.7434846947615,90.0
5,-100.0,50,15.93491912222801,-34.06508087777199,95.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
1,-100.0,50,15.934926480738596,-34.065073519261404,95.0
2,-50.0,50,11.186803725255501,11.186803725255501,92.5
5,-100.0,50,18.968791161640112,-31.031208838359888,97.5
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
2,-50.0,50,18.96879218778581,18.96879218778581,97.5
3,0.0,50,18.968792250181636,68.96879225018164,97.5
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
2,-50.0,50,18.968792629475544,18.968792629475544,97.5
3,0.0,50,18.968792708887676,68.96879270888768,97.5
2,-50.0,50,15.934935477282707,15.934935477282707,95.0
3,0.0,50,15.934936142117266,65.93493614211727,95.0
0,-200.0,50,-7.734536991162074,-157.7345369911621,85.0
6,-200.0,50,15.934937945070487,-134.0650620549295,95.0
3,0.0,50,15.934939796217236,65.93493979621724,95.0
3,0.0,50,15.934940594760917,65.93494059476092,95.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
3,0.0,50,19.99999831473808,69.99999831473808,100.0
2,-50.0,50,18.96879460924235,18.96879460924235,97.5
3,0.0,50,18.96879468676407,68.96879468676407,97.5
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
0,-200.0,50,5.256613270076301,-144.7433867299237,90.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
2,-50.0,50,18.968795428393918,18.968795428393918,97.5
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
0,-200.0,50,5.256632168323023,-144.74336783167698,90.0
2,-50.0,50,-1.2303171464467368,-1.2303171464467368,87.5
5,-100.0,50,11.186858958518911,-38.81314104148109,92.5
4,-50.0,50,15.934952974070967,15.934952974070967,95.0
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
2,-50.0,50,18.96879825908519,18.96879825908519,97.5
1,-100.0,50,11.186877006585476,-38.813122993414524,92.5
4,-50.0,50,15.934961572221283,15.934961572221283,95.0
4,-50.0,50,18.968800070968214,18.968800070968214,97.5
1,-100.0,50,11.186894707085486,-38.813105292914514,92.5
4,-50.0,50,15.93497000180892,15.93497000180892,95.0
1,-100.0,50,5.256731806496404,-44.743268193503596,90.0
1,-100.0,50,-7.734169044794065,-57.73416904479407,85.0
6,-200.0,50,15.93498431328743,-134.06501568671257,95.0
0,-200.0,50,-7.734040136331586,-157.7340401363316,85.0
3,0.0,50,-7.7339548965516585,42.26604510344834,85.0
2,-50.0,50,-13.93535407944622,-13.93535407944622,82.5
6,-200.0,50,11.187026317573768,-138.81297368242622,92.5
1,-100.0,50,-1.2297530764290627,-51.22975307642906,87.5
6,-200.0,50,18.968822906083403,-131.0311770939166,97.5
3,0.0,50,18.96882724998146,68.96882724998146,97.5
1,-100.0,50,11.18717553116926,-38.81282446883074,92.5
3,0.0,50,11.18722160508473,61.18722160508473,92.5
4,-50.0,50,15.935134388142927,15.935134388142927,95.0
2,-50.0,50,11.187324457843175,11.187324457843175,92.5
0,-200.0,50,-13.933266815996191,-163.9332668159962,82.5
3,0.0,50,-13.932938647826553,36.06706135217345,82.5
0,-200.0,50,-38.985133819056955,-188.98513381905695,72.5
3,0.0,50,-38.98427832362957,11.015721676370433,72.5
6,-200.0,50,-13.931899004871333,-163.93189900487133,82.5
2,-50.0,50,-19.795241767386486,-19.795241767386486,80.0
3,0.0,50,-19.794754050850685,30.205245949149315,80.0
2,-50.0,50,-25.57208948125662,-25.572089481256626,77.5
6,-200.0,50,-1.22738716555412,-151.22738716555412,87.5
5,-100.0,50,11.187983687900797,-38.8120163120992,92.5
4,-50.0,50,15.93548442410939,15.93548442410939,95.0
