action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
1,-25.0,-10,0,-81.29404705729297,-116.29404705729297,91.3
5,-25.0,-10,0,-81.2940227475593,-116.2940227475593,96.3
6,-50.0,-10,0,-81.29397003679875,-141.29397003679875,100.0
5,-25.0,-10,0,-81.29394908618136,-116.29394908618136,100.0
4,-12.5,-10,0,-81.29394841630365,-103.79394841630365,100.0
2,-12.5,-10,0,-81.29394752300526,-103.79394752300526,97.5
4,-12.5,-10,0,-81.29394640657544,-103.79394640657544,100.0
3,0.0,-10,0,-81.29393615189409,-91.29393615189409,100.0
5,-25.0,-10,0,-81.29393458892656,-116.29393458892656,100.0
6,-50.0,-10,0,-81.2939328025432,-141.2939328025432,100.0
3,0.0,-10,0,-81.29393079293177,-91.29393079293177,100.0
2,-12.5,-10,0,-81.29392856013085,-103.79392856013085,97.5
6,-50.0,-10,0,-81.29392610404528,-141.29392610404528,100.0
6,-50.0,-10,0,-81.29391886863361,-141.29391886863363,100.0
5,-25.0,-10,0,-81.29391596589332,-116.29391596589332,100.0
4,-12.5,-10,0,-81.29391283990536,-103.79391283990536,100.0
6,-50.0,-10,0,-81.29390949084075,-141.29390949084075,100.0
6,-50.0,-10,0,-81.29390617473184,-141.29390617473183,100.0
2,-12.5,-10,0,-81.29390289139012,-103.79390289139012,97.5
4,-12.5,-10,0,-81.29389964141106,-103.79389964141106,100.0
2,-12.5,-10,0,-81.2938943465852,-103.7938943465852,97.5
3,0.0,-10,0,-81.29389116277292,-91.29389116277292,97.5
6,-50.0,-10,0,-81.29388633789206,-141.29388633789205,100.0
2,-12.5,-10,0,-81.29388170839049,-103.79388170839049,97.5
4,-12.5,-10,0,-81.29387862381262,-103.79387862381262,100.0
2,-12.5,-10,0,-81.29387435453583,-103.79387435453583,97.5
1,-25.0,-10,0,-81.29387133611453,-116.29387133611453,92.5
5,-25.0,-10,0,-81.29386736961035,-116.29386736961035,97.5
0,-50.0,-10,0,-81.29386172949629,-141.29386172949629,87.5
4,-12.5,-10,0,-81.2938579918833,-103.7938579918833,90.0
3,0.0,-10,0,-81.2938513260626,-91.2938513260626,90.0
3,0.0,-10,0,-81.2938456302048,-91.2938456302048,90.0
5,-25.0,-10,0,-81.29383825109693,-116.29383825109693,95.0
3,0.0,-10,0,-81.29382917661081,-91.29382917661081,95.0
6,-50.0,-10,0,-81.29381956922983,-141.2938195692298,100.0
0,-50.0,-10,0,-81.29380819246593,-141.29380819246592,90.0
4,-12.5,-10,0,-81.29379599475732,-103.79379599475732,92.5
6,-50.0,-10,0,-81.29378020006587,-141.29378020006587,100.0
5,-25.0,-10,0,-81.2937630600085,-116.2937630600085,100.0
2,-12.5,-10,0,-81.29374525548947,-103.79374525548947,97.5
6,-50.0,-10,0,-81.29372558204813,-141.29372558204813,100.0
1,-25.0,-10,0,-81.29370374758197,-116.29370374758197,95.0
1,-25.0,-10,0,-81.29368033628197,-116.29368033628197,90.0
5,-25.0,-10,0,-81.2936545826963,-116.2936545826963,95.0
0,-50.0,-10,0,-81.29362655896392,-141.29362655896392,85.0
5,-25.0,-10,0,-81.29359713679929,-116.29359713679929,90.0
3,0.0,-10,0,-81.29356511700905,-91.29356511700905,90.0
5,-25.0,-10,0,-81.29351801242461,-116.29351801242461,95.0
2,-12.5,-10,0,-81.29345545109247,-103.79345545109247,92.5
6,-50.0,-10,0,-81.29337774546443,-141.29337774546443,100.0
0,-50.0,-10,0,-81.29328442001137,-141.2932844200114,90.0
3,0.0,-10,0,-81.29317601621074,-91.29317601621074,90.0
4,-12.5,-10,0,-81.29305163936515,-103.79305163936515,92.5
6,-50.0,-10,0,-81.29291179005355,-141.29291179005355,100.0
4,-12.5,-10,0,-81.29275657076681,-103.79275657076681,100.0
6,-50.0,-10,0,-81.29258615454714,-141.29258615454714,100.0
4,-12.5,-10,0,-81.29240023547057,-103.79240023547057,100.0
1,-25.0,-10,0,-81.29219881367062,-116.29219881367062,95.0
6,-50.0,-10,0,-81.2919818892408,-141.2919818892408,100.0
1,-25.0,-10,0,-81.2917493433527,-116.2917493433527,95.0
5,-25.0,-10,0,-81.29150141398605,-116.29150141398605,100.0
4,-12.5,-10,0,-81.29123788544241,-103.79123788544241,100.0
4,-12.5,-10,0,-81.29096723000876,-103.79096723000876,100.0
4,-12.5,-10,0,-81.29068935037711,-103.79068935037711,100.0
0,-50.0,-10,0,-81.29040424755111,-141.29040424755112,90.0
2,-12.5,-10,0,-81.29011192154988,-103.79011192154988,87.5
2,-12.5,-10,0,-81.28981225804682,-103.78981225804682,85.0
2,-12.5,-10,0,-81.28950535124474,-103.78950535124474,82.5
3,0.0,-10,0,-81.28919120227734,-91.28919120227734,82.5
5,-25.0,-10,0,-81.28886981134899,-116.28886981134899,87.5
4,-12.5,-10,0,-81.28854120278733,-103.78854120278733,90.0
3,0.0,-10,0,-81.28820542353075,-91.28820542353075,90.0
2,-12.5,-10,0,-81.28786244928145,-103.78786244928145,87.5
5,-25.0,-10,0,-81.28751225812772,-116.28751225812772,92.5
3,0.0,-10,0,-81.2871548298092,-91.2871548298092,92.5
3,0.0,-10,0,-81.28679021973102,-91.28679021973102,92.5
3,0.0,-10,0,-81.2864183909698,-91.2864183909698,92.5
2,-12.5,-10,0,-81.28602389792974,-103.78602389792974,90.0
6,-50.0,-10,0,-81.28560674066381,-141.2856067406638,100.0
6,-50.0,-10,0,-81.28516690616637,-141.28516690616635,100.0
1,-25.0,-10,0,-81.2847044558859,-116.2847044558859,95.0
0,-50.0,-10,0,-81.28421933921324,-141.28421933921322,85.0
1,-25.0,-10,0,-81.28371153741261,-116.28371153741261,80.0
2,-12.5,-10,0,-81.28318103587,-103.78318103587,77.5
6,-50.0,-10,0,-81.28262785369276,-141.28262785369276,87.5
0,-50.0,-10,0,-81.28205199934584,-141.28205199934584,77.5
3,0.0,-10,0,-81.28145351551515,-91.28145351551515,77.5
3,0.0,-10,0,-81.28083233768811,-91.28083233768811,77.5
2,-12.5,-10,0,-81.28018849718791,-103.78018849718791,75.0
4,-12.5,-10,0,-81.2795219946505,-103.7795219946505,77.5
3,0.0,-10,0,-81.27883282250244,-91.27883282250244,77.5
0,-50.0,-10,0,-81.27812099612696,-141.27812099612697,67.5
5,-25.0,-10,0,-81.27739921785327,-116.27739921785327,72.5
2,-12.5,-10,0,-81.27666745521914,-103.77666745521914,70.0
1,-25.0,-10,0,-81.2759257532734,-116.2759257532734,65.0
4,-12.5,-10,0,-81.27517408940832,-103.77517408940832,67.5
2,-12.5,-10,0,-81.27441245336628,-103.77441245336628,65.0
6,-50.0,-10,0,-81.27364086930893,-141.27364086930893,75.0
0,-50.0,-10,0,-81.27285931994449,-141.27285931994447,65.0
3,0.0,-10,0,-81.27206785335055,-91.27206785335055,65.0
4,-12.5,-10,0,-81.27126639533672,-103.77126639533672,67.5
2,-12.5,-10,0,-81.27045498053674,-103.77045498053674,65.0
4,-12.5,-10,0,-81.269633619875,-103.769633619875,67.5
5,-25.0,-10,0,-81.26880229255664,-116.26880229255664,72.5
3,0.0,-10,0,-81.26796102038105,-91.26796102038105,72.5
4,-12.5,-10,0,-81.26710981839538,-103.76710981839538,75.0
4,-12.5,-10,0,-81.26624866680655,-103.76624866680655,77.5
2,-12.5,-10,0,-81.26540640883601,-103.76540640883601,75.0
3,0.0,-10,0,-81.26458304650642,-91.26458304650642,75.0
3,0.0,-10,0,-81.26377855559292,-91.26377855559292,75.0
4,-12.5,-10,0,-81.26299294519349,-103.76299294519349,77.5
1,-25.0,-10,0,-81.26222621778541,-116.26222621778541,72.5
5,-25.0,-10,0,-81.26147838360572,-116.26147838360572,77.5
3,0.0,-10,0,-81.26074940627666,-91.26074940627666,77.5
6,-50.0,-10,0,-81.26003933243013,-141.26003933243013,87.5
3,0.0,-10,0,-81.25934813909561,-91.25934813909561,87.5
3,0.0,-10,0,-81.25867587352218,-91.25867587352218,87.5
4,-12.5,-10,0,-81.25802248960447,-103.75802248960447,90.0
1,-25.0,-10,0,-81.25738798680726,-116.25738798680726,85.0
5,-25.0,-10,0,-81.25677237419978,-116.25677237419978,90.0
6,-50.0,-10,0,-81.25617562308412,-141.25617562308412,100.0
4,-12.5,-10,0,-81.25559776874229,-103.75559776874229,100.0
5,-25.0,-10,0,-81.25500747243703,-116.25500747243703,100.0
5,-25.0,-10,0,-81.2544047000028,-116.2544047000028,100.0
3,0.0,-10,0,-81.25378945363396,-91.25378945363396,100.0
4,-12.5,-10,0,-81.25316173138373,-103.75316173138373,100.0
6,-50.0,-10,0,-81.2525215361601,-141.2525215361601,100.0
2,-12.5,-10,0,-81.25186886698918,-103.75186886698918,97.5
3,0.0,-10,0,-81.25120372418905,-91.25120372418905,97.5
5,-25.0,-10,0,-81.2505261019603,-116.2505261019603,100.0
1,-25.0,-10,0,-81.24983600828743,-116.24983600828743,95.0
0,-50.0,-10,0,-81.2491334442507,-141.2491334442507,85.0
5,-25.0,-10,0,-81.2484184023859,-116.2484184023859,90.0
1,-25.0,-10,0,-81.24769087890066,-116.24769087890066,85.0
4,-12.5,-10,0,-81.24695088876742,-103.74695088876742,87.5
5,-25.0,-10,0,-81.24619842310997,-116.24619842310997,92.5
1,-25.0,-10,0,-81.24543348880628,-116.24543348880628,87.5
5,-25.0,-10,0,-81.2447195605335,-116.2447195605335,92.5
1,-25.0,-10,0,-81.24405662905184,-116.24405662905184,87.5
3,0.0,-10,0,-81.24344470032972,-91.24344470032972,87.5
4,-12.5,-10,0,-81.24288376653695,-103.74288376653695,90.0
4,-12.5,-10,0,-81.24237382956679,-103.74237382956679,92.5
2,-12.5,-10,0,-81.24191489036005,-103.74191489036005,90.0
5,-25.0,-10,0,-81.24150694764496,-116.24150694764496,95.0
1,-25.0,-10,0,-81.24114999795236,-116.24114999795236,90.0
5,-25.0,-10,0,-81.24084404427836,-116.24084404427836,95.0
6,-50.0,-10,0,-81.2405890813935,-141.2405890813935,100.0
2,-12.5,-10,0,-81.24038511316363,-103.74038511316363,97.5
0,-50.0,-10,0,-81.24023213871473,-141.24023213871473,87.5
4,-12.5,-10,0,-81.24013015514832,-103.74013015514832,90.0
3,0.0,-10,0,-81.24007916025974,-91.24007916025974,90.0
4,-12.5,-10,0,-81.24007915716476,-103.74007915716476,92.5
1,-25.0,-10,0,-81.2400453046616,-116.2400453046616,87.5
3,0.0,-10,0,-81.23997760294185,-91.23997760294185,87.5
6,-50.0,-10,0,-81.23987605025286,-141.23987605025286,97.5
4,-12.5,-10,0,-81.23974064800124,-103.73974064800124,100.0
