action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
3,0.0,-10,20,-80.67204479390224,-70.67204479390224,96.3
1,-25.0,-10,20,-80.67201819613977,-95.67201819613977,91.3
2,-12.5,-10,20,-80.67196135551939,-83.17196135551939,88.8
0,-50.0,-10,20,-80.67189355067293,-120.67189355067293,78.8
0,-50.0,-10,20,-80.67177076232855,-120.67177076232855,68.8
2,-12.5,-10,20,-80.6715887396514,-83.1715887396514,66.3
1,-25.0,-10,20,-80.67138424724014,-95.67138424724014,61.3
6,-50.0,-10,20,-80.67113523331682,-120.67113523331682,71.3
6,-50.0,-10,20,-80.67094196898753,-120.67094196898753,81.3
3,0.0,-10,20,-80.67081674479013,-70.67081674479013,81.3
5,-25.0,-10,20,-80.67069537330033,-95.67069537330033,86.3
3,0.0,-10,20,-80.67061027970253,-70.67061027970253,86.3
5,-25.0,-10,20,-80.6705298923268,-95.6705298923268,91.3
2,-12.5,-10,20,-80.6704822740518,-83.1704822740518,88.8
5,-25.0,-10,20,-80.67042547058949,-95.67042547058949,93.8
5,-25.0,-10,20,-80.67039651191158,-95.67039651191158,98.8
0,-50.0,-10,20,-80.67039148056054,-120.67039148056054,88.8
6,-50.0,-10,20,-80.67034880996216,-120.67034880996215,98.8
2,-12.5,-10,20,-80.6703446522525,-83.1703446522525,96.3
6,-50.0,-10,20,-80.6703332221114,-120.6703332221114,100.0
2,-12.5,-10,20,-80.67033322210642,-83.17033322210642,97.5
0,-50.0,-10,20,-80.67032713699297,-120.67032713699297,87.5
3,0.0,-10,20,-80.67029766169665,-70.67029766169665,87.5
1,-25.0,-10,20,-80.6702682446081,-95.6702682446081,82.5
3,0.0,-10,20,-80.67022852804052,-70.67022852804052,82.5
3,0.0,-10,20,-80.67018844632285,-70.67018844632285,82.5
0,-50.0,-10,20,-80.67014795224569,-120.67014795224569,72.5
5,-25.0,-10,20,-80.67008796449743,-95.67008796449743,77.5
6,-50.0,-10,20,-80.67003540577105,-120.67003540577105,87.5
3,0.0,-10,20,-80.6700002876697,-70.6700002876697,87.5
3,0.0,-10,20,-80.66996487014187,-70.66996487014187,87.5
6,-50.0,-10,20,-80.66992907098653,-120.66992907098654,97.5
6,-50.0,-10,20,-80.66990745603505,-120.66990745603505,100.0
4,-12.5,-10,20,-80.66988774584877,-83.16988774584877,100.0
4,-12.5,-10,20,-80.66986639346554,-83.16986639346554,100.0
1,-25.0,-10,20,-80.66984339827829,-95.66984339827829,95.0
