action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
6,-50.0,-10,0,-80.67204479390224,-140.67204479390224,100.0
1,-25.0,-10,0,-80.6720181961494,-115.6720181961494,95.0
0,-50.0,-10,0,-80.67201819614644,-140.67201819614644,85.0
0,-50.0,-10,0,-80.67198969736083,-140.67198969736083,75.0
1,-25.0,-10,0,-80.67191047349665,-115.67191047349665,70.0
4,-12.5,-10,0,-80.67178165303048,-103.17178165303048,72.5
3,0.0,-10,0,-80.67162490190229,-90.67162490190229,72.5
4,-12.5,-10,0,-80.67147826983208,-103.17147826983208,75.0
6,-50.0,-10,0,-80.67132958706544,-140.67132958706543,85.0
0,-50.0,-10,0,-80.6711934074788,-140.6711934074788,75.0
3,0.0,-10,0,-80.67111367534426,-90.67111367534426,75.0
0,-50.0,-10,0,-80.67098402866529,-140.6709840286653,65.0
3,0.0,-10,0,-80.67085424377224,-90.67085424377224,65.0
2,-12.5,-10,0,-80.67066760512886,-103.17066760512886,62.5
0,-50.0,-10,0,-80.67047093465231,-140.67047093465231,52.5
2,-12.5,-10,0,-80.67024744804108,-103.17024744804108,50.0
3,0.0,-10,0,-80.66993733110024,-90.66993733110024,50.0
5,-25.0,-10,0,-80.66956816366684,-115.66956816366684,55.0
5,-25.0,-10,0,-80.66914804520779,-115.66914804520779,60.0
2,-12.5,-10,0,-80.6687233426371,-103.1687233426371,57.5
6,-50.0,-10,0,-80.66831002026908,-140.66831002026908,67.5
2,-12.5,-10,0,-80.66783214689963,-103.16783214689963,65.0
3,0.0,-10,0,-80.6674405729342,-90.6674405729342,65.0
4,-12.5,-10,0,-80.66699760157508,-103.16699760157508,67.5
0,-50.0,-10,0,-80.66652935995485,-140.66652935995484,57.5
5,-25.0,-10,0,-80.66607236994483,-115.66607236994483,62.5
6,-50.0,-10,0,-80.6654353127,-140.6654353127,72.5
4,-12.5,-10,0,-80.66482569298879,-103.16482569298879,75.0
1,-25.0,-10,0,-80.66435671767378,-115.66435671767378,70.0
4,-12.5,-10,0,-80.66392457751326,-103.16392457751326,72.5
2,-12.5,-10,0,-80.66339995681295,-103.16339995681295,70.0
5,-25.0,-10,0,-80.66290661584831,-115.66290661584831,75.0
1,-25.0,-10,0,-80.66235760612224,-115.66235760612224,70.0
2,-12.5,-10,0,-80.66188927929495,-103.16188927929495,67.5
4,-12.5,-10,0,-80.66132205279816,-103.16132205279816,70.0
1,-25.0,-10,0,-80.66068777335241,-115.66068777335241,65.0
2,-12.5,-10,0,-80.66007990723882,-103.16007990723882,62.5
4,-12.5,-10,0,-80.65934571573536,-103.15934571573536,65.0
1,-25.0,-10,0,-80.65851338469128,-115.65851338469128,60.0
4,-12.5,-10,0,-80.65768767444581,-103.15768767444581,62.5
2,-12.5,-10,0,-80.65668521048231,-103.15668521048231,60.0
2,-12.5,-10,0,-80.65567435051204,-103.15567435051204,57.5
6,-50.0,-10,0,-80.65451502738907,-140.65451502738907,67.5
3,0.0,-10,0,-80.65317493350713,-90.65317493350713,67.5
2,-12.5,-10,0,-80.65206750945461,-103.15206750945461,65.0
0,-50.0,-10,0,-80.65091170395961,-140.6509117039596,55.0
4,-12.5,-10,0,-80.64960982141545,-103.14960982141545,57.5
0,-50.0,-10,0,-80.64781806183326,-140.64781806183328,47.5
4,-12.5,-10,0,-80.64595033251847,-103.14595033251847,50.0
0,-50.0,-10,0,-80.64337986218385,-140.64337986218385,40.0
5,-25.0,-10,0,-80.64057810170644,-115.64057810170644,45.0
5,-25.0,-10,0,-80.63667892023159,-115.63667892023159,50.0
2,-12.5,-10,0,-80.63245585222586,-103.13245585222586,47.5
3,0.0,-10,0,-80.62803134122629,-90.62803134122629,47.5
0,-50.0,-10,0,-80.62272563022594,-140.62272563022594,37.5
2,-12.5,-10,0,-80.61662180300277,-103.11662180300277,35.0
4,-12.5,-10,0,-80.60806525187917,-103.10806525187917,37.5
0,-50.0,-10,0,-80.59722650832457,-140.59722650832458,27.5
