action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
0,-50.0,-10,0,-80.67204479390224,-140.67204479390224,86.3
6,-50.0,-10,0,-80.67201819614121,-140.6720181961412,96.3
2,-12.5,-10,0,-80.67192754693082,-103.17192754693082,93.8
0,-50.0,-10,0,-80.67190499661118,-140.67190499661118,83.8
5,-25.0,-10,0,-80.67187086980006,-115.67187086980006,88.8
5,-25.0,-10,0,-80.67178772940473,-115.67178772940473,93.8
0,-50.0,-10,0,-80.67173342188688,-140.67173342188687,83.8
5,-25.0,-10,0,-80.67170573564096,-115.67170573564096,88.8
2,-12.5,-10,0,-80.67163828587908,-103.17163828587908,86.3
4,-12.5,-10,0,-80.67159422752893,-103.17159422752893,88.8
4,-12.5,-10,0,-80.67154364406659,-103.17154364406659,91.3
1,-25.0,-10,0,-80.67150482522051,-115.67150482522051,86.3
5,-25.0,-10,0,-80.67147687935048,-115.67147687935048,91.3
6,-50.0,-10,0,-80.67143584226491,-140.6714358422649,100.0
2,-12.5,-10,0,-80.67141153351244,-103.17141153351244,97.5
6,-50.0,-10,0,-80.67141153351109,-140.6714115335111,100.0
3,0.0,-10,0,-80.67140595755545,-90.67140595755545,100.0
4,-12.5,-10,0,-80.67140595755426,-103.17140595755426,100.0
0,-50.0,-10,0,-80.67140595755426,-140.67140595755427,90.0
1,-25.0,-10,0,-80.67140595755345,-115.67140595755345,85.0
3,0.0,-10,0,-80.67139211342456,-90.67139211342456,85.0
2,-12.5,-10,0,-80.67137261867231,-103.17137261867231,82.5
4,-12.5,-10,0,-80.67135243635704,-103.17135243635704,85.0
6,-50.0,-10,0,-80.67132844970357,-140.67132844970357,95.0
0,-50.0,-10,0,-80.67130653772969,-140.6713065377297,85.0
6,-50.0,-10,0,-80.67129471805202,-140.67129471805202,95.0
3,0.0,-10,0,-80.67127191221795,-90.67127191221795,95.0
5,-25.0,-10,0,-80.67125754652564,-115.67125754652564,100.0
3,0.0,-10,0,-80.6712419738073,-90.6712419738073,100.0
1,-25.0,-10,0,-80.67122883346327,-115.67122883346327,95.0
1,-25.0,-10,0,-80.6712140507402,-115.6712140507402,90.0
6,-50.0,-10,0,-80.67119477043218,-140.67119477043218,100.0
2,-12.5,-10,0,-80.67117147830417,-103.17117147830417,97.5
6,-50.0,-10,0,-80.6711517678084,-140.6711517678084,100.0
5,-25.0,-10,0,-80.67112936870961,-115.67112936870961,100.0
6,-50.0,-10,0,-80.67110637313692,-140.67110637313692,100.0
3,0.0,-10,0,-80.67108173497377,-90.67108173497377,100.0
5,-25.0,-10,0,-80.67105545435075,-115.67105545435075,100.0
6,-50.0,-10,0,-80.67102753127232,-140.67102753127233,100.0
1,-25.0,-10,0,-80.67099796555935,-115.67099796555935,95.0
6,-50.0,-10,0,-80.6709667573913,-140.67096675739128,100.0
4,-12.5,-10,0,-80.67093303104238,-103.17093303104238,100.0
2,-12.5,-10,0,-80.67089436948635,-103.17089436948635,97.5
0,-50.0,-10,0,-80.67084989716795,-140.67084989716795,87.5
0,-50.0,-10,0,-80.67079930928404,-140.67079930928404,77.5
5,-25.0,-10,0,-80.670741821338,-115.670741821338,82.5
1,-25.0,-10,0,-80.67067749988026,-115.67067749988026,77.5
1,-25.0,-10,0,-80.67060795030564,-115.67060795030564,72.5
5,-25.0,-10,0,-80.6705321233303,-115.6705321233303,77.5
2,-12.5,-10,0,-80.67044997131688,-103.17044997131688,75.0
4,-12.5,-10,0,-80.67036251804025,-103.17036251804025,77.5
3,0.0,-10,0,-80.67026901151463,-90.67026901151463,77.5
6,-50.0,-10,0,-80.67016996141436,-140.67016996141436,87.5
