action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
3,0.0,-10,20,-80.67204479390224,-70.67204479390224,96.3
6,-50.0,-10,20,-80.6720181961494,-120.6720181961494,100.0
3,0.0,-10,20,-80.6720181961494,-70.6720181961494,100.0
4,-12.5,-10,20,-80.6720181961494,-83.1720181961494,100.0
4,-12.5,-10,20,-80.6720181961494,-83.1720181961494,100.0
3,0.0,-10,20,-80.6720181961494,-70.6720181961494,100.0
3,0.0,-10,20,-80.6720181961494,-70.6720181961494,100.0
1,-25.0,-10,20,-80.67201819614553,-95.67201819614553,95.0
3,0.0,-10,20,-80.6720031059006,-70.6720031059006,95.0
4,-12.5,-10,20,-80.67198947240098,-83.17198947240098,97.5
3,0.0,-10,20,-80.67198335233854,-70.67198335233854,97.5
3,0.0,-10,20,-80.67197789351924,-70.67197789351924,97.5
1,-25.0,-10,20,-80.67197302449705,-95.67197302449705,92.5
1,-25.0,-10,20,-80.67195983036223,-95.67195983036223,87.5
2,-12.5,-10,20,-80.67193945014209,-83.17193945014209,85.0
3,0.0,-10,20,-80.67191634187753,-70.67191634187753,85.0
6,-50.0,-10,20,-80.67189436556248,-120.67189436556248,95.0
1,-25.0,-10,20,-80.6718875731407,-95.6718875731407,90.0
6,-50.0,-10,20,-80.67187514365747,-120.67187514365747,100.0
1,-25.0,-10,20,-80.67187514365583,-95.67187514365583,95.0
2,-12.5,-10,20,-80.67187013454686,-83.17187013454686,92.5
6,-50.0,-10,20,-80.67186330323835,-120.67186330323835,100.0
2,-12.5,-10,20,-80.67186166067623,-83.17186166067623,97.5
1,-25.0,-10,20,-80.67185656354467,-95.67185656354467,92.5
0,-50.0,-10,20,-80.67184672564422,-120.67184672564423,82.5
2,-12.5,-10,20,-80.67182940115902,-83.17182940115902,80.0
5,-25.0,-10,20,-80.67180927324885,-95.67180927324885,85.0
3,0.0,-10,20,-80.67179080892794,-70.67179080892794,85.0
2,-12.5,-10,20,-80.67177112390138,-83.17177112390138,82.5
2,-12.5,-10,20,-80.67174884153361,-83.17174884153361,80.0
3,0.0,-10,20,-80.67172392976758,-70.67172392976758,80.0
6,-50.0,-10,20,-80.67169762137523,-120.67169762137524,90.0
3,0.0,-10,20,-80.67167485291252,-70.67167485291252,90.0
3,0.0,-10,20,-80.67165078546851,-70.67165078546851,90.0
2,-12.5,-10,20,-80.67162539375943,-83.17162539375943,87.5
6,-50.0,-10,20,-80.67159768887413,-120.67159768887413,97.5
0,-50.0,-10,20,-80.67157218840035,-120.67157218840035,87.5
3,0.0,-10,20,-80.6715419638585,-70.6715419638585,87.5
3,0.0,-10,20,-80.671510337753,-70.671510337753,87.5
4,-12.5,-10,20,-80.67147729544152,-83.17147729544152,90.0
1,-25.0,-10,20,-80.67144349226182,-95.67144349226182,85.0
5,-25.0,-10,20,-80.67140698746728,-95.67140698746728,90.0
5,-25.0,-10,20,-80.67136603833109,-95.67136603833109,95.0
6,-50.0,-10,20,-80.67132051894339,-120.67132051894339,100.0
3,0.0,-10,20,-80.67127023535512,-70.67127023535512,100.0
3,0.0,-10,20,-80.67121414111173,-70.67121414111173,100.0
0,-50.0,-10,20,-80.67115223620542,-120.67115223620542,90.0
4,-12.5,-10,20,-80.67108321242203,-83.17108321242203,92.5
1,-25.0,-10,20,-80.67100878230193,-95.67100878230193,87.5
3,0.0,-10,20,-80.67092804928981,-70.67092804928981,87.5
2,-12.5,-10,20,-80.67084159098718,-83.17084159098718,85.0
6,-50.0,-10,20,-80.67074914641809,-120.67074914641807,95.0
4,-12.5,-10,20,-80.67065191780102,-83.17065191780102,97.5
1,-25.0,-10,20,-80.6705491316174,-95.6705491316174,92.5
5,-25.0,-10,20,-80.67044018229345,-95.67044018229345,97.5
0,-50.0,-10,20,-80.67032581272872,-120.67032581272872,87.5
2,-12.5,-10,20,-80.67020503115215,-83.17020503115215,85.0
6,-50.0,-10,20,-80.67007833599597,-120.67007833599598,95.0
0,-50.0,-10,20,-80.66994643327124,-120.66994643327124,85.0
1,-25.0,-10,20,-80.66980823993109,-95.66980823993109,80.0
6,-50.0,-10,20,-80.66966402294418,-120.66966402294418,90.0
2,-12.5,-10,20,-80.66951450049487,-83.16951450049487,87.5
5,-25.0,-10,20,-80.66934010969885,-95.66934010969885,92.5
3,0.0,-10,20,-80.66914116371933,-70.66914116371933,92.5
4,-12.5,-10,20,-80.66891745099538,-83.16891745099538,95.0
1,-25.0,-10,20,-80.66866905362843,-95.66866905362843,90.0
1,-25.0,-10,20,-80.66839572788561,-95.66839572788561,85.0
4,-12.5,-10,20,-80.6680974878006,-83.1680974878006,87.5
6,-50.0,-10,20,-80.6677745469423,-120.6677745469423,97.5
2,-12.5,-10,20,-80.667427088597,-83.167427088597,95.0
1,-25.0,-10,20,-80.66705479114715,-95.66705479114715,90.0
4,-12.5,-10,20,-80.66665761242069,-83.16665761242069,92.5
5,-25.0,-10,20,-80.66623570624868,-95.66623570624868,97.5
5,-25.0,-10,20,-80.66578910781604,-95.66578910781604,100.0
2,-12.5,-10,20,-80.66531776240726,-83.16531776240726,97.5
6,-50.0,-10,20,-80.66482159575416,-120.66482159575418,100.0
3,0.0,-10,20,-80.66430067390425,-70.66430067390425,100.0
2,-12.5,-10,20,-80.6637549645883,-83.1637549645883,97.5
3,0.0,-10,20,-80.66318444550483,-70.66318444550483,97.5
0,-50.0,-10,20,-80.6625891424614,-120.6625891424614,87.5
5,-25.0,-10,20,-80.66196898096466,-95.66196898096466,92.5
5,-25.0,-10,20,-80.66132407528342,-95.66132407528342,97.5
3,0.0,-10,20,-80.66068320000305,-70.66068320000305,97.5
0,-50.0,-10,20,-80.66004631896539,-120.66004631896539,87.5
1,-25.0,-10,20,-80.65941338161252,-95.65941338161252,82.5
2,-12.5,-10,20,-80.65878441644132,-83.15878441644132,80.0
2,-12.5,-10,20,-80.6581594352805,-83.1581594352805,77.5
5,-25.0,-10,20,-80.65753843729519,-95.65753843729519,82.5
6,-50.0,-10,20,-80.6569214571488,-120.6569214571488,92.5
5,-25.0,-10,20,-80.65630851667007,-95.65630851667007,97.5
6,-50.0,-10,20,-80.65569959097144,-120.65569959097144,100.0
3,0.0,-10,20,-80.65509466779785,-70.65509466779785,100.0
6,-50.0,-10,20,-80.65449373622606,-120.65449373622607,100.0
5,-25.0,-10,20,-80.65389679741486,-95.65389679741486,100.0
1,-25.0,-10,20,-80.653303851147,-95.653303851147,95.0
3,0.0,-10,20,-80.65271488703175,-70.65271488703175,95.0
6,-50.0,-10,20,-80.65212991536387,-120.65212991536387,100.0
5,-25.0,-10,20,-80.65154894576739,-95.65154894576739,100.0
4,-12.5,-10,20,-80.65097196835023,-83.15097196835023,100.0
5,-25.0,-10,20,-80.65039898262042,-95.65039898262042,100.0
1,-25.0,-10,20,-80.6498299888209,-95.6498299888209,95.0
3,0.0,-10,20,-80.64926498274929,-70.64926498274929,95.0
6,-50.0,-10,20,-80.6487282298309,-120.64872822983091,100.0
0,-50.0,-10,20,-80.64821973480014,-120.64821973480014,90.0
3,0.0,-10,20,-80.64773948516302,-70.64773948516302,90.0
4,-12.5,-10,20,-80.64728748816898,-83.14728748816898,92.5
5,-25.0,-10,20,-80.64686374496283,-95.64686374496283,97.5
2,-12.5,-10,20,-80.64646825644306,-83.14646825644306,95.0
0,-50.0,-10,20,-80.64610101746383,-120.64610101746382,85.0
2,-12.5,-10,20,-80.64576202441447,-83.14576202441447,82.5
6,-50.0,-10,20,-80.64545128055858,-120.64545128055858,92.5
2,-12.5,-10,20,-80.64516879129671,-83.14516879129671,90.0
0,-50.0,-10,20,-80.64491455070555,-120.64491455070555,80.0
5,-25.0,-10,20,-80.64468855580806,-95.64468855580806,85.0
1,-25.0,-10,20,-80.64449081191454,-95.64449081191454,80.0
1,-25.0,-10,20,-80.64432131519263,-95.64432131519263,75.0
5,-25.0,-10,20,-80.64418006545085,-95.64418006545085,80.0
2,-12.5,-10,20,-80.64406706594664,-83.14406706594664,77.5
4,-12.5,-10,20,-80.64398231404076,-83.14398231404076,80.0
2,-12.5,-10,20,-80.6439258112,-83.1439258112,77.5
2,-12.5,-10,20,-80.64389755588135,-83.14389755588135,75.0
4,-12.5,-10,20,-80.64389754794975,-83.14389754794975,77.5
5,-25.0,-10,20,-80.64389754087952,-95.64389754087952,82.5
2,-12.5,-10,20,-80.64389753551387,-83.14389753551387,80.0
1,-25.0,-10,20,-80.64389752956927,-95.64389752956927,75.0
5,-25.0,-10,20,-80.64389752222574,-95.64389752222574,80.0
3,0.0,-10,20,-80.64389751641966,-70.64389751641966,80.0
4,-12.5,-10,20,-80.64389751075474,-83.14389751075474,82.5
3,0.0,-10,20,-80.6438975059492,-70.6438975059492,82.5
3,0.0,-10,20,-80.64389750132021,-70.64389750132021,82.5
6,-50.0,-10,20,-80.6438974968613,-120.64389749686131,92.5
5,-25.0,-10,20,-80.64389749506662,-95.64389749506662,97.5
2,-12.5,-10,20,-80.64389749452607,-83.14389749452607,95.0
1,-25.0,-10,20,-80.64389749355568,-95.64389749355568,90.0
3,0.0,-10,20,-80.64389749177988,-70.64389749177988,90.0
4,-12.5,-10,20,-80.64389749013385,-83.14389749013385,92.5
5,-25.0,-10,20,-80.64389748899674,-95.64389748899674,97.5
0,-50.0,-10,20,-80.64389748865425,-120.64389748865426,87.5
2,-12.5,-10,20,-80.64389748708764,-83.14389748708764,85.0
3,0.0,-10,20,-80.64389748531141,-70.64389748531141,85.0
6,-50.0,-10,20,-80.64389748362228,-120.64389748362228,95.0
2,-12.5,-10,20,-80.64389748310023,-83.14389748310023,92.5
1,-25.0,-10,20,-80.64389748238823,-95.64389748238823,87.5
5,-25.0,-10,20,-80.64389748173667,-95.64389748173667,92.5
3,0.0,-10,20,-80.64389748114044,-70.64389748114044,92.5
0,-50.0,-10,20,-80.6438974805948,-120.6438974805948,82.5
1,-25.0,-10,20,-80.64389747939977,-95.64389747939977,77.5
0,-50.0,-10,20,-80.6438974779008,-120.6438974779008,67.5
2,-12.5,-10,20,-80.64389747570524,-83.14389747570524,65.0
1,-25.0,-10,20,-80.64389747322966,-95.64389747322966,60.0
1,-25.0,-10,20,-80.64389747020968,-95.64389747020968,55.0
6,-50.0,-10,20,-80.6438974664887,-120.64389746648868,65.0
3,0.0,-10,20,-80.64389746336103,-70.64389746336103,65.0
6,-50.0,-10,20,-80.64389746006547,-120.64389746006549,75.0
2,-12.5,-10,20,-80.64389745764817,-83.14389745764817,72.5
2,-12.5,-10,20,-80.64389745496925,-83.14389745496925,70.0
5,-25.0,-10,20,-80.64389745198699,-95.64389745198699,75.0
4,-12.5,-10,20,-80.64389744946726,-83.14389744946726,77.5
6,-50.0,-10,20,-80.64389744721167,-120.64389744721166,87.5
6,-50.0,-10,20,-80.64389744600442,-120.64389744600442,97.5
5,-25.0,-10,20,-80.64389744578334,-95.64389744578334,100.0
1,-25.0,-10,20,-80.64389744578334,-95.64389744578334,95.0
4,-12.5,-10,20,-80.64389744543392,-83.14389744543392,97.5
5,-25.0,-10,20,-80.643897445277,-95.643897445277,100.0
0,-50.0,-10,20,-80.643897445277,-120.64389744527699,90.0
2,-12.5,-10,20,-80.64389744477474,-83.14389744477474,87.5
2,-12.5,-10,20,-80.64389744418918,-83.14389744418918,85.0
3,0.0,-10,20,-80.64389744352523,-70.64389744352523,85.0
6,-50.0,-10,20,-80.64389744289383,-120.64389744289383,95.0
2,-12.5,-10,20,-80.64389744269869,-83.14389744269869,92.5
0,-50.0,-10,20,-80.64389744243256,-120.64389744243255,82.5
5,-25.0,-10,20,-80.64389744184966,-95.64389744184966,87.5
2,-12.5,-10,20,-80.64389744145367,-83.14389744145367,85.0
0,-50.0,-10,20,-80.64389744100473,-120.64389744100473,75.0
4,-12.5,-10,20,-80.64389744027471,-83.14389744027471,77.5
6,-50.0,-10,20,-80.64389743962121,-120.64389743962121,87.5
6,-50.0,-10,20,-80.6438974392714,-120.6438974392714,97.5
1,-25.0,-10,20,-80.6438974392074,-95.6438974392074,92.5
4,-12.5,-10,20,-80.64389743903384,-83.14389743903384,95.0
1,-25.0,-10,20,-80.64389743892862,-95.64389743892862,90.0
4,-12.5,-10,20,-80.6438974387361,-83.1438974387361,92.5
4,-12.5,-10,20,-80.64389743860309,-83.14389743860309,95.0
4,-12.5,-10,20,-80.64389743852249,-83.14389743852249,97.5
3,0.0,-10,20,-80.6438974384863,-70.6438974384863,97.5
3,0.0,-10,20,-80.64389743845403,-70.64389743845403,97.5
2,-12.5,-10,20,-80.64389743842526,-83.14389743842526,95.0
3,0.0,-10,20,-80.64389743837354,-70.64389743837354,95.0
3,0.0,-10,20,-80.64389743832685,-70.64389743832685,95.0
4,-12.5,-10,20,-80.64389743828464,-83.14389743828464,97.5
6,-50.0,-10,20,-80.6438974382657,-120.6438974382657,100.0
4,-12.5,-10,20,-80.6438974382657,-83.1438974382657,100.0
6,-50.0,-10,20,-80.6438974382657,-120.6438974382657,100.0
6,-50.0,-10,20,-80.6438974382657,-120.6438974382657,100.0
5,-25.0,-10,20,-80.6438974382657,-95.6438974382657,100.0
1,-25.0,-10,20,-80.6438974382657,-95.6438974382657,95.0
2,-12.5,-10,20,-80.6438974382477,-83.1438974382477,92.5
0,-50.0,-10,20,-80.64389743822318,-120.64389743822318,82.5
2,-12.5,-10,20,-80.6438974381694,-83.1438974381694,80.0
0,-50.0,-10,20,-80.64389743810986,-120.64389743810986,70.0
4,-12.5,-10,20,-80.64389743802039,-83.14389743802039,72.5
5,-25.0,-10,20,-80.64389743793672,-95.64389743793672,77.5
3,0.0,-10,20,-80.64389743786819,-70.64389743786819,77.5
3,0.0,-10,20,-80.64389743780048,-70.64389743780048,77.5
0,-50.0,-10,20,-80.64389743773354,-120.64389743773353,67.5
1,-25.0,-10,20,-80.64389743763547,-95.64389743763547,62.5
0,-50.0,-10,20,-80.64389743751627,-120.64389743751627,52.5
5,-25.0,-10,20,-80.64389743735092,-95.64389743735092,57.5
3,0.0,-10,20,-80.64389743718685,-70.64389743718685,57.5
0,-50.0,-10,20,-80.64389743700714,-120.64389743700713,47.5
1,-25.0,-10,20,-80.64389743675764,-95.64389743675764,42.5
5,-25.0,-10,20,-80.64389743643852,-95.64389743643852,47.5
5,-25.0,-10,20,-80.64389743609853,-95.64389743609853,52.5
2,-12.5,-10,20,-80.64389743574851,-83.14389743574851,50.0
6,-50.0,-10,20,-80.6438974353319,-120.6438974353319,60.0
0,-50.0,-10,20,-80.64389743496237,-120.64389743496235,50.0
3,0.0,-10,20,-80.64389743444984,-70.64389743444984,50.0
2,-12.5,-10,20,-80.64389743386667,-83.14389743386667,47.5
