action,reward_inertia,reward_I_percentage,reward_weigthed,reward,stringency_index
0,-200.0,50,-4.376328586391381,-154.37632858639137,86.3
6,-200.0,50,17.75144074730416,-132.24855925269583,96.3
2,-50.0,50,13.841373280359306,13.841373280359306,93.8
2,-50.0,50,8.449312220899102,8.449312220899102,91.3
2,-50.0,50,2.17519161474452,2.17519161474452,88.8
3,0.0,50,2.175213285680485,52.175213285680485,88.8
6,-200.0,50,19.762095706710596,-130.2379042932894,98.8
3,0.0,50,19.762095989904154,69.76209598990415,98.8
0,-200.0,50,2.1752672025897226,-147.82473279741026,88.8
3,0.0,50,2.175270232115622,52.17527023211562,88.8
6,-200.0,50,19.762096281113045,-130.23790371888697,98.8
3,0.0,50,19.76209649007002,69.76209649007002,98.8
3,0.0,50,19.762096523727692,69.76209652372769,98.8
1,-100.0,50,13.84141907574444,-36.15858092425556,93.8
5,-100.0,50,19.76209658923102,-30.23790341076898,98.8
1,-100.0,50,13.841422376074277,-36.15857762392572,93.8
5,-100.0,50,19.76209671274823,-30.23790328725177,98.8
3,0.0,50,19.762096792173594,69.7620967921736,98.8
0,-200.0,50,2.175336523942377,-147.82466347605762,88.8
6,-200.0,50,19.76209685042511,-130.2379031495749,98.8
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
0,-200.0,50,5.256695995332407,-144.7433040046676,90.0
2,-50.0,50,-1.2302231834918729,-1.2302231834918729,87.5
3,0.0,50,-1.2302159605649763,48.769784039435024,87.5
2,-50.0,50,-7.734267436558902,-7.734267436558902,85.0
0,-200.0,50,-31.762403863955207,-181.7624038639552,75.0
6,-200.0,50,-7.734243912689173,-157.73424391268918,85.0
1,-100.0,50,-19.80088967323063,-69.80088967323063,80.0
5,-100.0,50,-7.734213652655704,-57.73421365265571,85.0
5,-100.0,50,5.256737442563832,-44.74326255743617,90.0
0,-200.0,50,-19.800822763690604,-169.8008227636906,80.0
5,-100.0,50,-7.734178140447476,-57.73417814044748,85.0
4,-50.0,50,-1.230134417574405,-1.230134417574405,87.5
4,-50.0,50,5.256760866339661,5.256760866339661,90.0
3,0.0,50,5.256767723678578,55.25676772367858,90.0
5,-100.0,50,15.934983920928957,-34.06501607907104,95.0
3,0.0,50,15.934985817656255,65.93498581765625,95.0
4,-50.0,50,18.968805928659165,18.968805928659165,97.5
2,-50.0,50,15.934989659315377,15.934989659315377,95.0
0,-200.0,50,-7.734044898837183,-157.73404489883717,85.0
3,0.0,50,-7.734023733927131,42.26597626607287,85.0
0,-200.0,50,-31.76168710477136,-181.76168710477137,75.0
3,0.0,50,-31.761611982158918,18.238388017841082,75.0
5,-100.0,50,-19.800381962085368,-69.80038196208537,80.0
6,-200.0,50,5.256867281279185,-144.7431327187208,90.0
4,-50.0,50,11.186993130022884,11.186993130022884,92.5
5,-100.0,50,18.96881295497937,-31.03118704502063,97.5
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
2,-50.0,50,18.968816554912237,18.968816554912237,97.5
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
4,-50.0,50,19.99999831473808,19.99999831473808,100.0
2,-50.0,50,18.968824828074148,18.968824828074148,97.5
1,-100.0,50,11.187143075970113,-38.81285692402989,92.5
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
0,-200.0,50,5.257281394576708,-144.7427186054233,90.0
2,-50.0,50,-1.2291924017817593,-1.2291924017817593,87.5
6,-200.0,50,18.968846530224184,-131.0311534697758,97.5
0,-200.0,50,-1.2289253477094917,-151.2289253477095,87.5
3,0.0,50,-1.2287776001615782,48.77122239983842,87.5
0,-200.0,50,-25.57543522158813,-175.57543522158812,77.5
5,-100.0,50,-13.932473290413853,-63.93247329041385,82.5
1,-100.0,50,-25.574330955231936,-75.57433095523194,77.5
2,-50.0,50,-31.754009278814287,-31.754009278814294,75.0
4,-50.0,50,-25.57316675105745,-25.573166751057443,77.5
3,0.0,50,-25.572561681406704,24.427438318593296,77.5
2,-50.0,50,-31.75176916133639,-31.751769161336398,75.0
4,-50.0,50,-25.57130772935097,-25.571307729350963,77.5
2,-50.0,50,-31.750184000616137,-31.750184000616144,75.0
6,-200.0,50,-7.729561953691714,-157.7295619536917,85.0
1,-100.0,50,-19.79206214946747,-69.79206214946747,80.0
5,-100.0,50,-7.72895218147881,-57.7289521814788,85.0
5,-100.0,50,5.25920930276898,-44.74079069723102,90.0
2,-50.0,50,-1.2260751905538285,-1.2260751905538285,87.5
3,0.0,50,-1.225847892802662,48.77415210719734,87.5
4,-50.0,50,5.25964589573212,5.25964589573212,90.0
3,0.0,50,5.259797262420776,55.259797262420776,90.0
3,0.0,50,5.259957775734321,55.25995777573432,90.0
1,-100.0,50,-7.726571528142202,-57.7265715281422,85.0
2,-50.0,50,-13.924892579097438,-13.924892579097438,82.5
6,-200.0,50,11.18902516180772,-138.8109748381923,92.5
4,-50.0,50,15.935963258523714,15.935963258523714,95.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
3,0.0,50,19.99999831473808,69.99999831473808,100.0
2,-50.0,50,18.969152216257342,18.969152216257342,97.5
2,-50.0,50,15.93644051198551,15.93644051198551,95.0
4,-50.0,50,18.96918664705896,18.96918664705896,97.5
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
3,0.0,50,19.99999831473808,69.99999831473808,100.0
3,0.0,50,19.99999831473808,69.99999831473808,100.0
2,-50.0,50,18.96926047775382,18.96926047775382,97.5
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
0,-200.0,50,5.264677278053028,-144.73532272194697,90.0
3,0.0,50,5.264990777283387,55.26499077728339,90.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
2,-50.0,50,18.96935845000955,18.96935845000955,97.5
2,-50.0,50,15.937279143581435,15.937279143581435,95.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
2,-50.0,50,18.969420262411475,18.969420262411475,97.5
5,-100.0,50,19.99999831473808,-30.00000168526192,100.0
2,-50.0,50,18.969462732728644,18.969462732728644,97.5
0,-200.0,50,-1.2131184467760932,-151.2131184467761,87.5
1,-100.0,50,-13.901348826160053,-63.901348826160046,82.5
4,-50.0,50,-7.708101584725199,-7.708101584725199,85.0
2,-50.0,50,-13.89927636842694,-13.89927636842694,82.5
2,-50.0,50,-19.75180161680744,-19.75180161680744,80.0
5,-100.0,50,-7.7058953632218135,-57.70589536322181,85.0
3,0.0,50,-7.705194489208253,42.29480551079175,85.0
5,-100.0,50,5.269932213796025,-44.730067786203975,90.0
3,0.0,50,5.270228358980333,55.27022835898033,90.0
6,-200.0,50,19.99999831473808,-130.0000016852619,100.0
2,-50.0,50,18.969681429217303,18.969681429217303,97.5
0,-200.0,50,-1.2077646400139486,-151.20776464001395,87.5
4,-50.0,50,5.271336171693235,5.271336171693235,90.0
2,-50.0,50,-1.2069471140360832,-1.2069471140360832,87.5
2,-50.0,50,-7.700209266208333,-7.700209266208333,85.0
0,-200.0,50,-31.666313700905285,-181.66631370090528,75.0
3,0.0,50,-31.66484644156433,18.33515355843567,75.0
2,-50.0,50,-38.87342231006585,-38.87342231006585,72.5
6,-200.0,50,-13.886612629554733,-163.88661262955475,82.5
3,0.0,50,-13.88584710400589,36.11415289599411,82.5
0,-200.0,50,-38.867751222048625,-188.86775122204864,72.5
2,-50.0,50,-47.840315601823676,-47.840315601823676,70.0
4,-50.0,50,-38.86377895687174,-38.86377895687174,72.5
3,0.0,50,-38.8617353314425,11.138264668557497,72.5
3,0.0,50,-38.85965340722872,11.14034659277128,72.5
0,-200.0,50,-91.99901449614039,-241.99901449614038,62.5
1,-100.0,50,-140.43415822248332,-190.43415822248332,57.5
3,0.0,50,-140.428911140463,-90.42891114046299,57.5
3,0.0,50,-140.42357248281982,-90.42357248281982,57.5
4,-50.0,50,-114.11690775198647,-114.11690775198647,60.0
4,-50.0,50,-91.97823274187165,-91.97823274187164,62.5
3,0.0,50,-91.97386268036401,-41.97386268036401,62.5
1,-100.0,50,-140.40176877908496,-190.40176877908496,57.5
3,0.0,50,-140.39690415871743,-90.39690415871743,57.5
3,0.0,50,-140.3924136526866,-90.3924136526866,57.5
5,-100.0,50,-91.95929582392945,-141.95929582392944,62.5
3,0.0,50,-91.95638232083793,-41.95638232083793,62.5
5,-100.0,50,-59.24402097993054,-109.24402097993055,67.5
5,-100.0,50,-38.83194291205339,-88.83194291205339,72.5
1,-100.0,50,-59.24073832347692,-109.24073832347693,67.5
1,-100.0,50,-91.94764162597595,-141.94764162597596,62.5
3,0.0,50,-91.94618465611656,-41.94618465611656,62.5
3,0.0,50,-91.9450188415832,-41.945018841583206,62.5
3,0.0,50,-91.94414425601052,-41.94414425601052,62.5
5,-100.0,50,-59.23636017222124,-109.23636017222123,67.5
0,-200.0,50,-140.36771138677935,-290.3677113867793,57.5
1,-100.0,50,-205.51662550619363,-255.51662550619363,52.5
2,-50.0,50,-244.09786973865457,-244.0978697386546,50.0
6,-200.0,50,-114.07157166926677,-264.07157166926675,60.0
3,0.0,50,-114.07090987679774,-64.07090987679774,60.0
4,-50.0,50,-91.94132895767568,-91.9413289576757,62.5
2,-50.0,50,-114.06892663527967,-114.06892663527967,60.0
3,0.0,50,-114.06760497344138,-64.06760497344138,60.0
4,-50.0,50,-91.93784388660573,-91.93784388660572,62.5
4,-50.0,50,-73.77717228295352,-73.77717228295352,65.0
5,-100.0,50,-47.78924094106327,-97.78924094106327,70.0
2,-50.0,50,-59.22814084620104,-59.22814084620104,67.5
5,-100.0,50,-38.82068199659598,-88.82068199659597,72.5
4,-50.0,50,-31.618728481064885,-31.618728481064892,75.0
5,-100.0,50,-19.7082766647911,-69.7082766647911,80.0
5,-100.0,50,-7.681697406183602,-57.6816974061836,85.0
2,-50.0,50,-13.863730014592178,-13.863730014592178,82.5
5,-100.0,50,-1.193056200682932,-51.19305620068293,87.5
6,-200.0,50,18.970299729226653,-131.02970027077333,97.5
1,-100.0,50,11.200501335755007,-38.79949866424499,92.5
5,-100.0,50,18.970325509743205,-31.029674490256795,97.5
1,-100.0,50,11.200733345084615,-38.799266654915385,92.5
4,-50.0,50,15.941169090855283,15.941169090855283,95.0
2,-50.0,50,11.200965345729273,11.200965345729273,92.5
3,0.0,50,11.201081343131946,61.201081343131946,92.5
