action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
4,-12.5,-10,20,-80.67204479390224,-83.17204479390224,98.8
5,-25.0,-10,20,-80.67203622168805,-95.67203622168805,100.0
5,-25.0,-10,20,-80.67203622168805,-95.67203622168805,100.0
5,-25.0,-10,20,-80.67203622168805,-95.67203622168805,100.0
6,-50.0,-10,20,-80.67203622168805,-120.67203622168805,100.0
2,-12.5,-10,20,-80.67203622168765,-83.17203622168765,97.5
6,-50.0,-10,20,-80.6720266758466,-120.67202667584661,100.0
0,-50.0,-10,20,-80.67202667584603,-120.67202667584604,90.0
2,-12.5,-10,20,-80.67199611165258,-83.17199611165258,87.5
5,-25.0,-10,20,-80.67196047269249,-95.67196047269249,92.5
2,-12.5,-10,20,-80.67194064842244,-83.17194064842244,90.0
1,-25.0,-10,20,-80.67191630607647,-95.67191630607647,85.0
1,-25.0,-10,20,-80.67188202820837,-95.67188202820837,80.0
3,0.0,-10,20,-80.67183800570112,-70.67183800570112,80.0
1,-25.0,-10,20,-80.67179505212776,-95.67179505212776,75.0
5,-25.0,-10,20,-80.67174198883045,-95.67174198883045,80.0
6,-50.0,-10,20,-80.6717000332946,-120.6717000332946,90.0
2,-12.5,-10,20,-80.67168007880906,-83.17168007880906,87.5
4,-12.5,-10,20,-80.67165681117102,-83.17165681117102,90.0
6,-50.0,-10,20,-80.67163944480717,-120.67163944480717,100.0
5,-25.0,-10,20,-80.67163944479012,-95.67163944479012,100.0
5,-25.0,-10,20,-80.67163944472982,-95.67163944472982,100.0
5,-25.0,-10,20,-80.67163780218338,-95.67163780218338,100.0
6,-50.0,-10,20,-80.67163451706732,-120.67163451706733,100.0
0,-50.0,-10,20,-80.67162958941417,-120.67162958941418,90.0
3,0.0,-10,20,-80.67161449549096,-70.67161449549096,90.0
2,-12.5,-10,20,-80.67159838179751,-83.17159838179751,87.5
2,-12.5,-10,20,-80.67157931370429,-83.17157931370429,85.0
0,-50.0,-10,20,-80.67155736990152,-120.6715573699015,75.0
1,-25.0,-10,20,-80.67152724402428,-95.67152724402428,70.0
1,-25.0,-10,20,-80.67149179279495,-95.67149179279495,65.0
1,-25.0,-10,20,-80.67145027977273,-95.67145027977273,60.0
6,-50.0,-10,20,-80.67140160493203,-120.67140160493204,70.0
3,0.0,-10,20,-80.67135771075137,-70.67135771075137,70.0
3,0.0,-10,20,-80.67131151933327,-70.67131151933327,70.0
5,-25.0,-10,20,-80.67126301294101,-95.67126301294101,75.0
3,0.0,-10,20,-80.67121681903191,-70.67121681903191,75.0
3,0.0,-10,20,-80.67116895971246,-70.67116895971246,75.0
2,-12.5,-10,20,-80.6711194346815,-83.1711194346815,72.5
5,-25.0,-10,20,-80.67106592844759,-95.67106592844759,77.5
0,-50.0,-10,20,-80.67101511182724,-120.67101511182724,67.5
6,-50.0,-10,20,-80.67095353993956,-120.67095353993955,77.5
4,-12.5,-10,20,-80.67089471766636,-83.17089471766636,80.0
4,-12.5,-10,20,-80.67083264700015,-83.17083264700015,82.5
5,-25.0,-10,20,-80.67076743477854,-95.67076743477854,87.5
