action,reward_inertia,reward_r_eff,reward_I_percentage,reward_weigthed,reward,stringency_index
2,-12.5,-10,0,-81.29404705729297,-103.79404705729297,93.8
6,-50.0,-10,0,-81.29402274756043,-141.29402274756043,100.0
6,-50.0,-10,0,-81.29398533221426,-141.29398533221428,100.0
4,-12.5,-10,0,-81.29398488559264,-103.79398488559264,100.0
1,-25.0,-10,0,-81.29398421575722,-116.29398421575722,95.0
3,0.0,-10,0,-81.29398332262997,-91.29398332262997,95.0
1,-25.0,-10,0,-81.29396268111785,-116.29396268111785,90.0
3,0.0,-10,0,-81.29394350899389,-91.29394350899389,90.0
5,-25.0,-10,0,-81.29390899878422,-116.29390899878422,95.0
5,-25.0,-10,0,-81.29387641741965,-116.29387641741965,100.0
4,-12.5,-10,0,-81.29386017937718,-103.79386017937718,100.0
6,-50.0,-10,0,-81.29385794650675,-141.29385794650676,100.0
3,0.0,-10,0,-81.29385549034583,-91.29385549034583,100.0
3,0.0,-10,0,-81.29385281096057,-91.29385281096057,100.0
6,-50.0,-10,0,-81.29384990824425,-141.29384990824425,100.0
6,-50.0,-10,0,-81.29384678226245,-141.29384678226245,100.0
2,-12.5,-10,0,-81.29384343314668,-103.79384343314668,97.5
3,0.0,-10,0,-81.29384011701744,-91.29384011701744,97.5
6,-50.0,-10,0,-81.29383392139371,-141.2938339213937,100.0
4,-12.5,-10,0,-81.29382804182704,-103.79382804182704,100.0
4,-12.5,-10,0,-81.29382482497876,-103.79382482497876,100.0
1,-25.0,-10,0,-81.2938216411696,-116.2938216411696,95.0
1,-25.0,-10,0,-81.29381849034259,-116.29381849034259,90.0
2,-12.5,-10,0,-81.293811978664,-103.793811978664,87.5
2,-12.5,-10,0,-81.29380262332815,-103.79380262332815,85.0
4,-12.5,-10,0,-81.29379220331971,-103.79379220331971,87.5
3,0.0,-10,0,-81.29378077602598,-91.29378077602598,87.5
5,-25.0,-10,0,-81.29377112614813,-116.29377112614813,92.5
5,-25.0,-10,0,-81.29376187212223,-116.29376187212223,97.5
2,-12.5,-10,0,-81.29375541839107,-103.79375541839107,95.0
